362196,3120001064822,21,0,2018-04-26,2018-04-02,株式会社ジェイティービーサポートプラザ,,301,東京都,品川区,東品川２丁目３番１１号,,13,109,1400002,,,2018-04-02,11,8010701012863,平成３０年４月１日東京都品川区東品川二丁目３番１１号株式会社ＪＴＢ（8010701012863）に合併し解散,2015-10-05,1,,,,,ジェイティービーサポートプラザ,0
362197,3120001066397,71,1,2018-04-10,2017-08-01,大和ライフネクスト株式会社,,301,東京都,港区,赤坂５丁目１番３３号,,13,103,1070052,,,,,,平成２９年８月１日東京都中央区日本橋室町一丁目８番２号有限会社日本橋末広ビル（7010002026977）を合併,2015-10-05,1,,,,,ダイワライフネクスト,0
362198,3120001067189,12,0,2017-04-05,2017-03-29,株式会社通機,,301,東京都,中央区,日本橋人形町２丁目３５番１４号,,13,102,1030013,,,,,,,2015-10-05,1,,,,,,0
362199,3120001069474,21,0,2019-04-11,2019-04-01,日比海外開発株式会社,,301,東京都,港区,赤坂３丁目２番７号サムリンビル,,13,103,1070052,,,2019-04-01,01,,,2015-10-05,1,,,,,ニッピカイガイカイハツ,0
483224,4120001064499,01,1,2019-08-14,2015-10-05,三栄電気工業株式会社,,301,東京都,渋谷区,東２丁目２９番１２号,,13,113,1500011,,,,,,,2015-10-05,1,,,,,サンエイデンキコウギョウ,0
483225,4120001066743,01,1,2018-04-05,2015-10-05,大和リゾート株式会社,,301,東京都,江東区,有明３丁目７番１８号,,13,108,1350063,,,,,,,2015-10-05,1,,,,,ダイワリゾート,0
604652,5120001061272,12,1,2018-07-02,2016-04-19,栄興船舶株式会社,,301,東京都,港区,新橋５丁目２２番１０号,,13,103,1050004,,,,,,,2015-10-05,1,,,,,エイコウセンパク,0
604653,5120001062064,12,0,2020-01-20,2020-01-14,株式会社オフィスワイズ,,301,東京都,港区,芝大門１丁目６番５号,,13,103,1050012,,,,,,,2015-10-05,1,,,,,オフィスワイズ,0
604654,5120001062386,01,0,2015-10-26,2015-10-05,株式会社川島司事務所,,301,東京都,港区,南青山２丁目２番１５号,,13,103,1070062,,,,,,,2015-10-05,1,,,,,,0
604655,5120001062403,12,0,2018-10-09,2018-10-02,ＪＦＥ商事株式会社,,301,東京都,千代田区,大手町１丁目９番５号,,13,101,1000004,,,,,,,2015-10-05,1,,,,,ジェイエフイーショウジ,0
604656,5120001063780,01,0,2015-10-26,2015-10-05,誉々株式会社,,301,東京都,千代田区,鍛冶町２丁目５番１５号,,13,101,1010044,,,,,,,2015-10-05,1,,,,,,0
604657,5120001068846,12,0,2017-06-19,2017-06-08,株式会社ハウズ・プラン,,301,東京都,千代田区,東神田２丁目６番９号,,13,101,1010031,,,,,,,2015-10-05,1,,,,,,0
604658,5120001069431,01,1,2019-08-08,2015-10-05,株式会社ビッグフェイス,,301,東京都,中央区,八丁堀３丁目１３番８号,,13,102,1040032,,,,,,,2015-10-05,1,,,,,ビッグフェイス,0
725747,6120001066196,12,0,2020-04-23,2020-03-31,宗和建物株式会社,,301,東京都,港区,新橋２丁目１６番１号,,13,103,1050004,,,,,,,2015-10-05,1,,,,,ソウワタテモノ,0
725748,6120001067855,01,1,2018-07-09,2015-10-05,古河ビジネスサービス株式会社,,301,東京都,中央区,日本橋１丁目５番３号,,13,102,1030027,,,,,,,2015-10-05,1,,,,,フルカワビジネスサービス,0
725749,6120001069042,01,0,2015-10-26,2015-10-05,株式会社花形商売研究所,,301,東京都,港区,芝４丁目６番９号,,13,103,1080014,,,,,,,2015-10-05,1,,,,,,0
725750,6120001069307,01,1,2020-02-06,2015-10-05,株式会社ビーエス観光,,301,東京都,港区,新橋３丁目２－７,,13,103,1050004,,,,,,,2015-10-05,1,,,,,ビーエスカンコウ,0
847078,7120001060512,12,1,2018-11-08,2016-12-15,株式会社古都,,301,東京都,渋谷区,代々木２丁目２３番１－１１７２号,,13,113,1510053,,,,,,,2015-10-05,1,,,,,コト,0
847079,7120001060561,12,1,2018-08-21,2017-10-04,イヴレス株式会社,,301,東京都,港区,愛宕２丁目５番１号愛宕グリーンヒルズＭＯＲＩタワー,,13,103,1050002,,,,,,,2015-10-05,1,,,,,イヴレス,0
847080,7120001060652,11,0,2019-07-01,2019-06-21,メディエックス・ジャパン株式会社,,301,東京都,渋谷区,恵比寿４丁目２０番３号,,13,113,1500013,,,,,,,2015-10-05,1,,,,,メディエックスジャパン,0
847081,7120001062244,12,0,2018-03-09,2018-03-06,感動画株式会社,,301,東京都,大田区,南馬込１丁目２６番１３号,,13,111,1430025,,,,,,,2015-10-05,1,,,,,,0
847082,7120001062814,12,1,2018-07-10,2015-11-18,株式会社キャップ,,301,東京都,千代田区,六番町６番地２８,,13,101,1020085,,,,,,,2015-10-05,1,,,,,キャップ,0
847083,7120001063143,21,0,2019-09-13,2019-09-11,株式会社クリヨン,,301,東京都,渋谷区,道玄坂１丁目１２番３号渋谷マークシティ４階４０３,,13,113,1500043,,,2019-09-11,01,,,2015-10-05,1,,,,,クリヨン,0
847084,7120001065313,12,1,2018-05-22,2017-08-31,マイカホールディングス株式会社,,301,東京都,品川区,東五反田５丁目２８番１号,,13,109,1410022,,,,,,,2015-10-05,1,,,,,マイカホールディングス,0
1088850,9120001063315,12,1,2018-06-12,2016-08-18,株式会社クリエイティブユニティ,,301,東京都,渋谷区,千駄ヶ谷５丁目１７番１４号,,13,113,1510051,,,,,,,2015-10-05,1,,,,,クリエイティブユニティ,0
1088851,9120001064313,01,0,2015-10-26,2015-10-05,株式会社明日香コーポレーション,,301,東京都,港区,赤坂７丁目６番６５－５０１号,,13,103,1070052,,,,,,,2015-10-05,1,,,,,,0
1088852,9120001064841,21,0,2020-02-25,2020-02-14,株式会社ＪＢＭクリエイト,,301,東京都,港区,虎ノ門２丁目１０番１号,,13,103,1050001,,,2020-02-14,11,6011101041281,令和２年２月１日東京都港区虎ノ門二丁目１０番１号ギグワークスアドバリュー株式会社（6011101041281）に合併し解散,2015-10-05,1,,,,,ジェイビーエムクリエイト,0
1088853,9120001064932,12,0,2018-04-04,2018-03-29,株式会社アイセル,,301,東京都,台東区,上野３丁目２４番６号,,13,106,1100005,,,,,,,2015-10-05,1,,,,,アイセル,0
1088854,9120001065674,12,0,2018-03-12,2018-03-07,株式会社ベンチャークラフト,,301,東京都,台東区,雷門１丁目５番１号藍熊ビル７階,,13,106,1110034,,,,,,,2015-10-05,1,,,,,,0
1088855,9120001068784,01,0,2015-10-28,2015-10-05,株式会社ＮＷ,,301,東京都,中野区,松が丘２丁目１５番５号,,13,114,1650024,,,,,,,2015-10-05,1,,,,,,0
174447,5120001068714,12,0,2019-03-28,2019-03-26,ニッコー・マテリアルズ株式会社,,301,神奈川県,横浜市神奈川区,金港町３番地１,,14,102,2210056,,,,,,,2015-10-05,1,,,,,ニッコーマテリアルズ,0
209487,6120001060042,71,0,2020-04-20,2020-04-03,旭化成エンジニアリング株式会社,,301,神奈川県,川崎市川崎区,日進町１番地１４,,14,131,2100024,,,,,,令和２年４月１日宮崎県延岡市旭町三丁目１番地１旭化成ＥＩＣソリューションズ株式会社（5350001006774）を合併,2015-10-05,1,,,,,アサヒカセイエンジニアリング,0
209488,6120001060991,12,0,2019-11-19,2019-11-12,ウエッジ株式会社,,301,神奈川県,相模原市南区,上鶴間２丁目２０番４号,,14,153,2520302,,,,,,,2015-10-05,1,,,,,ウエッジ,0
209489,6120001062170,12,0,2017-09-11,2017-09-05,株式会社花絹,,301,神奈川県,横浜市西区,北幸１丁目４番１号,,14,103,2200004,,,,,,,2015-10-05,1,,,,,,0
314392,9120001060262,12,0,2019-11-27,2019-11-21,株式会社アドウエーブ,,301,神奈川県,足柄下郡箱根町,強羅１３００－４２８,,14,382,2500408,,,,,,,2015-10-05,1,,,,,アドウエーブ,0
14547,5120001066313,21,0,2017-01-16,2017-01-04,ダイケン物流株式会社,,301,富山県,南砺市,井波１番地１,,16,210,9320211,,,2017-01-04,11,7230001008590,平成２８年１２月３１日富山県南砺市井波１番地１大建工業株式会社（7230001008590）に合併し解散,2015-10-05,1,,,,,,0
15,1120001067249,21,0,2016-04-05,2016-03-31,敦賀ソーラー株式会社,,301,福井県,敦賀市,泉２号６番地１,,18,202,9140071,,,2016-03-31,01,,,2015-10-05,1,,,,,,0
63977,8120001068042,01,1,2018-07-03,2015-10-05,豊科化工株式会社,,301,長野県,安曇野市,豊科５０５０番地,,20,220,3998205,,,,,,,2015-10-05,1,,,,,トヨシナカコウ,0
37374,3120001062561,12,1,2018-12-05,2016-04-20,関西シー・アンド・シーシステムズ株式会社,,301,静岡県,浜松市中区,常盤町２番地の４,,22,131,4300917,,,,,,,2015-10-05,1,,,,,カンサイシーアンドシーシステムズ,0
53818,3120001062512,01,1,2019-05-31,2015-10-05,株式会社関西イノアック,,301,愛知県,名古屋市中村区,名駅南２丁目１３番４号,,23,105,4500003,,,,,,,2015-10-05,1,,,,,カンサイイノアック,0
5506,2120001068551,01,1,2019-08-26,2019-08-14,日商土地株式会社,,301,三重県,伊賀市,四十九町１１９２番地,,24,216,5180823,,,,,,,2019-08-14,1,,,,,ニッショウトチ,0
43842,9120001069519,01,0,2015-11-13,2015-10-05,株式会社百又,,301,三重県,津市,白山町川口字熊倉５６３７番地１,,24,201,5152603,,,,,,,2015-10-05,1,,,,,,0
32,1120001063388,01,1,2018-06-06,2015-10-05,株式会社クレフィール湖東,,301,滋賀県,東近江市,平柳町２２番地３,,25,213,5270102,,,,,,,2015-10-05,1,,,,,クレフィールコトウ,0
4204,2120001064848,12,0,2018-11-14,2018-11-13,株式会社ジェイズファクトリー,,301,滋賀県,大津市,一里山１丁目１３番８号,,25,201,5202153,,,,,,,2015-10-05,1,,,,,ジェイズファクトリー,0
4205,2120001066299,12,0,2019-08-02,2019-07-29,株式会社ダイキン,,301,滋賀県,野洲市,北野１丁目４番１－１４０１号,,25,210,5202361,,,,,,,2015-10-05,1,,,,,ダイキン,0
12546,4120001065035,12,0,2018-10-03,2018-09-28,株式会社シマノ,,301,滋賀県,草津市,下笠町１２６１番地,,25,206,5250029,,,,,,,2015-10-05,1,,,,,シマノ,0
12547,4120001067287,12,0,2016-02-15,2016-02-10,株式会社立原オフィス,,301,滋賀県,大津市,下阪本６丁目３番６６号,,25,201,5200105,,,,,,,2015-10-05,1,,,,,,0
99,1120001061227,01,1,2019-07-31,2015-10-05,株式会社エイポス,,301,京都府,向日市,寺戸町蔵ノ町１５番地４,,26,208,6170002,,,,,,,2015-10-05,1,,,,,エイポス,0
21483,3120001063989,12,0,2016-08-17,2016-08-12,株式会社ＳＴ,,301,京都府,京都市中京区,小川通御池上る下古城町３９８番地,,26,104,6040044,,,,,,,2015-10-05,1,,,,,,0
21484,3120001067610,01,1,2018-12-05,2015-10-05,東海アナース株式会社,,301,京都府,城陽市,寺田樋尻４４番地６,00036692,26,207,6100121,,,,,,,2015-10-05,1,,,,,トウカイアナース,0
32231,4120001068426,12,1,2018-10-09,2016-08-10,西谷観光開発株式会社,00028471,301,京都府,京都市南区,東九条西河辺町４１番３コープ野村京都南１００６号,,26,107,6018037,,,,,,,2015-10-05,1,,,,,ニシタニカンコウカイハツ,0
42894,5120001062023,01,0,2015-11-13,2015-10-05,株式会社オータケ,,301,京都府,京都市山科区,西野山中鳥井町６１番地５,,26,110,6078306,,,,,,,2015-10-05,1,,,,,,0
42895,5120001063260,21,0,2017-08-02,2017-07-20,Ｄｏ－ｔｅｃ株式会社,,301,京都府,京都市左京区,新東洞院町２５４－１０１,,26,103,6068355,,,2017-07-20,01,,,2015-10-05,1,,,,,,0
42896,5120001065942,12,1,2019-07-09,2016-04-14,セキスイドキュメントサービス株式会社,,301,京都府,京都市南区,上鳥羽上調子町２番地２,,26,107,6018105,,,,,,,2015-10-05,1,,,,,セキスイドキュメントサービス,0
53621,6120001061354,12,0,2019-04-18,2019-04-15,株式会社エスエフシー,,301,京都府,京都市中京区,麩屋町通二条下る尾張町２１８番地エルコート御所南８０３号,,26,104,6040934,,,,,,,2015-10-05,1,,,,,エスエフシー,0
53622,6120001064365,01,0,2015-11-13,2015-10-05,株式会社サンスリー,,301,京都府,京都市下京区,土手町通正面下る紺屋町３８１番地,,26,106,6008130,,,,,,,2015-10-05,1,,,,,,0
53623,6120001068201,12,1,2020-03-06,2017-11-21,長野食品株式会社,,301,京都府,京都市左京区,岡崎東福ノ川町７番地９,,26,103,6068321,,,,,,,2015-10-05,1,,,,,ナガノショクヒン,0
53624,6120001068655,12,0,2018-12-11,2018-12-06,株式会社日南,,301,京都府,京都市西京区,桂徳大寺北町１３６番地,,26,111,6158301,,,,,,,2015-10-05,1,,,,,ニチナン,0
53625,6120001069513,12,0,2018-11-15,2018-11-12,株式会社みやこの味わい,,301,京都府,南丹市,八木町鳥羽鳥栄本１１番地,,26,213,6290162,,,,,,,2015-10-05,1,,,,,ミヤコノアジワイ,0
74997,8120001060817,01,0,2015-11-13,2015-10-05,株式会社今小町商店,,301,京都府,八幡市,西山丸尾１６番地１,,26,210,6148353,,,,,,,2015-10-05,1,,,,,,0
74998,8120001063984,01,0,2015-11-13,2015-10-05,株式会社イージー循環研究所,,301,京都府,京都市東山区,塩小路通本町東入上る南棟梁町５５８番地－２０５号,,26,105,6050944,,,,,,,2015-10-05,1,,,,,,0
85788,9120001062250,12,0,2016-04-08,2016-04-06,ガッツインタラクション株式会社,,301,京都府,長岡京市,開田２丁目１３番１２号,,26,209,6170826,,,,,,,2015-10-05,1,,,,,,0
4466,1120001060014,71,0,2019-04-15,2019-04-05,朝日建物管理株式会社,,301,大阪府,大阪市北区,中之島２丁目３番１８号,,27,127,5300005,,,,,,平成３１年４月１日東京都中央区築地五丁目３番２号株式会社朝日新聞リアルエステー卜（9010001008859）を合併,2015-10-05,1,,,,,アサヒタテモノカンリ,0
4467,1120001060022,71,1,2018-06-04,2016-07-01,株式会社朝日販売サービスセンター,,301,大阪府,大阪市北区,中之島２丁目３番１８号中之島フェスティバルタワー内,,27,127,5300005,,,,,,平成２８年７月１日大阪市北区中之島二丁目３番１８号中之島フェスティバルタワー内株式会社大阪朝日販売サポートグループ（6120001110441）を合併,2015-10-05,1,,,,,アサヒハンバイサービスセンター,0
4468,1120001060030,01,1,2018-04-05,2015-10-05,株式会社朝日リビング,,301,大阪府,大阪市北区,豊崎３丁目１９番３号ピアスタワー,,27,127,5310072,,,,,,,2015-10-05,1,,,,,アサヒリビング,0
4469,1120001060039,01,1,2018-06-21,2015-10-05,株式会社デジアサ,,301,大阪府,大阪市福島区,福島２丁目４番３号,,27,103,5530003,,,,,,,2015-10-05,1,,,,,デジアサ,0
4470,1120001060047,11,0,2019-03-28,2019-03-25,株式会社ワイドスプレッドマン,,301,大阪府,大阪市北区,天満４丁目５番１号,,27,127,5300043,,,,,,,2015-10-05,1,,,,,ワイドスプレッドマン,0
4471,1120001060063,01,0,2015-11-20,2015-10-05,旭産業株式会社,,301,大阪府,大阪市北区,中崎２丁目３番１２号,,27,127,5300016,,,,,,,2015-10-05,1,,,,,,0
4472,1120001060096,01,0,2015-11-20,2015-10-05,株式会社アシストワン,,301,大阪府,大阪市北区,西天満４丁目３番１号,,27,127,5300047,,,,,,,2015-10-05,1,,,,,,0
4473,1120001060105,01,1,2019-03-06,2015-10-05,株式会社アスカ商会,,301,大阪府,大阪市北区,天神橋３丁目５番３２号,,27,127,5300041,,,,,,,2015-10-05,1,,,,,アスカショウカイ,0
4474,1120001060113,01,1,2018-05-15,2015-10-05,株式会社飛鳥電機製作所,,301,大阪府,大阪市北区,天神橋８丁目７番１１号,,27,127,5310041,,,,,,,2015-10-05,1,,,,,アスカデンキセイサクショ,0
4475,1120001060121,01,0,2015-11-20,2015-10-05,アスカジェムス株式会社,,301,大阪府,大阪市北区,西天満６丁目３番１９号５Ｆ,,27,127,5300047,,,,,,,2015-10-05,1,,,,,,0
4476,1120001060138,01,1,2018-07-24,2015-10-05,アズマレーベル株式会社,,301,大阪府,大阪市北区,天神橋８丁目１４番２２号,,27,127,5310041,,,,,,,2015-10-05,1,,,,,アズマレーベル,0
4477,1120001060154,01,1,2019-05-23,2015-10-05,アストピュア株式会社,,301,大阪府,大阪市北区,国分寺１丁目１番１６－９１０号,,27,127,5310064,,,,,,,2015-10-05,1,,,,,アストピュア,0
4478,1120001060162,01,1,2018-10-26,2015-10-05,株式会社あすなろ,,301,大阪府,大阪市北区,梅田１丁目１１番４－９００,,27,127,5300001,,,,,,,2015-10-05,1,,,,,アスナロ,0
4479,1120001060170,01,0,2015-11-20,2015-10-05,株式会社アダルトクニタ,,301,大阪府,大阪市北区,中崎西２丁目４番１６号,,27,127,5300015,,,,,,,2015-10-05,1,,,,,,0
4480,1120001060204,01,0,2015-11-20,2015-10-05,株式会社アデイア,,301,大阪府,大阪市北区,大淀中３丁目１５番５号,,27,127,5310076,,,,,,,2015-10-05,1,,,,,,0
4481,1120001060212,01,0,2015-11-20,2015-10-05,株式会社アトライズイナケン,,301,大阪府,大阪市北区,（大阪市大淀区大淀中一丁目１２番１号）,,27,127,5300000,,,,,,,2015-10-05,1,,,,,,1
4482,1120001060220,01,1,2018-04-02,2015-10-05,株式会社アートフロンテイア,,301,大阪府,大阪市北区,天満３丁目６番１８号,,27,127,5300043,,,,,,,2015-10-05,1,,,,,アートフロンテイア,0
4483,1120001060294,01,0,2015-11-20,2015-10-05,株式会社アド・プレス,,301,大阪府,大阪市北区,（大阪市大淀区中津三丁目３５番２３）,,27,127,5300000,,,,,,,2015-10-05,1,,,,,,1
4484,1120001060303,12,1,2019-12-19,2019-12-17,株式会社アドファイン,,301,大阪府,大阪市西淀川区,御幣島３丁目４－５レスタージュヴィルアール１３０７,,27,113,5550012,,,,,,,2015-10-05,1,,,,,アドファイン,0
4485,1120001060328,01,0,2015-11-20,2015-10-05,株式会社アパッシュ,,301,大阪府,大阪市北区,豊崎５丁目３番２３号,,27,127,5310072,,,,,,,2015-10-05,1,,,,,,0
4486,1120001060344,12,1,2018-07-17,2017-03-09,阿部商事株式会社,,301,大阪府,吹田市,江坂町１丁目１２番１０号,,27,205,5640063,,,,,,,2015-10-05,1,,,,,アベショウジ,0
4487,1120001060352,21,0,2019-01-22,2019-01-21,株式会社ウィンダムインターナショナル,,301,大阪府,大阪市北区,豊崎１丁目２番８号,,27,127,5310072,,,2019-01-21,21,,,2015-10-05,1,,,,,,0
4488,1120001060360,01,0,2015-11-20,2015-10-05,株式会社アプロインターナショナル,,301,大阪府,大阪市北区,同心１丁目５番７号,,27,127,5300035,,,,,,,2015-10-05,1,,,,,,0
4489,1120001060377,01,1,2018-06-27,2015-10-05,天野産業株式会社,,301,大阪府,大阪市北区,南森町１丁目４番１１号,,27,127,5300054,,,,,,,2015-10-05,1,,,,,アマノサンギョウ,0
4490,1120001060419,01,0,2015-11-20,2015-10-05,新井義男商事株式会社,,301,大阪府,大阪市北区,曾根崎２丁目１０番２２号,,27,127,5300057,,,,,,,2015-10-05,1,,,,,,0
4491,1120001060435,01,1,2018-04-27,2015-10-05,有馬製𨫝株式会社,00028327,301,大阪府,大阪市北区,国分寺１丁目７番７号,,27,127,5310064,,,,,,,2015-10-05,1,,,,,アリマセイカン,0
4492,1120001060484,01,1,2018-04-26,2015-10-05,株式会社アルス・ティ・エス,,301,大阪府,大阪市北区,天満２丁目１番１１号アルス天満橋ビル,,27,127,5300043,,,,,,,2015-10-05,1,,,,,アルスティエス,0
4493,1120001060492,01,1,2019-01-09,2015-10-05,アルファーデバイス株式会社,,301,大阪府,大阪市北区,東天満２丁目６番１２号,,27,127,5300044,,,,,,,2015-10-05,1,,,,,アルファーデバイス,0
4494,1120001060526,01,0,2015-11-20,2015-10-05,株式会社アンクラフト,,301,大阪府,大阪市西区,南堀江２丁目３番１２号,,27,106,5500015,,,,,,,2015-10-05,1,,,,,,0
4495,1120001060550,01,1,2019-11-27,2015-10-05,飯田木材株式会社,,301,大阪府,大阪市北区,中津３丁目２９番３８－８０３号,,27,127,5310071,,,,,,,2015-10-05,1,,,,,イイダモクザイ,0
4496,1120001060567,01,1,2020-05-08,2015-10-05,株式会社育児の友社,,301,大阪府,大阪市北区,中津１丁目１６番２４号,,27,127,5310071,,,,,,,2015-10-05,1,,,,,イクジノトモシャ,0
4497,1120001060575,12,0,2020-03-12,2020-03-10,株式会社池村商会,,301,大阪府,大阪市北区,紅梅町４番５－３号,,27,127,5300038,,,,,,,2015-10-05,1,"Y.Ikemura & Co.,Ltd.",,,,イケムラショウカイ,0
4498,1120001060600,01,0,2015-11-20,2015-10-05,イサム産業株式会社,,301,大阪府,大阪市北区,天神橋１丁目１９番４号,,27,127,5300041,,,,,,,2015-10-05,1,,,,,,0
4499,1120001060609,21,0,2018-01-23,2018-01-22,株式会社伊勢田,,301,大阪府,大阪市北区,西天満２丁目３番２１号,,27,127,5300047,,,2018-01-22,21,,,2015-10-05,1,,,,,,0
4500,1120001060617,01,1,2019-07-03,2015-10-05,石井化学器械株式会社,,301,大阪府,大阪市北区,豊崎２丁目１０番１０号,,27,127,5310072,,,,,,,2015-10-05,1,,,,,イシイカガクキカイ,0
4501,1120001060625,01,0,2015-11-20,2015-10-05,株式会社石田写真館,,301,大阪府,大阪市北区,中之島５丁目３番６８号ロイヤルホテル内,,27,127,5300005,,,,,,,2015-10-05,1,,,,,,0
4502,1120001060633,01,0,2015-11-20,2015-10-05,石田産業株式会社,,301,大阪府,大阪市北区,天神橋３丁目７番７号玉屋ビル２０３号,,27,127,5300041,,,,,,,2015-10-05,1,,,,,,0
4503,1120001060641,01,0,2015-11-20,2015-10-05,石橋商事株式会社,,301,大阪府,大阪市北区,梅田１丁目１０番８号,,27,127,5300001,,,,,,,2015-10-05,1,,,,,,0
4504,1120001060658,01,1,2018-07-17,2015-10-05,北浦エスオーシー株式会社,,301,大阪府,大阪市西区,南堀江１丁目４番１９号,,27,106,5500015,,,,,,,2015-10-05,1,,,,,キタウラエスオーシー,0
4505,1120001060666,12,0,2016-04-25,2016-04-18,株式会社ＭＰＭ,,301,大阪府,大阪市淀川区,西中島５丁目９番８号,,27,123,5320011,,,,,,,2015-10-05,1,,,,,,0
4506,1120001060708,21,0,2020-05-21,2020-05-11,一加株式会社,,301,大阪府,大阪市北区,天神橋６丁目７番２１号,,27,127,5300041,,,2020-05-11,01,,,2015-10-05,1,,,,,イチカ,0
4507,1120001060724,01,0,2015-11-20,2015-10-05,株式会社市天,,301,大阪府,大阪市北区,天神橋５丁目２番１７号,,27,127,5300041,,,,,,,2015-10-05,1,,,,,,0
4508,1120001060732,01,0,2015-11-20,2015-10-05,伊藤栄商事株式会社,,301,大阪府,大阪市北区,中崎１丁目４番１７号,,27,127,5300016,,,,,,,2015-10-05,1,,,,,,0
4509,1120001060740,01,1,2019-02-26,2015-10-05,株式会社イトコー,,301,大阪府,大阪市浪速区,湊町１丁目２番３号マルイト難波ビル,,27,111,5560017,,,,,,,2015-10-05,1,,,,,イトコー,0
4510,1120001060773,01,0,2015-11-20,2015-10-05,株式会社井深,,301,大阪府,大阪市北区,曾根崎新地１丁目３番３号好陽ビル内,,27,127,5300002,,,,,,,2015-10-05,1,,,,,,0
4511,1120001060781,01,0,2015-11-20,2015-10-05,株式会社イー・ピー・エス,,301,大阪府,大阪市北区,本庄西２丁目１８番１３号,,27,127,5310073,,,,,,,2015-10-05,1,,,,,,0
4512,1120001060798,01,1,2018-05-30,2015-10-05,巌株式会社,,301,大阪府,大阪市北区,本庄東３丁目５番２１号,,27,127,5310074,,,,,,,2015-10-05,1,,,,,イワオ,0
4513,1120001060807,01,0,2015-11-20,2015-10-05,メディアジャム株式会社,,301,大阪府,大阪市淀川区,田川北１丁目１０番２号,,27,123,5320021,,,,,,,2015-10-05,1,,,,,,0
4514,1120001060823,01,0,2015-11-20,2015-10-05,株式会社今西商店,,301,大阪府,大阪市北区,長柄中３丁目９番７号,,27,127,5310062,,,,,,,2015-10-05,1,,,,,,0
4515,1120001060831,01,1,2019-05-23,2015-10-05,株式会社入谷製作所,,301,大阪府,大阪市西区,北堀江１丁目１６番８号,,27,106,5500014,,,,,,,2015-10-05,1,,,,,イリタニセイサクショ,0
4516,1120001060848,01,0,2015-11-20,2015-10-05,株式会社野村,,301,大阪府,大阪市北区,神山町７番３号,,27,127,5300026,,,,,,,2015-10-05,1,,,,,,0
4517,1120001060856,01,0,2015-11-20,2015-10-05,株式会社岩崎商店,,301,大阪府,大阪市北区,大淀南２丁目８番２号,,27,127,5310075,,,,,,,2015-10-05,1,,,,,,0
4518,1120001060906,01,1,2018-12-19,2015-10-05,インタースペック株式会社,,301,大阪府,大阪市北区,豊崎４丁目１０番１１－５０３号,,27,127,5310072,,,,,,,2015-10-05,1,,,,,インタースペック,0
4519,1120001060922,01,0,2015-11-20,2015-10-05,株式会社インテリアマエカワ,,301,大阪府,大阪市北区,天神橋１丁目１９番１６号,,27,127,5300041,,,,,,,2015-10-05,1,,,,,,0
4520,1120001060930,01,0,2015-11-20,2015-10-05,株式会社ウイズ,,301,大阪府,大阪市北区,堂島２丁目１番２５号堂島アーバンライフ,,27,127,5300003,,,,,,,2015-10-05,1,,,,,,0
4521,1120001060947,01,0,2015-11-20,2015-10-05,株式会社ウインザーガーデン,,301,大阪府,大阪市北区,天神西町６番５号,,27,127,5300045,,,,,,,2015-10-05,1,,,,,,0
