22904,2030001016965,01,0,2015-10-30,2015-10-05,株式会社アバンティ,,301,北海道,札幌市厚別区,厚別西二条４丁目８－２７,,01,108,0040062,,,,,,,2015-10-05,1,,,,,,0
113999,6030001013736,01,1,2018-08-02,2015-10-05,株式会社コクホーコンサル,,301,北海道,苫小牧市,元中野町３丁目６番２７号,,01,213,0530005,,,,,,,2015-10-05,1,,,,,コクホーコンサル,0
136850,7030001013735,12,0,2017-04-17,2017-04-07,ビジオ株式会社,,301,北海道,函館市,神山３丁目４５番１３号,,01,202,0410832,,,,,,,2015-10-05,1,,,,,,0
159654,8030001019640,12,0,2016-01-07,2016-01-04,株式会社飛雁,,301,北海道,札幌市中央区,大通東６丁目１２番３９号,,01,101,0600041,,,,,,,2015-10-05,1,,,,,,0
3936,2030001014242,01,1,2018-09-14,2015-10-05,株式会社コンピューターサポート,,301,青森県,八戸市,大字長苗代字二日市７番７号,,02,203,0391103,,,,,,,2015-10-05,1,,,,,コンピューターサポート,0
20668,7030001019294,12,1,2019-02-14,2017-11-08,株式会社エナミ三協,,301,岩手県,陸前高田市,高田町字中和野７０番地２１,,03,210,0292205,,,,,,,2015-10-05,1,,,,,エナミサンキョウ,0
32296,5030001013043,01,1,2018-11-05,2015-10-05,株式会社ミックコーポレーション東日本,,301,宮城県,仙台市若林区,六丁の目西町８番１号斎喜センタービル８０８号室,,04,103,9840011,,,,,,,2015-10-05,1,,,,,ミックコーポレーションヒガシニホン,0
32297,5030001014850,01,0,2015-10-30,2015-10-05,株式会社エムアンドイー,,301,宮城県,仙台市宮城野区,福室２丁目８番地１７福室マンション３１４号室,,04,102,9830005,,,,,,,2015-10-05,1,,,,,,0
40332,6030001013876,01,0,2015-10-30,2015-10-05,株式会社キャスティング,,301,宮城県,仙台市若林区,沖野６丁目３５番１７号,,04,103,9840831,,,,,,,2015-10-05,1,,,,,,0
7469,2030001010563,12,0,2019-02-06,2019-01-31,株式会社トーメイコンサルティング,,301,福島県,いわき市,泉町字滝ノ沢１２３番地の１,,07,204,9718185,,,,,,,2015-10-05,1,,,,,トーメイコンサルティング,0
51896,8030001013247,12,1,2018-06-22,2017-09-19,株式会社ゼファー,,301,福島県,須賀川市,森宿字関表３０番地３,,07,207,9620001,,,,,,,2015-10-05,1,,,,,ゼファー,0
51897,8030001015854,01,0,2015-10-30,2015-10-05,株式会社Ｋ．Ｔ．Ｉ,,301,福島県,郡山市,土瓜１丁目２０４－１,,07,203,9630204,,,,,,,2015-10-05,1,,,,,,0
122,1030001010176,12,1,2018-04-25,2016-12-06,オーシャンエンジニアリング株式会社,,301,茨城県,つくば市,御幸が丘４３番地,,08,220,3050841,,,,,,,2015-10-05,1,,,,,オーシャンエンジニアリング,0
123,1030001014961,01,1,2018-11-05,2015-10-05,株式会社ユウシン,,301,茨城県,古河市,東牛谷９６１番地３,,08,204,3060232,,,,,,,2015-10-05,1,,,,,ユウシン,0
124,1030001016933,01,0,2015-10-30,2015-10-05,株式会社虹,,301,茨城県,日立市,西成沢町４丁目３４番１１号,,08,202,3160032,,,,,,,2015-10-05,1,,,,,,0
125,1030001017171,12,1,2018-05-14,2016-02-12,株式会社エムディー,,301,茨城県,つくば市,竹園１丁目８番２号,,08,220,3050032,,,,,,,2015-10-05,1,,,,,エムディー,0
9301,2030001014507,01,1,2020-02-07,2015-10-05,株式会社カイコーエンジニアリング,,301,茨城県,稲敷郡阿見町,住吉１丁目１４番地１,,08,443,3001158,,,,,,,2015-10-05,1,,,,,カイコーエンジニアリング,0
27692,4030001018068,12,0,2018-08-15,2018-08-09,東段運輸株式会社,,301,茨城県,つくばみらい市,台１８０１番地１,,08,235,3002401,,,,,,,2015-10-05,1,,,,,トウダンウンユ,0
55284,7030001015525,12,0,2019-02-15,2019-02-12,株式会社シースタイル,,301,茨城県,行方市,山田１１４７番地３,,08,233,3111704,,,,,,,2015-10-05,1,,,,,,0
64421,8030001015458,01,1,2018-10-16,2015-10-05,株式会社東京建物サービス,,301,茨城県,常総市,水海道山田町１５４３番地３,,08,211,3030031,,,,,,,2015-10-05,1,,,,,トウキョウタテモノサービス,0
73625,9030001011613,12,0,2020-05-12,2020-04-28,株式会社ダイキ,,301,茨城県,笠間市,吉岡２１４番地２,,08,216,3190203,,,,,,,2015-10-05,1,,,,,ダイキ,0
73626,9030001015358,01,0,2015-10-30,2015-10-05,株式会社ブックガーデン,,301,茨城県,守谷市,中央３丁目１３番９－１３０５号,,08,224,3020115,,,,,,,2015-10-05,1,,,,,,0
62,1030001015282,12,0,2019-09-04,2019-08-30,株式会社あるぷす工房,,301,栃木県,那須郡那須町,大字高久乙３３６９番地４４,,09,407,3250303,,,,,,,2015-10-05,1,,,,,アルプスコウボウ,0
15080,3030001012336,12,0,2018-12-11,2018-12-05,株式会社ユニオン,,301,栃木県,小山市,宮本町２丁目３番１２号,,09,208,3230024,,,,,,,2015-10-05,1,,,,,ユニオン,0
22602,4030001014554,12,0,2019-08-29,2019-08-26,株式会社レーベンマイスター,,301,栃木県,佐野市,米山南町３５－９,,09,204,3270818,,,,,,,2015-10-05,1,,,,,レーベンマイスター,0
22603,4030001017029,12,1,2019-04-12,2019-04-05,株式会社ヴィックス,,301,栃木県,栃木市,大平町富田６０９番地７,,09,203,3294404,,,,,,,2015-10-05,1,,,,,ヴィックス,0
30078,5030001010932,12,0,2017-09-22,2017-09-07,株式会社ゼロポイント,,301,栃木県,宇都宮市,中今泉３丁目１５番３４号,,09,201,3210968,,,,,,,2015-10-05,1,,,,,,0
30079,5030001018604,12,0,2015-12-25,2015-12-15,株式会社ダイナテック,,301,栃木県,那須郡那須町,大字高久乙字上ノ林１８６１番４６,,09,407,3250303,,,,,,,2015-10-05,1,,,,,,0
30080,5030001018653,01,0,2015-10-30,2015-10-05,株式会社日栄,,301,栃木県,小山市,大字小山２７１６番地,,09,208,3230825,,,,,,,2015-10-05,1,,,,,,0
