6,1000020012131,01,1,2018-04-02,2015-10-05,"苫小牧市",,201,"北海道","苫小牧市","旭町４丁目５－６",,01,213,0530018,,,,,,,2015-10-05,1,"Tomakomai City","Hokkaido","4-5-6,Asahi-machi, Tomakomai shi",,"トマコマイシ",0
7,1000020012271,01,1,2018-04-02,2015-10-05,"歌志内市",,201,"北海道","歌志内市","字本町５",,01,227,0730403,,,,,,,2015-10-05,1,,,,,"ウタシナイシ",0
8,1000020013030,01,1,2018-04-02,2015-10-05,"当別町",,201,"北海道","石狩郡当別町","白樺町５８－９",,01,303,0610233,,,,,,,2015-10-05,1,"Tobetsu","Hokkaido","58-9 Shirakaba-cho, Tobetsu",,"トウベツチョウ",0
9,1000020013617,01,1,2018-04-02,2015-10-05,"江差町",,201,"北海道","檜山郡江差町","字中歌町１９３－１",,01,361,0430034,,,,,,,2015-10-05,1,"Esashi cho","Hokkaido","Nakauta cho 193-1, Hiyama gun Esashi cho",,"エサシチョウ",0
10,1000020013625,01,1,2018-04-16,2015-10-05,"上ノ国町",,201,"北海道","檜山郡上ノ国町","字大留１００",,01,362,0490611,,,,,,,2015-10-05,1,"Kaminokuni Town","Hokkaido","100,Odome, Kaminokuni cho Hiyama gun",,"カミノクニチョウ",0
11,1000020013633,01,1,2018-04-02,2015-10-05,"厚沢部町",,201,"北海道","檜山郡厚沢部町","新町２０７",,01,363,0431113,,,,,,,2015-10-05,1,"Assabu Town","Hokkaido","207,Shinmati, Assabu cho,Hiyama gun",,"アッサブチョウ",0
12,1000020013641,01,1,2018-04-02,2015-10-05,"乙部町",,201,"北海道","爾志郡乙部町","字緑町３８８",,01,364,0430103,,,,,,,2015-10-05,1,"Otobe cho","Hokkaido","388,Midorimachi, Otobe cho",,"オトベチョウ",0
13,1000020014061,01,1,2018-04-02,2015-10-05,"古平町",,201,"北海道","古平郡古平町","大字浜町４０－４",,01,406,0460121,,,,,,,2015-10-05,1,"Furubira Town","Hokkaido","40-4,ooaza Hamacho, Furubira cho,Furubira gun",,"フルビラチョウ",0
14,1000020014524,01,1,2018-04-02,2015-10-05,"鷹栖町",,201,"北海道","上川郡鷹栖町","南一条３丁目５－１",,01,452,0711201,,,,,,,2015-10-05,1,"Takasu Town","Hokkaido","Minami 1-3-5-1, Takasu-Cho",,"タカスチョウ",0
15,1000020014532,01,1,2018-04-02,2015-10-05,"東神楽町",,201,"北海道","上川郡東神楽町","南一条西１丁目３－２",,01,453,0711501,,,,,,,2015-10-05,1,"Higashikagura Town","Hokkaido","Minami 1-jo Nishi 1-chome 3-2, Higashikagura-cho,Kamikawa-gun",,"ヒガシカグラチョウ",0
16,1000020014648,01,1,2018-04-02,2015-10-05,"和寒町",,201,"北海道","上川郡和寒町","字西町１２０",,01,464,0980132,,,,,,,2015-10-05,1,"Wassamu Town","Hokkaido","120,Nishimachi, Wassamu-cho Kamikawa-gun",,"ワッサムチョウ",0
17,1000020014656,01,1,2018-04-02,2015-10-05,"剣淵町",,201,"北海道","上川郡剣淵町","仲町３７－１",,01,465,0980338,,,,,,,2015-10-05,1,"kembuchi cho","Hokkaido","37-1,nakamachi, kamikawa gun,kembuchi cho",,"ケンブチチョウ",0
18,1000020015431,01,1,2018-04-02,2015-10-05,"美幌町",,201,"北海道","網走郡美幌町","字東二条北２丁目２５",,01,543,0920052,,,,,,,2015-10-05,1,"Bihoro town","Hokkaido","2-25,Higashi2 jokita, Bihoro cho Abashiri gun",,"ビホロチョウ",0
19,1000020015555,01,1,2018-04-02,2015-10-05,"遠軽町",,201,"北海道","紋別郡遠軽町","一条通北３丁目１－１",,01,555,0990403,,,,,,,2015-10-05,1,"Engaru Town","Hokkaido","3-1-1,1jodori-kita, Engaru-cho,Mombetsu-gun",,"エンガルチョウ",0
20,1000020016314,01,1,2018-04-02,2015-10-05,"音更町",,201,"北海道","河東郡音更町","元町２",,01,631,0800103,,,,,,,2015-10-05,1,"Town of Otofuke","Hokkaido","2 Motomachi, Otofuke cho,Kato gun",,"オトフケチョウ",0
21,1000020016322,01,1,2018-04-02,2015-10-05,"士幌町",,201,"北海道","河東郡士幌町","字士幌２２５",,01,632,0801200,,,,,,,2015-10-05,1,"Shihoro town","Hokkaido","225 banchi, shihoro cho",,"シホロチョウ",0
22,1000020016438,12,1,2018-04-02,2016-03-09,"幕別町",,201,"北海道","中川郡幕別町","本町１３０番地１",,01,643,0890603,,,,,,,2015-10-05,1,"Makubetsu town","Hokkaido","Motomachi 130-1, Makubetsu cho",,"マクベツチョウ",0
23,1000020016446,01,1,2018-04-02,2015-10-05,"池田町",,201,"北海道","中川郡池田町","字西一条７丁目１１",,01,644,0830021,,,,,,,2015-10-05,1,"Ikeda town","Hokkaido","nishi1-7-11, Nakagawa gun,Ikeda cho",,"イケダチョウ",0
24,1000020016454,01,1,2018-04-02,2015-10-05,"豊頃町",,201,"北海道","中川郡豊頃町","茂岩本町１２５",,01,645,0895312,,,,,,,2015-10-05,1,"Toyokoro Town","Hokkaido","125, Moiwahonmachi, Toyokoro cho, Nakagawa gun",,"トヨコロチョウ",0
25,1000020016462,01,1,2018-04-02,2015-10-05,"本別町",,201,"北海道","中川郡本別町","北２丁目４－１",,01,646,0893334,,,,,,,2015-10-05,1,"Honbetsu Town","Hokkaido","kita 2-4-1, Honbetsu-cho",,"ホンベツチョウ",0
26,1000020018104,01,1,2018-04-02,2015-10-05,"北後志衛生施設組合",,201,"北海道","余市郡余市町","栄町１５０番地",,01,408,0460001,,,,,,,2015-10-05,1,,,,,"キタシリベシエイセイシセツクミアイ",0
27,1000020018236,01,1,2018-04-02,2015-10-05,"富良野広域連合",,201,"北海道","富良野市","栄町１８番２０号富良野消防署内",,01,229,0760023,,,,,,,2015-10-05,1,"Furano Area Union","Hokkaido","18-20,Sakaemachi, Furano shi",,"フラノコウイキレンゴウ",0
