94,1011001105728,12,0,2020-05-27,2020-05-22,株式会社間を結ぶ,,301,北海道,日高郡新ひだか町,静内古川町２丁目５番２号,,01,610,0560014,,,,,,,2015-10-05,1,,,,,アイダヲムスブ,0
95,1011001105793,12,0,2019-07-03,2019-06-28,株式会社ランドスキップ,,301,北海道,札幌市中央区,南二条西５丁目２６－４ＣＯＮＴＡＣＴ,,01,101,0600062,,,,,,,2015-10-05,1,,,,,ランドスキップ,0
45639,3011001105346,12,1,2020-02-07,2016-05-31,株式会社ＨＫホテルズ,,301,北海道,函館市,若松町８番２３号,,01,202,0400063,,,,,,,2015-10-05,1,,,,,エイチケイホテルズ,0
45640,3011001105676,12,0,2019-10-09,2019-10-04,株式会社マサト,,301,北海道,苫小牧市,柏木町６丁目１４番２号,,01,213,0530823,,,,,,,2015-10-05,1,,,,,マサト,0
68429,4011001107894,12,0,2020-03-11,2020-03-04,株式会社マーラ,,301,北海道,夕張郡栗山町,字鳩山１１番地１７７,,01,429,0691502,,,,,,,2015-10-26,1,,,,,マーラ,0
113955,6011001102588,01,1,2018-06-04,2015-10-05,株式会社スマートホームズ,,301,北海道,札幌市中央区,南二条西３丁目１３番地４,,01,101,0600062,,,,,,,2015-10-05,1,,,,,スマートホームズ,0
113956,6011001107538,12,0,2018-05-21,2018-05-15,株式会社アルファ,,301,北海道,札幌市豊平区,平岸三条１２丁目１－３０,,01,105,0620933,,,,,,,2015-10-05,1,,,,,アルファ,0
113957,6011001108866,12,0,2018-05-07,2018-04-26,株式会社ＭｅｅＴａｓｕ,,301,北海道,釧路市,住之江町４番２０号タカオビル２Ｆ,,01,206,0850045,,,,,,,2016-01-06,1,,,,,,0
136811,7011001103008,01,0,2015-10-30,2015-10-05,株式会社Ｍａｋｏｔｏ　ｃｏ．ｌｔｄ．,,301,北海道,札幌市中央区,大通西８丁目２－３８ストーク大通ビル８Ｆ,,01,101,0600042,,,,,,,2015-10-05,1,,,,,,0
136812,7011001104344,12,0,2018-05-16,2018-05-10,アトリエユンヌ株式会社,,301,北海道,函館市,谷地頭町２９番１２号プレセランス函館山９０３,,01,202,0400046,,,,,,,2015-10-05,1,,,,,アトリエユンヌ,0
136813,7011001109574,12,0,2017-10-17,2017-10-10,株式会社仕庵,,301,北海道,札幌市中央区,南二条東２丁目７－１ＪＯＢＩＥ,,01,101,0600052,,,,,,,2016-02-18,1,,,,,,0
182347,9011001102214,12,0,2016-10-31,2016-10-24,ビジョンプロバイダー株式会社,,301,北海道,帯広市,東十条南１１丁目１番地６,,01,207,0800810,,,,,,,2015-10-05,1,,,,,,0
49,1011001108227,12,1,2019-01-16,2017-01-11,株式会社ｓｏｓｔｉｔｕｉｒｅ,,301,青森県,弘前市,大字津賀野字宮崎１９１番地,,02,202,0383874,,,,,,,2015-11-13,1,,,,,ソスティトゥーイレ,0
10329,4011001101344,12,1,2018-04-04,2017-03-30,エコプレクサス洋野プロジェクト合同会社,,305,岩手県,九戸郡洋野町,種市第２３地割６２番地８,,03,507,0287914,,,,,,,2015-10-05,1,,,,,エコプレクサスヒロノプロジェクト,0
16239,3011001107565,12,0,2016-06-13,2016-06-08,株式会社クラインレーベン,,301,宮城県,仙台市青葉区,国見１丁目１３番２号,,04,101,9810943,,,,,,,2015-10-05,1,,,,,,0
24302,4011001101724,12,0,2020-02-13,2020-02-10,株式会社ｂｙ　ＪＡＰＡＮ,,301,宮城県,仙台市太白区,西中田５丁目６番７号,,04,104,9811105,,,,,,,2015-10-05,1,,,,,バイジャパン,0
24303,4011001101906,01,0,2015-10-30,2015-10-05,日本給電株式会社,,301,宮城県,仙台市青葉区,国分町１丁目８－１４仙台協立第２ビル３階,,04,101,9800803,,,,,,,2015-10-05,1,,,,,,0
32274,5011001106706,01,1,2018-05-02,2015-10-05,株式会社姥懐山開発,,301,宮城県,名取市,増田４丁目８－１５、Ｂ３０６号,,04,207,9811224,,,,,,,2015-10-05,1,,,,,ウバフトコロヤマカイハツ,0
