114010,6080101007773,12,0,2019-12-17,2019-12-09,株式会社タクト,,301,北海道,札幌市中央区,南十二条西１２丁目１番４１号エストール南１２、３０２号,,01,101,0640912,,,,,,,2015-10-05,1,,,,,タクト,0
62,1080101007951,01,0,2015-10-30,2015-10-05,株式会社Ｔｒｕｓｔ　Ｐｒｏｐｅｒｔｙ,,301,宮城県,仙台市宮城野区,宮城野２丁目９－３０Ｍ’ＣＨＡＴＥＬＥＴ・１Ｆ,,04,102,9830045,,,,,,,2015-10-05,1,,,,,,0
64613,9080101007952,01,0,2015-10-30,2015-10-05,株式会社Ｃａｐｉｔａｌ　Ａｓｓｅｔ　Ｍａｎａｇｅｍｅｎｔ,,301,宮城県,仙台市宮城野区,宮城野２丁目９－３０Ｍ’ＣＨＡＴＥＬＥＴ・１Ｆ,,04,102,9830045,,,,,,,2015-10-05,1,,,,,,0
95,1080101004619,01,0,2015-10-30,2015-10-05,株式会社ワンテック,,301,福島県,郡山市,本町１丁目５番１０号カナヤマ第一ビル４０４,,07,203,9638871,,,,,,,2015-10-05,1,,,,,,0
37482,5080101007502,01,0,2015-10-30,2015-10-05,ＩＣプラント株式会社,,301,栃木県,宇都宮市,宝木本町１１８８番地８,,09,201,3200075,,,,,,,2015-10-05,1,,,,,,0
100301,4080101004260,01,1,2019-02-04,2015-10-05,株式会社不二興建,,301,埼玉県,八潮市,八潮２丁目２５番地の５,,11,234,3400815,,,,,,,2015-10-05,1,,,,,フジコウケン,0
150148,6080101007583,12,0,2020-05-19,2020-05-14,笑耕ファーム株式会社,,301,埼玉県,所沢市,三ケ島１丁目９５番地の４,,11,208,3591164,,,,,,,2015-10-05,1,,,,,エコウファーム,0
175251,7080101007748,01,0,2015-11-06,2015-10-05,株式会社クワトロエスプラス,,301,埼玉県,さいたま市西区,大字指扇１３２８番地５０,,11,101,3310047,,,,,,,2015-10-05,1,,,,,,0
65219,3080101001969,12,0,2018-04-06,2018-04-02,株式会社ユーエムエー,,301,千葉県,松戸市,横須賀２丁目１９番地の６,,12,207,2700031,,,,,,,2015-10-05,1,,,,,ユーエムエー,0
86908,4080101007123,01,0,2015-11-06,2015-10-05,株式会社メトロ,,301,千葉県,東金市,家徳４４４番地２９３,,12,213,2830062,,,,,,,2015-10-05,1,,,,,,0
130483,6080101001207,12,0,2015-12-01,2015-11-26,株式会社東海北辰,,301,千葉県,柏市,花野井７１２番地の１１１,,12,217,2770812,,,,,,,2015-10-05,1,,,,,,0
174094,8080101001114,01,1,2019-04-19,2015-10-05,株式会社茶の八,,301,千葉県,柏市,五條谷３２番地１２,,12,217,2770913,,,,,,,2015-10-05,1,,,,,チャノハチ,0
120051,1080101005146,12,0,2018-10-25,2018-10-23,株式会社グリーンエコ,,301,東京都,渋谷区,代々木３丁目３６番８－５０４号,,13,113,1510053,,,,,,,2015-10-05,1,,,,,グリーンエコ,0
120052,1080101005922,01,0,2015-10-28,2015-10-05,株式会社データメイト,,301,東京都,文京区,水道２丁目４番１－８０２号,,13,105,1120005,,,,,,,2015-10-05,1,,,,,,0
120053,1080101007407,12,0,2018-02-08,2018-02-05,株式会社桃李境,,301,東京都,世田谷区,松原３丁目２３番３号,,13,112,1560043,,,,,,,2015-10-05,1,,,,,,0
120054,1080101007522,21,0,2016-06-15,2016-06-10,ワイズコンサルティング株式会社,,301,東京都,目黒区,下目黒２丁目１４番４号斉藤ビル３０２,,13,110,1530064,,,2016-06-10,01,,,2015-10-05,1,,,,,,0
241176,2080101002035,12,0,2020-01-30,2020-01-28,株式会社菱進,,301,東京都,板橋区,南常盤台１丁目１１－６,,13,119,1740072,,,,,,,2015-10-05,1,,,,,リョウシン,0
241177,2080101004155,01,0,2015-10-28,2015-10-05,株式会社コネクトリンク,,301,東京都,墨田区,本所４丁目１９番３号,,13,107,1300004,,,,,,,2015-10-05,1,,,,,,0
241178,2080101004980,01,1,2019-03-22,2015-10-05,株式会社Ｔ．Ｈ．Ｋホールディングス,,301,東京都,港区,芝浦４丁目２番２２号,,13,103,1080023,,,,,,,2015-10-05,1,,,,,ティーエイチケーホールディングス,0
241179,2080101007579,12,0,2016-08-30,2016-08-25,医療サポート株式会社,,301,東京都,港区,港南２丁目１６番２号太陽生命品川ビル２８階,,13,103,1080075,,,,,,,2015-10-05,1,,,,,,0
241180,2080101007637,01,1,2018-08-27,2015-10-05,ソノーラテクノロジー株式会社,,301,東京都,世田谷区,成城２丁目４０－５－２Ｆ,,13,112,1570066,,,,,,,2015-10-05,1,,,,,ソノーラテクノロジー,0
362075,3080101006539,12,0,2018-05-11,2018-05-09,株式会社エムユー,,301,東京都,江東区,辰巳３丁目１９番２２号,,13,108,1350053,,,,,,,2015-10-05,1,,,,,エムユー,0
483116,4080101000540,12,0,2019-08-02,2019-07-30,アイケー株式会社,,301,東京都,台東区,松が谷４丁目２５番３号,,13,106,1110036,,,,,,,2015-10-05,1,,,,,ケンユー,0
483117,4080101004780,01,1,2019-08-26,2015-10-05,株式会社佐藤正商店,,301,東京都,杉並区,永福１丁目７番８５号,,13,115,1680064,,,,,,,2015-10-05,1,,,,,サトウタダシショウテン,0
483118,4080101007362,01,0,2015-10-28,2015-10-05,株式会社Ｄ．Ｉ．Ｇ．Ｔｏｋｙｏ,,301,東京都,品川区,上大崎２丁目１３－２０－７０５,,13,109,1410021,,,,,,,2015-10-05,1,,,,,,0
604535,5080101000259,12,1,2019-06-06,2019-05-28,ＭＡＮＯ　ＶＩＴＡＬＩＳ株式会社,,301,東京都,港区,赤坂１丁目１２番３２号アーク森ビル１２階,,13,103,1070052,,,,,,,2015-10-05,1,,,,,マノヴァイタリス,0
604536,5080101003534,01,0,2015-10-26,2015-10-05,株式会社モスク・クリエイション,,301,東京都,港区,赤坂１丁目５番１３号祥文堂ビル７階,,13,103,1070052,,,,,,,2015-10-05,1,,,,,,0
604537,5080101003542,11,0,2019-09-09,2019-09-04,株式会社バス窓ＴＯＫＹＯ,,301,東京都,町田市,相原町２８０７番地１,,13,209,1940211,,,,,,,2015-10-05,1,,,,,バスマドトウキョウ,0
604538,5080101003617,01,0,2015-10-30,2015-10-05,アビエス株式会社,,301,東京都,多摩市,山王下１丁目１３番１６号,,13,224,2060042,,,,,,,2015-10-05,1,,,,,,0
604539,5080101007840,12,0,2019-03-26,2019-03-20,株式会社曙希,,301,東京都,新宿区,北新宿２丁目９番１４号,,13,104,1690074,,,,,,,2015-10-05,1,,,,,ショキ,0
725626,6080101000019,12,0,2016-07-15,2016-07-12,葵産業株式会社,,301,東京都,町田市,森野４丁目１番８号,,13,209,1940022,,,,,,,2015-10-05,1,,,,,,0
725627,6080101002155,21,0,2017-05-02,2017-04-21,ＭＴゴルフサービス株式会社,,301,東京都,港区,西新橋３丁目１番２号,,13,103,1050003,,,2017-04-21,01,,,2015-10-05,1,,,,,,0
725628,6080101003475,01,0,2015-10-28,2015-10-05,ＭＡＧＣ株式会社,,301,東京都,江東区,高橋７番５号古澤フラッツ１階,,13,108,1350005,,,,,,,2015-10-05,1,,,,,,0
725629,6080101004985,01,0,2015-10-28,2015-10-05,株式会社メプレス,,301,東京都,世田谷区,玉川１丁目１５番１－２５０９号,,13,112,1580094,,,,,,,2015-10-05,1,,,,,,0
725630,6080101005769,21,0,2018-01-04,2017-12-26,株式会社すぽーつらんどコジマ,,301,東京都,台東区,浅草橋３丁目３０番７号,,13,106,1110053,,,2017-12-26,01,,,2015-10-05,1,,,,,,0
725631,6080101006932,12,1,2019-11-22,2016-02-09,オフィス青山株式会社,,301,東京都,港区,浜松町１丁目３０番５－１４０１号,,13,103,1050013,,,,,,,2015-10-05,1,,,,,オフィスアオヤマ,0
725632,6080101007609,12,0,2017-03-24,2017-03-23,株式会社山下技建,,301,東京都,狛江市,猪方３丁目３６－１０,,13,219,2010015,,,,,,,2015-10-05,1,,,,,,0
725633,6080101008359,21,0,2019-05-07,2019-04-23,株式会社金子商店,,301,東京都,豊島区,西巣鴨１丁目１４番１１号,,13,116,1700001,,,2019-04-23,01,,,2015-10-05,1,,,,,カネコショウテン,0
846942,7080101002088,12,0,2017-04-10,2017-04-04,株式会社ディースピード,,301,東京都,品川区,西五反田３丁目１４番４号ＫＡＫＵＴＡＮＩレイヴァー１０１号,,13,109,1410031,,,,,,,2015-10-05,1,,,,,,0
846943,7080101004068,01,0,2015-10-28,2015-10-05,株式会社やぶ,,301,東京都,中野区,江古田４丁目３０番１９号,,13,114,1650022,,,,,,,2015-10-05,1,,,,,,0
846944,7080101004489,01,0,2015-10-30,2015-10-05,フィールドコンサルティング株式会社,,301,東京都,町田市,金井町１８６５番地１レックス鶴川３１３,,13,209,1950071,,,,,,,2015-10-05,1,,,,,,0
846945,7080101007005,12,1,2016-06-09,2016-06-03,ｉ－デザイン株式会社,,301,東京都,世田谷区,経堂１丁目２９番４号,,13,112,1560052,,,,,,,2015-10-05,1,,,,,,0
846946,7080101007855,01,0,2015-10-26,2015-10-05,株式会社アルネックス,,301,東京都,港区,南青山２丁目７番５号,,13,103,1070062,,,,,,,2015-10-05,1,,,,,,0
967795,8080101003341,12,0,2019-01-07,2018-12-27,株式会社アイム,,301,東京都,世田谷区,駒沢２丁目１１番１号集花園ビル１階,,13,112,1540012,,,,,,,2015-10-05,1,,,,,アイム,0
967796,8080101003663,01,0,2015-10-26,2015-10-05,株式会社ミヤコトラスト,,301,東京都,中央区,日本橋本町４丁目７番１０号,,13,102,1030023,,,,,,,2015-10-05,1,,,,,,0
967797,8080101004983,12,0,2019-01-07,2018-12-27,株式会社サラ商会,,301,東京都,千代田区,有楽町１丁目７番１号,,13,101,1000006,,,,,,,2015-10-05,1,,,,,サラショウカイ,0
967798,8080101007607,01,0,2015-10-28,2015-10-05,株式会社憩ガーデン,,301,東京都,渋谷区,東３丁目２４番２号,,13,113,1500011,,,,,,,2015-10-05,1,,,,,,0
1088749,9080101000123,12,0,2017-02-10,2017-02-08,株式会社イエンセン,,301,東京都,渋谷区,元代々木町４番２号,,13,113,1510062,,,,,,,2015-10-05,1,,,,,,0
1088750,9080101002425,12,0,2019-01-16,2019-01-09,日本ユーエヌエフ株式会社,,301,東京都,千代田区,神田佐久間町１丁目１６大橋ビル５０３,,13,101,1010025,,,,,,,2015-10-05,1,,,,,ニホンユーエヌエフ,0
1088751,9080101007944,12,0,2019-06-11,2019-06-05,株式会社企業内大学協会,,301,東京都,新宿区,西新宿６丁目５－１新宿アイランドタワー２０階モバフ新宿アイランド,,13,104,1600023,,,,,,,2015-10-05,1,,,,,キギョウナイダイガクキョウカイ,0
1088752,9080101008604,21,0,2020-02-14,2020-02-10,株式会社佐藤平作商店,,301,東京都,府中市,矢崎町２丁目２６番地の１５,,13,206,1830025,,,2020-02-10,01,,,2015-10-05,1,,,,,サトウヘイサクショウテン,0
34729,1080101000106,12,0,2018-05-25,2018-05-23,株式会社アン・パブリシティ,,301,神奈川県,川崎市高津区,梶ケ谷３丁目５番地５ライフゾーン梶ヶ谷６、３１１,,14,134,2130015,,,,,,,2015-10-05,1,,,,,アンパブリシティ,0
34730,1080101003505,12,0,2016-08-09,2016-08-01,株式会社芙蓉恒産,,301,神奈川県,小田原市,南鴨宮３丁目１２番４号,,14,206,2500875,,,,,,,2015-10-05,1,,,,,,0
34731,1080101007456,01,0,2015-11-06,2015-10-05,株式会社ＩＳＯ,,301,神奈川県,横浜市緑区,三保町９３０番地２４フォレストヒルズ三保１棟１１１号,,14,113,2260015,,,,,,,2015-10-05,1,,,,,,0
34732,1080101007638,12,1,2019-01-16,2018-02-26,株式会社フォレスト,,301,神奈川県,小田原市,成田７５０番地１,,14,206,2500862,,,,,,,2015-10-05,1,,,,,フォレスト,0
69651,2080101004626,01,1,2018-04-26,2015-10-05,株式会社ＷＩＮ,,301,神奈川県,横浜市都筑区,川和町２２９９番地２７,,14,118,2240057,,,,,,,2015-10-05,1,,,,,ウィン,0
69652,2080101005054,12,0,2019-09-17,2019-09-11,アイケイアイ株式会社,,301,神奈川県,横浜市神奈川区,斎藤分町１９番３１号,,14,102,2210811,,,,,,,2015-10-05,1,,,,,アイケイアイ,0
69653,2080101005186,12,0,2019-01-28,2019-01-24,株式会社ＡＫＴ,,301,神奈川県,横浜市都筑区,加賀原２丁目８番６号,,14,118,2240055,,,,,,,2015-10-05,1,,,,,エーケーティー,0
69654,2080101006960,01,0,2015-11-06,2015-10-05,日本フーズ株式会社,,301,神奈川県,高座郡寒川町,倉見９６８番地１,,14,321,2530101,,,,,,,2015-10-05,1,,,,,,0
69655,2080101007505,12,0,2019-11-19,2019-11-05,株式会社ボヌゥール,,301,神奈川県,足柄下郡湯河原町,吉浜１８７９－１３,,14,384,2590312,,,,,,,2015-10-05,1,,,,,ボヌゥール,0
104635,3080101004006,12,0,2017-06-20,2017-06-14,株式会社環境商工,,301,神奈川県,秦野市,南が丘５丁目３番地の３３,,14,211,2570013,,,,,,,2015-10-05,1,,,,,,0
104636,3080101008758,12,0,2017-03-31,2017-03-28,株式会社キャリアドライブ,,301,神奈川県,藤沢市,土棚８００番地,,14,205,2520806,,,,,,,2015-10-05,1,,,,,,0
139570,4080101004616,12,1,2018-11-15,2017-01-30,株式会社リンクファシリティーズ,,301,神奈川県,横浜市中区,長者町４丁目１１番７号,,14,104,2310033,,,,,,,2015-10-05,1,,,,,リンクファシリティーズ,0
174429,5080101002461,01,1,2018-07-20,2015-10-05,株式会社ニューフレアテクノロジー,,301,神奈川県,横浜市磯子区,新杉田町８番１,,14,107,2350032,,,,,,,2015-10-05,1,,,,,ニューフレアテクノロジー,0
209456,6080101004267,01,1,2019-12-13,2015-10-05,富士総合サービス株式会社,,301,神奈川県,横浜市青葉区,田奈町４３番地２,,14,117,2270064,,,,,,,2015-10-05,1,,,,,フジソウゴウサービス,0
209457,6080101005686,12,1,2019-01-24,2016-12-01,シードテクノ株式会社,,301,神奈川県,横浜市西区,中央１丁目３５番３号渡辺ビル４０３,,14,103,2200051,,,,,,,2015-10-05,1,,,,,シードテクノ,0
244457,7080101001973,01,0,2015-11-06,2015-10-05,株式会社友隣,,301,神奈川県,横浜市西区,戸部町２丁目２２番地,,14,103,2200042,,,,,,,2015-10-05,1,,,,,,0
244458,7080101006931,12,0,2017-10-18,2017-10-16,株式会社ＡＺ,,301,神奈川県,川崎市多摩区,堰３丁目１８番２７号,,14,135,2140022,,,,,,,2015-10-05,1,,,,,,0
244459,7080101007178,01,0,2015-11-06,2015-10-05,株式会社ＨＥＡＲＴＳ,,301,神奈川県,横浜市都筑区,早渕３丁目３４番４１号,,14,118,2240025,,,,,,,2015-10-05,1,,,,,,0
