8203,2120101022549,01,1,2019-04-26,2015-10-05,株式会社東北土石,,301,宮城県,仙台市青葉区,上杉１丁目８番１７号,,04,101,9800011,,,,,,,2015-10-05,1,,,,,トウホクドセキ,0
24333,4120101028395,01,1,2019-05-07,2015-10-05,株式会社あしほ,,301,宮城県,仙台市青葉区,昭和町２番３７プラウド仙台上杉山デイアージュ８０２号,,04,101,9810913,,,,,,,2015-10-05,1,,,,,アシホ,0
56538,8120101024449,12,0,2018-07-12,2018-07-05,ｎｉｃｏｒｉｃｈ株式会社,,301,宮城県,気仙沼市,九条５２１番地６２,,04,205,9880064,,,,,,,2015-10-05,1,,,,,ニコリッチ,0
22272,4120101023776,01,1,2019-05-13,2015-10-05,株式会社東海福島,,301,福島県,南相馬市,原町区橋本町１丁目５２番３号,,07,212,9750006,,,,,,,2015-10-05,1,,,,,トカイフクシマ,0
130497,6120101023865,01,0,2015-11-06,2015-10-05,株式会社ナカモズ住設,,301,千葉県,浦安市,富士見１丁目１７－９,,12,227,2790043,,,,,,,2015-10-05,1,,,,,,0
195867,9120101022518,12,0,2019-02-26,2019-02-19,株式会社ヒロオ,,301,千葉県,習志野市,藤崎１丁目１７－１１,,12,216,2750017,,,,,,,2015-10-05,1,,,,,ヒロオ,0
120334,1120101028274,12,0,2020-05-14,2020-05-11,株式会社ＴＴＫ１５,,301,東京都,品川区,東五反田５丁目２７番６号,,13,109,1410022,,,,,,,2015-10-05,1,,,,,ティーティーケーフィフティーン,0
241499,2120101024339,01,0,2015-10-28,2015-10-05,株式会社デコ・タス,,301,東京都,大田区,大森西３丁目２６番８号,,13,111,1430015,,,,,,,2015-10-05,1,,,,,,0
241500,2120101029528,01,0,2015-10-26,2015-10-05,株式会社アース,,301,東京都,港区,芝２丁目１０番６号,,13,103,1050014,,,,,,,2015-10-05,1,,,,,,0
362369,3120101029477,12,0,2019-11-05,2019-10-29,ＡＧＭＳ株式会社,,301,東京都,台東区,台東４丁目２６番７号エス・スペース５階,,13,106,1100016,,,,,,,2015-10-05,1,,,,,エージーエムエス,0
483398,4120101022951,21,0,2017-09-13,2017-09-08,株式会社花友,,301,東京都,中央区,勝どき６丁目３番２号,,13,102,1040054,,,2017-09-08,01,,,2015-10-05,1,,,,,,0
483399,4120101028214,11,1,2020-03-03,2019-11-15,株式会社アウラ,,301,東京都,品川区,西品川１丁目２番１号,,13,109,1410033,,,,,,,2015-10-05,1,,,,,アウラ,0
604810,5120101024311,12,0,2016-07-11,2016-07-05,エコマテリアル株式会社,,301,東京都,港区,南麻布１丁目６番６号ライオンズステージ５０１,,13,103,1060047,,,,,,,2015-10-05,1,,,,,,0
604811,5120101028510,12,1,2018-07-20,2016-01-18,インヴェンティット株式会社,,301,東京都,千代田区,麹町４丁目４番７号,,13,101,1020083,,,,,,,2015-10-05,1,,,,,インヴェンティット,0
604812,5120101029839,11,0,2019-10-09,2019-10-04,エルタ株式会社,,301,東京都,千代田区,丸の内１丁目１１－１パシフィックセンチュリープレイス８Ｆ,,13,101,1000005,,,,,,,2015-10-05,1,,,,,エルタ,0
725909,6120101022330,01,1,2018-08-03,2015-10-05,東綱ワイヤロープ販売株式会社,,301,東京都,中央区,日本橋３丁目６番２号,,13,102,1030027,,,,,,,2015-10-05,1,,,,,トウコウワイヤロープハンバイ,0
725910,6120101028055,01,0,2015-10-28,2015-10-05,株式会社エバーウイン,,301,東京都,足立区,鹿浜２丁目１５番１２号,,13,121,1230864,,,,,,,2015-10-05,1,,,,,,0
847253,7120101023716,01,0,2015-10-28,2015-10-05,株式会社りんりん,,301,東京都,練馬区,東大泉７丁目５－９,,13,120,1780063,,,,,,,2015-10-05,1,,,,,,0
968075,8120101025208,12,0,2018-09-05,2018-08-30,トリニティ株式会社,,301,東京都,千代田区,外神田２丁目１８番３号,,13,101,1010021,,,,,,,2015-10-05,1,,,,,トリニティ,0
968076,8120101028144,12,0,2017-06-13,2017-06-09,株式会社青山・赤坂・鎌倉霊廟,,301,東京都,品川区,上大崎２丁目２４番１８－３０１号,,13,109,1410021,,,,,,,2015-10-05,1,,,,,,0
968077,8120101029324,12,0,2019-10-16,2019-10-03,株式会社六次元,,301,東京都,港区,赤坂８丁目５－８ＴＥＲＲＡＣＥＨＩＬＬＡＯＹＡＭＡ５階,,13,103,1070052,,,,,,,2015-10-05,1,,,,,ロクジゲン,0
1089040,9120101024885,01,1,2018-10-31,2015-10-05,株式会社日本橋本町菓子処,,301,東京都,中央区,日本橋本町１丁目９番４号８階,,13,102,1030023,,,,,,,2015-10-05,1,,,,,ニホンバシホンチョウカシドコロ,0
104675,3120101026747,12,1,2018-05-29,2016-10-12,株式会社ランプラス,,301,神奈川県,横浜市青葉区,柿の木台１３番地２６,,14,117,2270048,,,,,,,2015-10-05,1,,,,,ランプラス,0
139608,4120101027744,12,0,2019-10-30,2019-10-21,株式会社アーキテクトスタディオ,,301,神奈川県,川崎市高津区,上作延３７０番地９アメニティーハイム本多２０６号室,,14,134,2130034,,,,,,,2015-10-05,1,,,,,アーキテクトスタディオ,0
174459,5120101029970,12,0,2016-09-07,2016-09-01,株式会社向陽プランニング,,301,神奈川県,横浜市港北区,新横浜２丁目１８番１９－１１０５,,14,109,2220033,,,,,,,2015-10-05,1,,,,,,0
209502,6120101020805,12,1,2019-05-28,2016-06-07,株式会社森羅,,301,神奈川県,横浜市神奈川区,栄町１番１９号,,14,102,2210052,,,,,,,2015-10-05,1,,,,,シンラ,0
314400,9120101028143,12,1,2019-07-04,2019-06-27,株式会社オフィス長友,,301,神奈川県,横浜市緑区,中山３丁目３９番１号,,14,113,2260019,,,,,,,2015-10-05,1,,,,,オフィスナガトモ,0
18173,6120101024112,12,1,2018-04-23,2016-04-28,細野物産株式会社,,301,富山県,富山市,高内１１６番地９,,16,201,9392254,,,,,,,2015-10-05,1,,,,,ホソノブッサン,0
15525,6120101029879,12,1,2019-05-28,2019-05-23,ボヌールヴィエント株式会社,,301,福井県,福井市,問屋町４丁目２１４番地,,18,201,9188231,,,,,,,2015-10-05,1,,,,,ボヌールヴィエント,0
15526,6120101029937,01,0,2015-11-13,2015-10-05,株式会社ｆａｓｔ　ｃｏｌｏｒｓ,,301,福井県,小浜市,谷田部第１９号１０番地の１,,18,204,9170031,,,,,,,2015-10-05,1,,,,,,0
37376,3120101023323,12,1,2019-01-11,2016-07-29,日本不動産流通機構株式会社,,301,静岡県,御殿場市,深沢３８８４番地,,22,215,4120023,,,,,,,2015-10-05,1,,,,,ニホンフドウサンリュウツウキコウ,0
62443,5120101029715,01,0,2015-11-13,2015-10-05,株式会社ゼロクール,,301,静岡県,富士宮市,山宮３３６２－１,,22,207,4180111,,,,,,,2015-10-05,1,,,,,,0
161206,7120101028938,21,0,2018-11-27,2018-11-21,株式会社Ｆｉｒｓｔ,,301,愛知県,名古屋市西区,名駅２丁目３４－１７セントラル名古屋１００９,,23,104,4510045,,,2018-11-21,01,,,2015-10-05,1,,,,,,0
214782,9120101022583,01,0,2015-11-13,2015-10-05,株式会社名古屋サービス,,301,愛知県,名古屋市港区,小賀須３丁目１６２６番地,,23,111,4550882,,,,,,,2015-10-05,1,,,,,,0
16701,5120101027207,12,1,2018-10-16,2017-09-13,株式会社フィッシュ・Ｍ,,301,滋賀県,長浜市,末広町６１７番地１,,25,203,5260063,,,,,,,2015-10-05,1,,,,,フィッシュエム,0
32291,4120101029105,12,0,2018-06-15,2018-06-11,株式会社ＭＵＲＡＧＩＳＨＩ,,301,京都府,京都市中京区,六角通新町西入西六角町１１３番地,,26,104,6048217,,,,,,,2015-10-05,1,,,,,ムラギシ,0
42954,5120101022637,01,0,2015-11-13,2015-10-05,株式会社ムーブ,,301,京都府,相楽郡精華町,光台６丁目３５番地７,,26,366,6190237,,,,,,,2015-10-05,1,,,,,,0
64374,7120101029358,01,1,2018-05-11,2015-10-05,株式会社ベスト,,301,京都府,京都市伏見区,深草東瓦町２３番地１１,,26,109,6120821,,,,,,,2015-10-05,1,,,,,ベスト,0
27155,1120101020512,01,0,2015-11-20,2015-10-05,株式会社ティービー,,301,大阪府,堺市堺区,大町東３丁１番８号,,27,141,5900954,,,,,,,2015-10-05,1,,,,,,0
27156,1120101020529,01,1,2019-09-26,2015-10-05,立正オートサービス株式会社,,301,大阪府,堺市西区,石津西町９４番１０号,,27,144,5928332,,,,,,,2015-10-05,1,,,,,リッショウオートサービス,0
27157,1120101020553,01,0,2015-11-20,2015-10-05,株式会社ピーファイン,,301,大阪府,堺市,日置荘西町９８０番地の６,,27,201,5998114,,,,,,,2015-10-05,1,,,,,,0
27158,1120101020594,21,0,2018-12-28,2018-12-25,株式会社ナック,,301,大阪府,堺市西区,浜寺石津町中１丁３番２９号,,27,144,5928334,,,2018-12-25,01,,,2015-10-05,1,,,,,ナック,0
27159,1120101020603,01,1,2018-06-29,2015-10-05,株式会社レイセキ,,301,大阪府,堺市堺区,中向陽町１丁６番１号,,27,141,5900072,,,,,,,2015-10-05,1,,,,,レイセキ,0
27160,1120101020636,01,0,2015-11-20,2015-10-05,株式会社コンセプトプランニング,,301,大阪府,堺市南区,竹城台４丁１５番２５号,,27,145,5900105,,,,,,,2015-10-05,1,,,,,,0
27161,1120101020652,01,0,2015-11-20,2015-10-05,株式会社日本通販企画,,301,大阪府,堺市南区,晴美台２丁７番８号,,27,145,5900113,,,,,,,2015-10-05,1,,,,,,0
27162,1120101020669,01,0,2015-11-20,2015-10-05,株式会社ジェネシス,,301,大阪府,堺市堺区,砂道町３丁６番１９号,,27,141,5900002,,,,,,,2015-10-05,1,,,,,,0
27163,1120101020702,01,1,2019-06-04,2015-10-05,株式会社よい利,,301,大阪府,堺市堺区,新在家町西３丁１番４号,,27,141,5900969,,,,,,,2015-10-05,1,,,,,ヨイリ,0
27164,1120101020710,01,1,2019-11-29,2015-10-05,松永興業株式会社,,301,大阪府,堺市中区,土師町３丁９番２２号,,27,142,5998238,,,,,,,2015-10-05,1,,,,,マツナガコウギョウ,0
27165,1120101020719,01,0,2015-11-20,2015-10-05,三宝レンタル株式会社,,301,大阪府,堺市美原区,多治井２４７－１,,27,147,5870012,,,,,,,2015-10-05,1,,,,,,0
27166,1120101020735,12,1,2018-05-01,2018-03-16,株式会社ディブレイク,,301,大阪府,堺市北区,野遠町２番地６,,27,146,5918013,,,,,,,2015-10-05,1,,,,,ディブレイク,0
27167,1120101020743,01,1,2019-05-24,2015-10-05,株式会社Ｃ・Ｈ・Ａ,,301,大阪府,高石市,高師浜１丁目１４番１８号,,27,225,5920004,,,,,,,2015-10-05,1,,,,,シーエイチエー,0
27168,1120101020792,21,0,2017-06-23,2017-06-14,タクミホーム株式会社,,301,大阪府,堺市西区,草部１０９４番地の１,,27,144,5938312,,,2017-06-14,11,3120101041861,平成２９年６月１日大阪府和泉市池田下町１９１８番地の７株式会社福商（3120101041861）に合併し解散,2015-10-05,1,,,,,,0
27169,1120101020801,01,1,2018-08-01,2015-10-05,株式会社キョウエイ２１,,301,大阪府,堺市東区,日置荘西町８丁８番２号,,27,143,5998114,,,,,,,2015-10-05,1,,,,,キョウエイニジュウイチ,0
27170,1120101020834,01,0,2015-11-20,2015-10-05,株式会社エル・エンタープライズ,,301,大阪府,堺市堺区,緑町４丁１５２番地堺鉄鋼ビル内,,27,141,5900907,,,,,,,2015-10-05,1,,,,,,0
27171,1120101020842,01,0,2015-11-20,2015-10-05,株式会社アートテック工務店,,301,大阪府,堺市南区,岩室３８番１号,,27,145,5900112,,,,,,,2015-10-05,1,,,,,,0
27172,1120101020850,01,1,2018-05-30,2015-10-05,株式会社谷田運送,,301,大阪府,堺市中区,深阪２丁３番４０号,,27,142,5998253,,,,,,,2015-10-05,1,,,,,タニダウンソウ,0
27173,1120101020859,01,0,2015-11-20,2015-10-05,昭和中古車販売株式会社,,301,大阪府,堺市東区,石原町２丁５番,,27,143,5998102,,,,,,,2015-10-05,1,,,,,,0
27174,1120101020867,01,0,2015-11-20,2015-10-05,岩井興業株式会社,,301,大阪府,堺市西区,浜寺南町３丁１１番地の２９,,27,144,5928344,,,,,,,2015-10-05,1,,,,,,0
27175,1120101020883,01,1,2020-02-21,2015-10-05,株式会社シーズ,,301,大阪府,堺市西区,浜寺船尾町西４丁５３７番地,,27,144,5928342,,,,,,,2015-10-05,1,,,,,シーズ,0
27176,1120101020900,21,0,2017-09-12,2017-09-05,株式会社ケーアイエンジニアリング,,301,大阪府,堺市西区,北条町２丁１番５号,,27,144,5938302,,,2017-09-05,01,,,2015-10-05,1,,,,,,0
27177,1120101020917,01,0,2015-11-20,2015-10-05,アドックプロダクツ株式会社,,301,大阪府,堺市北区,南花田町２４０番地の２８,,27,146,5918011,,,,,,,2015-10-05,1,,,,,,0
27178,1120101020933,01,0,2015-11-20,2015-10-05,株式会社日星,,301,大阪府,堺市堺区,寺地町東１丁１番２４号,,27,141,5900962,,,,,,,2015-10-05,1,,,,,,0
27179,1120101020941,01,0,2015-11-20,2015-10-05,株式会社サイエンス,,301,大阪府,堺市中区,深井清水町３９２３番地コンプレーション８９－１０３,,27,142,5998273,,,,,,,2015-10-05,1,,,,,,0
27180,1120101020958,01,0,2015-11-20,2015-10-05,アートスター株式会社,,301,大阪府,堺市西区,上野芝向ヶ丘町６丁５番２３号,,27,144,5938303,,,,,,,2015-10-05,1,,,,,,0
27181,1120101020966,01,1,2018-07-13,2015-10-05,株式会社八木萬,,301,大阪府,堺市北区,東雲東町３丁１番１２号,,27,146,5918041,,,,,,,2015-10-05,1,,,,,ヤギマン,0
27182,1120101020974,01,0,2015-11-20,2015-10-05,丸石フーズ株式会社,,301,大阪府,堺市堺区,市之町東５丁２番１１号,,27,141,5900952,,,,,,,2015-10-05,1,,,,,,0
27183,1120101020982,11,0,2019-06-28,2019-06-25,ブルドッグペイント株式会社,,301,大阪府,堺市堺区,南旅篭町西３丁２番１６号,,27,141,5900968,,,,,,,2015-10-05,1,,,,,ブルドッグペイント,0
27184,1120101021007,01,1,2020-01-15,2015-10-05,株式会社花菱タクシー,,301,大阪府,堺市北区,南花田町１４４－４,,27,146,5918011,,,,,,,2015-10-05,1,,,,,ハナビシタクシー,0
27185,1120101021023,01,0,2015-11-20,2015-10-05,馬場建物株式会社,,301,大阪府,堺市堺区,北瓦町２丁１番１２号,,27,141,5900076,,,,,,,2015-10-05,1,,,,,,0
27186,1120101021031,01,0,2015-11-20,2015-10-05,グッド・エアー株式会社,,301,大阪府,堺市堺区,浅香山町３丁９番１２号,,27,141,5900012,,,,,,,2015-10-05,1,,,,,,0
27187,1120101021048,01,0,2015-11-20,2015-10-05,プラントエンジニアリング株式会社,,301,大阪府,堺市中区,土師町３丁１番１号,,27,142,5998238,,,,,,,2015-10-05,1,,,,,,0
27188,1120101021056,01,0,2015-11-20,2015-10-05,株式会社オーパス・イケモト,,301,大阪府,堺市西区,津久野町１丁８番３４－４０６号,,27,144,5938322,,,,,,,2015-10-05,1,,,,,,0
