4,1000020440001,01,1,2018-04-04,2015-10-05,"大分県",,201,"大分県","大分市","大手町３丁目１－１",,44,201,8700022,,,,,,,2015-10-05,1,"Oita Prefecture","Oita","Otemachi 3-1-1, Oita shi",,"オオイタケン",0
5,1000020442071,01,1,2018-04-04,2015-10-05,"津久見市",,201,"大分県","津久見市","宮本町２０－１５",,44,207,8792435,,,,,,,2015-10-05,1,"Tsukumi City","Oita","20-15,Miyamotomachi, Tsukumi shi",,"ツクミシ",0
6,1000020443417,01,1,2018-04-04,2015-10-05,"日出町",,201,"大分県","速見郡日出町","２９７４－１",,44,341,8791506,,,,,,,2015-10-05,1,"Hiji Town","Oita","2974-1, Hiji machi, Hayami gun",,"ヒジマチ",0
4716,2000020442038,01,1,2018-04-04,2015-10-05,"中津市",,201,"大分県","中津市","豊田町１４－３",,44,203,8710058,,,,,,,2015-10-05,1,"Nakatsu City","Oita","14-3,Toyodamachi, Nakatsu shi",,"ナカツシ",0
4717,2000020442046,01,1,2018-04-04,2015-10-05,"日田市",,201,"大分県","日田市","田島２丁目６番１号",,44,204,8770025,,,,,,,2015-10-05,1,"Hita City","Oita","Tashima2-6-1, Hita shi",,"ヒタシ",0
4718,2000020442054,01,1,2018-04-04,2015-10-05,"佐伯市",,201,"大分県","佐伯市","中村南町１－１",,44,205,8760854,,,,,,,2015-10-05,1,"Saiki City","Oita","1-1,Nakamuraminamimachi, Saiki shi",,"サイキシ",0
4719,2000020442062,01,1,2018-04-04,2015-10-05,"臼杵市",,201,"大分県","臼杵市","大字臼杵７２－１",,44,206,8750041,,,,,,,2015-10-05,1,"Usuki City","Oita","Usuki 72-1, Usuki shi",,"ウスキシ",0
4720,2000020448605,12,1,2018-04-04,2016-02-23,"日田玖珠広域消防組合",,201,"大分県","日田市","大字渡里１１１番地１",,44,204,8770000,,,,,,,2015-10-05,1,"Hitakusukouikishouboukumiai","Oita","Ooaza watari 111-1, Hita shi",,"ヒタクスコウイキショウボウクミアイ",0
4721,2000020448613,01,1,2018-04-04,2015-10-05,"玖珠九重行政事務組合",,201,"大分県","玖珠郡玖珠町","大字戸畑１５２番地",,44,462,8794331,,,,,,,2015-10-05,1,"Kusukokonoegyoseijimukumiai","Oita","Oaza tobata 152 banchi, Kusu gun Kusu machi",,"クスココノエギョウセイジムクミアイ",0
4722,2000020448621,01,1,2018-04-04,2015-10-05,"宇佐・高田・国東広域事務組合",,201,"大分県","宇佐市","大字法鏡寺２２４番地（宇佐文化会館内）",,44,211,8790454,,,,,,,2015-10-05,1,"Usatakadakunisakikouikijimukumiai","Oita","Houkyouji224, Usa shi",,"ウサタカダクニサキコウイキジムクミアイ",0
