44453,7010003007720,12,1,2019-08-27,2016-06-21,中村合資会社,,304,福島県,福島市,本内字西松川畑１番地７,,07,201,9600103,,,,,,,2015-10-05,1,,,,,ナカムラ,0
118,1010003001571,21,0,2018-11-06,2018-11-01,合資会社ウスイ商廛,,304,埼玉県,さいたま市北区,盆栽町１１４番地１,,11,102,3310805,,,2018-11-01,01,,,2015-10-05,1,,,,,ウスイショウテン,0
14949,1010003000012,01,0,2015-10-28,2015-10-05,合名会社淡路屋乾物店,,303,東京都,文京区,（東京市小石川区久堅町９１番地）,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14950,1010003000020,01,0,2015-10-28,2015-10-05,合名会社飯田屋食料品店,,303,東京都,文京区,（東京市本郷区駒込坂下町２１０番地）,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14951,1010003000029,01,0,2015-10-28,2015-10-05,合名会社礒國商店,,303,東京都,文京区,本郷２丁目１９番８号,,13,105,1130033,,,,,,,2015-10-05,1,,,,,,0
14952,1010003000045,01,0,2015-10-28,2015-10-05,大野合名会社,,303,東京都,文京区,弓町二丁目１０番地鶴田方,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14953,1010003000053,01,0,2015-10-28,2015-10-05,合名会社樫生商會,,303,東京都,文京区,（東京市本郷区西片町１０番地と４号）,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14954,1010003000061,01,0,2015-10-28,2015-10-05,合名会社菊見屋,,303,東京都,文京区,駒込千駄木町２７０番地,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14955,1010003000078,01,0,2015-10-28,2015-10-05,合名会社好文館書店,,303,東京都,文京区,（東京市小石川区諏訪町５５番地）,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14956,1010003000086,01,0,2015-10-28,2015-10-05,志村移轉荷物運搬合名会社,,303,東京都,文京区,（東京市本郷区駒込東片町１５２番地）,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14957,1010003000103,01,0,2015-10-28,2015-10-05,大和建設合名会社,,303,東京都,文京区,湯島天神町二丁目３６番地,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14958,1010003000111,01,0,2015-10-28,2015-10-05,合名会社高崎屋食料品店,00049920,303,東京都,文京区,本郷２丁目３０番６号,,13,105,1130033,,,,,,,2015-10-05,1,,,,,,0
14959,1010003000128,01,0,2015-10-28,2015-10-05,合名会社中村商店,,303,東京都,文京区,（東京市小石川区小日向臺町二丁目３番地）,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14960,1010003000136,01,0,2015-10-28,2015-10-05,合名会社野村商會,,303,東京都,文京区,（東京市本郷区駒込西片町１０番地）,00061154,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14961,1010003000144,01,0,2015-10-28,2015-10-05,合名会社平野商店,,303,東京都,文京区,（東京市本郷区駒込林町３５番地）,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14962,1010003000152,01,0,2015-10-28,2015-10-05,合名会社藤森商會,,303,東京都,文京区,（東京市本郷区元町二丁目４７番地）,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14963,1010003000160,01,0,2015-10-28,2015-10-05,丸菱商事合名会社,,303,東京都,文京区,（東京市本郷区向ケ岡弥生町３番地）,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14964,1010003000169,01,0,2015-10-28,2015-10-05,御國合名会社,,303,東京都,文京区,（東京市小石川区西丸町９番地）,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14965,1010003000177,01,0,2015-10-28,2015-10-05,合名会社村井金銀店,,303,東京都,文京区,（東京市本郷区春木町二丁目８番地）,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14966,1010003000193,01,0,2015-10-28,2015-10-05,合名会社吉田眼鏡店,,303,東京都,文京区,本郷４丁目３７番１５号,,13,105,1130033,,,,,,,2015-10-05,1,,,,,,0
14967,1010003000202,01,0,2015-10-28,2015-10-05,東京養蜂合名会社,,303,東京都,文京区,（東京市小石川区丸山町１９番地）,,13,105,1120000,,,,,,,2015-10-05,1,,,,,,1
14968,1010003000210,01,0,2015-10-26,2015-10-05,合名会社旭屋商店,,303,東京都,千代田区,（東京市麴町区内幸町一丁目６番地）,00061171,13,101,1000000,,,,,,,2015-10-05,1,,,,,,1
14969,1010003000227,01,0,2015-10-26,2015-10-05,合名会社一木商店,,303,東京都,千代田区,（東京市神田区旅籠町一丁目４番地）,,13,101,1000000,,,,,,,2015-10-05,1,,,,,,1
14970,1010003000235,01,0,2015-10-26,2015-10-05,合名会社池田屋,,303,東京都,千代田区,神田山本町１番地,,13,101,1000000,,,,,,,2015-10-05,1,,,,,,1
14971,1010003000243,01,0,2015-10-26,2015-10-05,合名会社岩田鉄工所,,303,東京都,千代田区,（東京市神田区三崎町二丁目３８番地６）,,13,101,1000000,,,,,,,2015-10-05,1,,,,,,1
14972,1010003000251,01,0,2015-10-26,2015-10-05,合名会社井上両替店,,303,東京都,千代田区,（東京市神田区花房町３番地）,,13,101,1000000,,,,,,,2015-10-05,1,,,,,,1
14973,1010003000268,01,0,2015-10-26,2015-10-05,合名会社遠藤綠商店,00061190,303,東京都,千代田区,（東京市神田区神保町一丁目３４番地）,,13,101,1000000,,,,,,,2015-10-05,1,,,,,,1
