22906,2030001040528,01,0,2015-10-30,2015-10-05,株式会社ひょうたん,,301,北海道,札幌市南区,真駒内本町５丁目１番８号,,01,106,0050021,,,,,,,2015-10-05,1,,,,,,0
45674,3030001044214,12,0,2019-02-20,2019-02-15,株式会社アースステージ,,301,北海道,札幌市東区,北三十四条東２０丁目５番１２－２号,,01,103,0070834,,,,,,,2015-10-05,1,,,,,アースステージ,0
182379,9030001049959,01,1,2019-06-03,2015-10-05,ＬＪ株式会社,,301,北海道,釧路市,文苑１丁目５８番７号,,01,206,0850063,,,,,,,2015-10-05,1,,,,,エルジェイ,0
31144,9030001049587,12,1,2018-09-18,2018-09-10,株式会社Ｖステージ,,301,青森県,青森市,安方２丁目１２番１０号,,02,201,0300803,,,,,,,2015-10-05,1,,,,,ブイステージ,0
40333,6030001046496,12,0,2017-06-20,2017-06-13,シンエイ株式会社,,301,宮城県,仙台市泉区,虹の丘２丁目３番地の２,,04,105,9818007,,,,,,,2015-10-05,1,,,,,,0
6272,3030001048652,01,1,2018-04-20,2015-10-05,アズテック株式会社,,301,秋田県,仙北郡美郷町,六郷東根字東紀の国８８－１,,05,434,0191403,,,,,,,2015-10-05,1,,,,,アズテック,0
74,1030001042475,01,0,2015-10-30,2015-10-05,三久株式会社,,301,福島県,いわき市,常磐藤原町湯ノ岳２番地６８,,07,204,9728326,,,,,,,2015-10-05,1,,,,,,0
7470,2030001040874,01,0,2015-10-30,2015-10-05,株式会社エクスファンディア,,301,福島県,会津若松市,大町２丁目１１番２３号,,07,202,9650042,,,,,,,2015-10-05,1,,,,,,0
14911,3030001041211,01,0,2015-10-30,2015-10-05,株式会社ウイング,,301,福島県,いわき市,三和町上三坂字古事又１７９番地１,,07,204,9701374,,,,,,,2015-10-05,1,,,,,,0
14912,3030001043983,12,0,2018-08-17,2018-08-14,株式会社先端技術研究所,,301,福島県,いわき市,久之浜町末続字上長沢５５,,07,204,9790331,,,,,,,2015-10-05,1,,,,,センタンギジュツケンキュウショ,0
128,1030001042905,01,1,2019-02-21,2015-10-05,株式会社マテックス精工,,301,茨城県,つくば市,高崎字丸金１４９８番地,,08,220,3001245,,,,,,,2015-10-05,1,,,,,マテックスセイコウ,0
9305,2030001048983,12,0,2016-05-20,2016-05-17,株式会社Ｉ．ＭＡＸ．ＪＡＰＡＮ,,301,茨城県,かすみがうら市,宍倉３５９９番地１２,,08,230,3000121,,,,,,,2015-10-05,1,,,,,,0
27695,4030001040146,01,0,2015-10-30,2015-10-05,株式会社ＡＳＩＭ　ＴＲＡＤＩＮＧ,,301,茨城県,坂東市,菅谷１２８２番地１,,08,228,3060505,,,,,,,2015-10-05,1,,,,,,0
27696,4030001040674,12,1,2018-07-04,2015-11-10,株式会社外壁屋,,301,茨城県,守谷市,大木６６５番地の１１,,08,224,3020107,,,,,,,2015-10-05,1,,,,,ガイヘキヤ,0
27697,4030001049369,21,0,2017-02-22,2017-02-15,ＫＩＬ株式会社,,301,茨城県,神栖市,柳川３００９番地２１,,08,232,3140252,,,2017-02-15,01,,,2015-10-05,1,,,,,,0
36953,5030001046919,21,0,2017-10-11,2017-10-05,和光金属株式会社,,301,茨城県,つくばみらい市,寺畑４０番地１,,08,235,3002441,,,2017-10-05,01,,,2015-10-05,1,,,,,,0
64424,8030001040084,12,0,2015-12-14,2015-12-10,ＷＯＲＬＤ　ＡＲＴ株式会社,,301,茨城県,坂東市,寺久字向原１２５３番９,,08,228,3060656,,,,,,,2015-10-05,1,,,,,,0
64425,8030001040340,12,0,2019-06-03,2019-05-29,ポンポリース株式会社,,301,茨城県,稲敷郡美浦村,大字興津１３１７番地７,,08,442,3000425,,,,,,,2015-10-05,1,,,,,ポンポリース,0
64426,8030001044060,21,0,2017-02-03,2017-01-27,東盛商事株式会社,,301,茨城県,常総市,内守谷町４７５６番地,,08,211,3030043,,,2017-01-27,01,,,2015-10-05,1,,,,,,0
7598,2030001041212,21,0,2018-11-26,2018-11-15,ヴェルデランド株式会社,,301,栃木県,栃木市,川原田町１３４１番地２,,09,203,3280123,,,2018-11-15,11,7060001017790,平成３０年１１月１５日栃木県栃木市川原田町１３４１番地２エス・エス・ピーフロンティア株式会社（7060001017790）に合併し解散,2015-10-05,1,,,,,ヴェルデランド,0
7599,2030001044074,01,0,2015-10-30,2015-10-05,Ｋモールデベロップメント株式会社,,301,栃木県,鹿沼市,西茂呂４丁目２８番１号,,09,205,3220029,,,,,,,2015-10-05,1,,,,,,0
30082,5030001048584,12,0,2017-10-24,2017-10-17,株式会社プロジェクト２１,,301,栃木県,下都賀郡壬生町,緑町２丁目１４番１号,,09,361,3210204,,,,,,,2015-10-05,1,,,,,,0
