483155,4080402000925,12,0,2019-10-10,2019-10-07,有限会社稲垣製作所,,302,東京都,千代田区,神田神保町３丁目１－６日建ビル８Ｆ－ｂ,,13,101,1010051,,,,,,,2015-10-05,1,,,,,イナガキセイサクショ,0
483156,4080402007879,12,0,2020-03-16,2020-03-11,株式会社国際環境エネルギー総合評価研究所,,301,東京都,港区,元麻布３丁目１番２６号,,13,103,1060046,,,,,,,2015-10-05,1,,,,,コクサイカンキョウエネルギーソウゴウヒョウカケンキュウジョ,0
725656,6080402001392,01,1,2019-08-27,2015-10-05,有限会社エフエムエス浜松,,302,東京都,小金井市,本町５丁目２２番１８号,,13,210,1840004,,,,,,,2015-10-05,1,,,,,エフエムエスハママツ,0
725657,6080402009741,12,0,2019-01-28,2019-01-24,有限会社みなと商会,,302,東京都,大田区,南馬込１丁目２７番３号,,13,111,1430025,,,,,,,2015-10-05,1,,,,,ミナトショウカイ,0
846973,7080402001739,12,0,2020-04-10,2020-04-06,有限会社オーランドカンパニー,,302,東京都,渋谷区,渋谷２丁目１０番１５号,,13,113,1500002,,,,,,,2015-10-05,1,,,,,オーランドカンパニー,0
967831,8080402005409,12,0,2016-09-01,2016-08-31,株式会社リアナシティ,,301,東京都,新宿区,西新宿１丁目２５番１号新宿センタービル３階,,13,104,1600023,,,,,,,2015-10-05,1,,,,,,0
139583,4080402004397,01,1,2018-11-12,2015-10-05,セキシ有限会社,,302,神奈川県,横浜市旭区,柏町１３３番地５,,14,112,2410835,,,,,,,2015-10-05,1,,,,,セキシ,0
90,1080402009424,12,0,2018-01-31,2018-01-25,有限会社ブリジット,,302,山梨県,甲府市,大手１丁目２番３７号Ｃ１０５,,19,201,4000015,,,,,,,2015-10-05,1,,,,,,0
9998,1080402000003,12,0,2017-05-25,2017-05-23,有限会社アーシェントタイム,,302,静岡県,浜松市中区,板屋町６１２番地メゾンセントラル１７０１号,,22,131,4300928,,,,,,,2015-10-05,1,,,,,,0
9999,1080402000011,01,0,2015-11-13,2015-10-05,有限会社サンスマイル,,302,静岡県,浜松市中区,茄子町１１８番地の２,,22,131,4300912,,,,,,,2015-10-05,1,,,,,,0
10000,1080402000028,01,0,2015-11-13,2015-10-05,有限会社ネオテック,,302,静岡県,浜松市中区,助信町４４番４８号,,22,131,4300903,,,,,,,2015-10-05,1,,,,,,0
10001,1080402000036,21,0,2016-02-19,2016-02-08,有限会社ジェー・エイチ・ピー,,302,静岡県,浜松市東区,上西町３５番地の１,,22,132,4350048,,,2016-02-08,21,,,2015-10-05,1,,,,,,0
10002,1080402000060,01,0,2015-11-13,2015-10-05,有限会社アースメイク,,302,静岡県,浜松市中区,曳馬２丁目１１番４号,,22,131,4300901,,,,,,,2015-10-05,1,,,,,,0
10003,1080402000069,01,0,2015-11-13,2015-10-05,有限会社アイオー工機,,302,静岡県,浜松市中区,高林２丁目２番２１号,,22,131,4300907,,,,,,,2015-10-05,1,,,,,,0
10004,1080402000077,01,0,2015-11-13,2015-10-05,アオイ倉庫有限会社,,302,静岡県,浜松市中区,高丘西１丁目２８番５号,,22,131,4338118,,,,,,,2015-10-05,1,,,,,,0
10005,1080402000085,01,0,2015-11-13,2015-10-05,有限会社アイエスボデー,,302,静岡県,浜松市東区,天王町１９９６番地の１,,22,132,4350052,,,,,,,2015-10-05,1,,,,,,0
10006,1080402000093,01,0,2015-11-13,2015-10-05,有限会社アイ・エム・フーズ,,302,静岡県,浜松市中区,鍛冶町１５番地,,22,131,4300933,,,,,,,2015-10-05,1,,,,,,0
10007,1080402000102,01,0,2015-11-13,2015-10-05,有限会社青木空缶,,302,静岡県,浜松市中区,鴨江３丁目５１番３号,,22,131,4328023,,,,,,,2015-10-05,1,,,,,,0
10008,1080402000127,01,0,2015-11-13,2015-10-05,有限会社アイ・シー・エム,,302,静岡県,浜松市東区,篠ケ瀬町１００番地の１,,22,132,4350042,,,,,,,2015-10-05,1,,,,,,0
10009,1080402000143,01,0,2015-11-13,2015-10-05,有限会社青写真商会,,302,静岡県,浜松市中区,曳馬５丁目６番５８号,,22,131,4300901,,,,,,,2015-10-05,1,,,,,,0
10010,1080402000151,01,1,2019-07-31,2015-10-05,有限会社アイティアイ通商,,302,静岡県,浜松市東区,西塚町３２４番地の８,00079787,22,132,4350044,,,,,,,2015-10-05,1,,,,,アイティアイツウショウ,0
10011,1080402000176,01,1,2018-05-09,2015-10-05,有限会社アートプロジェクト,,302,静岡県,浜松市北区,都田町７５５４番地の１９,,22,135,4312102,,,,,,,2015-10-05,1,,,,,アートプロジェクト,0
10012,1080402000184,01,1,2020-04-02,2015-10-05,有限会社アーネストトレーディング,,302,静岡県,浜松市中区,菅原町１３番１７－２０５号,,22,131,4328041,,,,,,,2015-10-05,1,ERNEST TRADING CO.,Shizuoka,"13-17-205, SUGAWARACHO, Naka ku Hamamatsu shi",,アーネストトレーディング,0
10013,1080402000201,01,0,2015-11-13,2015-10-05,有限会社青葉社,,302,静岡県,浜松市西区,伊左地町２０６２番地の１,,22,133,4311111,,,,,,,2015-10-05,1,,,,,,0
10014,1080402000218,01,1,2018-09-10,2015-10-05,有限会社青米,,302,静岡県,浜松市中区,砂山町３７５番地の４,,22,131,4300926,,,,,,,2015-10-05,1,,,,,アオヨネ,0
10015,1080402000226,01,0,2015-11-13,2015-10-05,有限会社相和技建,,302,静岡県,浜松市中区,相生町１５番１８号,,22,131,4300805,,,,,,,2015-10-05,1,,,,,,0
10016,1080402000242,01,0,2015-11-13,2015-10-05,有限会社アコー建設工業,,302,静岡県,浜松市東区,有玉西町２４１１番地の１１,,22,132,4313123,,,,,,,2015-10-05,1,,,,,,0
10017,1080402000250,01,0,2015-11-13,2015-10-05,有限会社アクセル,,302,静岡県,浜松市中区,上島１丁目２４番６号,,22,131,4338122,,,,,,,2015-10-05,1,,,,,,0
