132,1020002058760,12,0,2017-07-05,2017-06-27,有限会社三田商事,,302,北海道,富良野市,字東学田二区,,01,229,0760045,,,,,,,2015-10-05,1,,,,,,0
49,1020002052664,21,1,2018-05-16,2018-03-23,有限会社ツカサコーポレーション,,302,宮城県,黒川郡大衡村,大衡字萱刈場１８５,,04,424,9813602,,,2018-03-23,11,5370001042306,平成３０年３月２０日宮城県黒川郡大衡村大衡字萱刈場１８５株式会社司コーポレーション（5370001042306）と合併し解散,2015-10-05,1,,,,,ツカサコーポレーション,0
50,1020002056681,01,0,2015-10-30,2015-10-05,有限会社秀朋,,302,宮城県,仙台市太白区,坪沼字内城２３番地の２,,04,104,9820231,,,,,,,2015-10-05,1,,,,,,0
22259,4020002052967,12,0,2020-04-03,2020-03-31,有限会社クリーンタウン・フクシマ,,302,福島県,福島市,浜田町９番２１号,,07,201,9608107,,,,,,,2015-10-05,1,,,,,クリーンタウンフクシマ,0
112,1020002052540,12,0,2017-02-27,2017-02-21,日東化工機有限会社,,302,茨城県,鹿嶋市,大字平井１３５９番地５０,,08,222,3140012,,,,,,,2015-10-05,1,,,,,,0
9292,2020002059543,12,1,2019-08-05,2019-07-29,有限会社谷戸伊,,302,茨城県,つくば市,学園の森１丁目１４番７７,,08,220,3050816,,,,,,,2015-10-05,1,,,,,ヤトイ,0
18435,3020002057760,01,0,2015-10-30,2015-10-05,有限会社オーキット・ジャパン,,302,茨城県,桜川市,真壁町下谷貝５００番地３,,08,231,3004426,,,,,,,2015-10-05,1,,,,,,0
7647,2020002050139,21,0,2017-11-24,2017-11-17,有限会社神戸ファーム,,302,群馬県,甘楽郡南牧村,大字大塩沢５００番地１,,10,383,3702801,,,2017-11-17,01,,,2015-10-05,1,,,,,,0
25951,2020002055311,11,0,2016-09-21,2016-09-14,株式会社トータルライフ,,301,埼玉県,川口市,上青木５丁目２２番１２号,,11,203,3330844,,,,,,,2015-10-05,1,,,,,,0
51012,3020002059113,12,0,2018-08-17,2018-08-13,有限会社共永企画,,302,埼玉県,所沢市,大字松郷２２７番地の１,,11,208,3590027,,,,,,,2015-10-05,1,,,,,キョウエイキカク,0
51013,3020002059880,12,0,2017-05-19,2017-05-15,有限会社ケンタモータース,,302,埼玉県,ふじみ野市,上福岡３丁目１２番１１号石井ビル３Ｆ,,11,245,3560004,,,,,,,2015-10-05,1,,,,,,0
151088,7020002051743,01,0,2015-11-06,2015-10-05,レックエンジ有限会社,,302,埼玉県,羽生市,東７丁目１６番地５,,11,216,3480052,,,,,,,2015-10-05,1,,,,,,0
201149,9020002055800,01,0,2015-11-06,2015-10-05,有限会社メゾンドゥース,,302,埼玉県,さいたま市緑区,東浦和２丁目２６番地１コスモ東浦和９０４号,,11,109,3360926,,,,,,,2015-10-05,1,,,,,,0
201150,9020002057103,12,0,2017-05-31,2017-05-25,有限会社ワイエムエス,,302,埼玉県,所沢市,大字山口５７番地の１３０,,11,208,3591145,,,,,,,2015-10-05,1,,,,,,0
581,1020002053126,12,0,2019-08-05,2019-07-10,有限会社プラス,,302,千葉県,木更津市,朝日１丁目６番７号ハッピーハイツ２０１,,12,206,2920055,,,,,,,2015-10-05,1,,,,,プラス,0
22406,2020002056862,12,0,2019-10-01,2019-09-26,有限会社アルル,,302,千葉県,柏市,若柴１７８番地４柏の葉キャンパス１４８街区１パークシティ柏の葉キャンパスザ・ゲートタワーウエスト３階,,12,217,2770871,,,,,,,2015-10-05,1,,,,,アルル,0
131203,7020002059621,12,0,2019-02-13,2019-02-07,有限会社エスシーファーム,,302,千葉県,柏市,増尾台１丁目１０番５１号,,12,217,2770052,,,,,,,2015-10-05,1,,,,,エスシーファーム,0
152917,8020002054670,12,0,2016-04-20,2016-04-15,有限会社プエド,,302,千葉県,千葉市美浜区,真砂２丁目１５番２棟７１５号,,12,106,2610011,,,,,,,2015-10-05,1,,,,,,0
118608,1020002056244,12,0,2019-08-07,2019-08-05,有限会社コーユーメディカルサービス,,302,東京都,世田谷区,玉川１丁目１５番２－２７０１号,,13,112,1580094,,,,,,,2015-10-05,1,,,,,コーユーメディカルサービス,0
118609,1020002057201,01,0,2015-10-28,2015-10-05,有限会社アリュール,,302,東京都,江東区,南砂１丁目５番３０－１４２６号,,13,108,1360076,,,,,,,2015-10-05,1,,,,,,0
