68411,4010601051008,11,0,2019-04-26,2019-04-22,夕張リゾートホールディング株式会社,,301,北海道,夕張市,末広２丁目４番地,,01,209,0680411,,,,,,,2017-01-23,1,,,,,ユウバリリゾートホールディング,0
68412,4010601051511,12,0,2019-12-13,2019-12-06,ハナイ・ケア株式会社,,301,北海道,札幌市西区,二十四軒四条２丁目２－２５,,01,107,0630804,,,,,,,2017-04-27,1,,,,,ハナイケア,0
159604,8010601050864,12,0,2020-04-13,2020-04-08,株式会社ＣＳマテリアル,,301,北海道,釧路市,幸町７丁目２番地６,,01,206,0850017,,,,,,,2016-12-20,1,,,,,シィエスマテリアル,0
182338,9010601052273,12,0,2018-11-15,2018-11-08,株式会社エクシート,,301,北海道,石狩市,緑苑台東一条２丁目９３,,01,235,0613221,,,,,,,2017-09-29,1,,,,,エクシート,0
17213,6010601052144,12,0,2020-02-18,2020-02-13,株式会社フォレスト協同,,301,岩手県,北上市,柳原町２丁目３番３８号,,03,206,0240083,,,,,,,2017-09-06,1,,,,,フォレストキョウドウ,0
26,1010601056579,12,0,2020-03-30,2020-03-25,株式会社ｏｌｔｒｅ,,301,宮城県,仙台市泉区,南中山４丁目１５番地の９,,04,105,9813213,,,,,,,2019-12-19,1,,,,,オルトレ,0
46027,6010601052425,12,0,2018-06-14,2018-06-08,株式会社Ｊｅｗｅｌｉｇａｒ　Ｊａｐａｎ,,301,茨城県,行方市,麻生２６２番地,,08,233,3113832,,,,,,,2017-11-02,1,,,,,ジュエリガールジャパン,0
64341,8010601052588,12,0,2020-04-10,2020-04-07,株式会社広盛化学,,301,茨城県,稲敷市,下太田字池下４３７,,08,229,3001424,,,,,,,2017-12-07,1,,,,,コウセイカガク,0
73570,9010601050888,12,0,2018-12-20,2018-12-17,株式会社ＮＣポリマー工業,,301,茨城県,石岡市,下林字薊谷原２４７０番地１,,08,205,3150131,,,,,,,2016-12-22,1,,,,,エヌシーポリマーコウギョウ,0
7557,2010601050102,12,0,2019-03-25,2019-03-19,株式会社ＷＩＳＥ企画,,301,栃木県,小山市,中久喜５丁目５番４号,,09,208,3230806,,,,,,,2016-07-28,1,,,,,ワイズキカク,0
37560,6010601050148,12,0,2020-04-17,2020-04-14,クラフトン株式会社,,301,栃木県,小山市,犬塚１丁目３番地５,,09,208,3230811,,,,,,,2016-08-02,1,,,,,クラフトン,0
26,1010601050227,12,0,2016-12-27,2016-12-20,株式会社エイジェントＪＡＰＡＮ,,301,群馬県,吾妻郡東吾妻町,大字大戸２７８番地２,,10,429,3770931,,,,,,,2016-08-15,1,,,,,,0
22822,4010601050463,12,0,2017-10-12,2017-10-05,株式会社キタジマＷｏｒｋｓ,,301,群馬県,伊勢崎市,波志江町３６９３,,10,204,3720001,,,,,,,2016-10-05,1,,,,,,0
45619,7010601050898,12,1,2018-10-15,2017-05-17,株式会社ユーゲート,,301,群馬県,高崎市,新町１２８６番地１,,10,202,3701301,,,,,,,2016-12-28,1,,,,,ユーゲート,0
238,1010601052223,12,1,2020-05-18,2017-10-05,株式会社ショーケン,,301,埼玉県,羽生市,大字上新郷横塚４４４０番地３,,11,216,3480041,,,,,,,2017-09-19,1,,,,,ショーケン,0
25421,2010601050011,12,0,2019-04-09,2019-04-04,株式会社ＬＩＮＯ,,301,埼玉県,八潮市,大字南後谷９９番地１ＭＦＬＰ３階,,11,234,3400831,,,,,,,2016-07-14,1,,,,,リノ,0
25422,2010601050564,12,0,2018-06-25,2018-06-20,オドレート株式会社,,301,埼玉県,和光市,南２丁目３－１３和光理研インキュベーションプラザ４０７,,11,229,3510104,,,,,,,2016-10-24,1,,,,,オドレート,0
25423,2010601054912,12,0,2020-05-20,2020-05-14,栄竜株式会社,,301,埼玉県,戸田市,喜沢１丁目１８番地の１１（サンクレイドル西川口Ⅱ７０３号室）,00119767,11,224,3350013,,,,,,,2019-01-18,1,,,,,エイリュウ,0
50457,3010601050068,12,0,2018-02-05,2018-01-31,株式会社日昇,,301,埼玉県,川口市,並木３丁目１５番７－２０３号,,11,203,3320034,,,,,,,2016-07-27,1,,,,,,0
50458,3010601055216,12,0,2019-11-13,2019-11-06,株式会社ホーネス,,301,埼玉県,戸田市,美女木２丁目２３番地の５,,11,224,3350031,,,,,,,2019-03-20,1,,,,,ホーネス,0
75490,4010601050208,12,0,2020-05-15,2020-05-08,株式会社強旺,,301,埼玉県,越谷市,レイクタウン２丁目１０番地６,,11,222,3430828,,,,,,,2016-08-09,1,,,,,キョウオウ,0
75491,4010601050488,12,0,2019-08-28,2019-08-22,株式会社ホープマスター,,301,埼玉県,富士見市,ふじみ野東１丁目２１番地１ラ・ガールふじみ野３０２号室,,11,235,3540036,,,,,,,2016-10-12,1,,,,,ホープマスター,0
75492,4010601051115,12,1,2018-05-28,2018-01-29,早稲田株式会社,,301,埼玉県,川口市,芝新町８番７アルペンローゼ川口１０１号,,11,203,3330851,,,,,,,2017-02-17,1,,,,,ワセダ,0
75493,4010601051420,12,0,2020-02-26,2020-02-20,ＫＡＩＫＹＯ株式会社,,301,埼玉県,鶴ヶ島市,大字下新田３番地３,,11,241,3502222,,,,,,,2017-04-13,1,,,,,カイキョ,0
75494,4010601052336,12,0,2019-12-05,2019-12-02,株式会社夢月庵,,301,埼玉県,川口市,西川口６丁目１５番６－４０４号,,11,203,3320021,,,,,,,2017-10-13,1,,,,,ムゲツアン,0
