15653,5370502000456,01,0,2015-10-30,2015-10-05,有限会社木村商事,,302,青森県,弘前市,大字南大町１丁目７番地８,,02,202,0368006,,,,,,,2015-10-05,1,,,,,,0
24102,8370502001344,12,1,2019-02-06,2019-02-01,有限会社入新商店,,302,岩手県,西磐井郡平泉町,平泉字坂下３１番地２,,03,402,0294102,,,,,,,2015-10-05,1,,,,,イリシンショウテン,0
7093,1370502000006,01,0,2015-10-30,2015-10-05,有限会社アオイ商事,,302,宮城県,気仙沼市,港町２３番地の１０,,04,205,9880021,,,,,,,2015-10-05,1,,,,,,0
7094,1370502000014,01,0,2015-10-30,2015-10-05,有限会社アルファ,,302,宮城県,気仙沼市,田中前１丁目１番地の１１,,04,205,9880053,,,,,,,2015-10-05,1,,,,,,0
7095,1370502000022,01,0,2015-10-30,2015-10-05,有限会社新建リフォーム,,302,宮城県,気仙沼市,化粧坂３番７号,,04,205,9880072,,,,,,,2015-10-05,1,,,,,,0
7096,1370502000030,01,0,2015-10-30,2015-10-05,有限会社アクセス,,302,宮城県,気仙沼市,赤岩石兜１４７番地,,04,205,9880182,,,,,,,2015-10-05,1,,,,,,0
7097,1370502000039,01,0,2015-10-30,2015-10-05,有限会社石川,,302,宮城県,気仙沼市,南町２丁目１番３０号,,04,205,9880017,,,,,,,2015-10-05,1,,,,,,0
7098,1370502000047,01,0,2015-10-30,2015-10-05,有限会社いこま,,302,宮城県,気仙沼市,東中才４２０番地１,,04,205,9880804,,,,,,,2015-10-05,1,,,,,,0
7099,1370502000055,12,1,2019-04-12,2017-01-24,有限会社いちまる,,302,宮城県,気仙沼市,南町１丁目４番１０号１０１,,04,205,9880017,,,,,,,2015-10-05,1,,,,,イチマル,0
7100,1370502000063,01,0,2015-10-30,2015-10-05,有限会社岩渕石材店,,302,宮城県,気仙沼市,松崎浦田１２６番地の２,,04,205,9880114,,,,,,,2015-10-05,1,,,,,,0
7101,1370502000071,01,0,2015-10-30,2015-10-05,有限会社うつみ園芸,,302,宮城県,気仙沼市,赤岩舘森１３６番地,,04,205,9880102,,,,,,,2015-10-05,1,,,,,,0
7102,1370502000088,01,0,2015-10-30,2015-10-05,有限会社エスプランニング,,302,宮城県,気仙沼市,南町２丁目４番１号,,04,205,9880017,,,,,,,2015-10-05,1,,,,,,0
7103,1370502000096,01,0,2015-10-30,2015-10-05,有限会社小野寺建材,,302,宮城県,気仙沼市,河原田２丁目３番３０号,,04,205,9880022,,,,,,,2015-10-05,1,,,,,,0
7104,1370502000105,01,0,2015-10-30,2015-10-05,有限会社小野寺屋,,302,宮城県,気仙沼市,田中前４丁目２番地の８,,04,205,9880053,,,,,,,2015-10-05,1,,,,,,0
7105,1370502000113,01,0,2015-10-30,2015-10-05,有限会社小野孝商事,,302,宮城県,気仙沼市,赤岩泥ノ木１１番地,,04,205,9880183,,,,,,,2015-10-05,1,,,,,,0
7106,1370502000121,01,0,2015-10-30,2015-10-05,有限会社小野一商店,,302,宮城県,気仙沼市,南町３丁目１番２２号,,04,205,9880017,,,,,,,2015-10-05,1,,,,,,0
7107,1370502000138,21,0,2016-02-17,2016-02-01,有限会社大原や会館,,302,宮城県,気仙沼市,長磯船原６６番地,,04,205,9880222,,,2016-02-01,21,,,2015-10-05,1,,,,,,0
