4,1000020110001,01,1,2018-04-03,2015-10-05,"埼玉県",,201,"埼玉県","さいたま市浦和区","高砂３丁目１５－１",,11,107,3300063,,,,,,,2015-10-05,1,"Saitama Prefecture","Saitama","3-15-1,Takasago,Urawa ku, Saitama shi",,"サイタマケン",0
5,1000020112071,01,1,2018-04-03,2015-10-05,"秩父市",,201,"埼玉県","秩父市","熊木町８－１５",,11,207,3680032,,,,,,,2015-10-05,1,"Chichibu City","Saitama","8-15, Kumagimachi, Chichibu shi",,"チチブシ",0
6,1000020112402,01,1,2018-04-03,2015-10-05,"幸手市",,201,"埼玉県","幸手市","東４丁目６－８",,11,240,3400114,,,,,,,2015-10-05,1,"Satte City","Saitama","4-6-8, Higashi, Satte shi",,"サツテシ",0
7,1000020113417,01,1,2018-04-03,2015-10-05,"滑川町",,201,"埼玉県","比企郡滑川町","大字福田７５０－１",,11,341,3550803,,,,,,,2015-10-05,1,"Namegawa Town","Saitama","750-1,Fukuda, Namegawa machi",,"ナメガワマチ",0
8,1000020113425,01,1,2018-04-03,2015-10-05,"嵐山町",,201,"埼玉県","比企郡嵐山町","大字杉山１０３０－１",,11,342,3550211,,,,,,,2015-10-05,1,"Ranzan Town","Saitama","1030-1,Sugiyama, Ranzan machi",,"ランザンマチ",0
9,1000020113433,01,1,2018-04-03,2015-10-05,"小川町",,201,"埼玉県","比企郡小川町","大字大塚５５",,11,343,3550328,,,,,,,2015-10-05,1,"Ogawa Town","Saitama","55,Otsuka, Ogawa machi",,"オガワマチ",0
10,1000020113697,01,1,2018-04-03,2015-10-05,"東秩父村",,201,"埼玉県","秩父郡東秩父村","大字御堂６３４",,11,369,3550375,,,,,,,2015-10-05,1,"Higashichichibu Village","Saitama","634,Midou, Higashichichibu mura",,"ヒガシチチブムラ",0
11,1000020118168,01,1,2018-04-03,2015-10-05,"北本地区衛生組合",,201,"埼玉県","北本市","朝日１丁目２００",,11,233,3640011,,,,,,,2015-10-05,1,"Kitamoto Sanitation Association","Saitama","1-200,Asahi, Kitamoto shi",,"キタモトチクエイセイクミアイ",0
12,1000020118176,01,1,2018-04-03,2015-10-05,"入間西部衛生組合",,201,"埼玉県","日高市","大字上鹿山７９２－４",,11,242,3501234,,,,,,,2015-10-05,1,"West Iruma Sanitation Association","Saitama","792-4,Kamikayama, Hidaka shi",,"イルマセイブエイセイクミアイ",0
13,1000020118184,21,0,2018-04-16,2018-03-31,"入間東部地区衛生組合",,201,"埼玉県","ふじみ野市","駒林１０６６番地",,11,245,3560034,,,2018-03-31,31,,,2015-10-05,1,"East Iruma Sanitation Association","Saitama","1066,Komabayashi, Fujimino shi",,"イルマトウブチクエイセイクミアイ",0
14,1000020118630,01,1,2018-04-03,2015-10-05,"秩父広域市町村圏組合",,201,"埼玉県","秩父市","栃谷１４７７番地",,11,207,3680002,,,,,,,2015-10-05,1,"Chichibu Large Municipal Area Union","Saitama","1477,Tochiya, Chichibu shi",,"チチブコウイキシチョウソンケンクミアイ",0
