2,1000020122203,01,1,2018-04-09,2015-10-05,"流山市",,201,"千葉県","流山市","平和台１丁目１－１",,12,220,2700157,,,,,,,2015-10-05,1,"Nagareyama City","Chiba","1-1-1 Heiwadai, Nagareyama City",,"ナガレヤマシ",0
3,1000020122211,01,1,2018-04-03,2015-10-05,"八千代市",,201,"千葉県","八千代市","大和田新田３１２－５",,12,221,2760046,,,,,,,2015-10-05,1,"Yachiyo City","Chiba","312-5 Owadashinden, Yachiyo City",,"ヤチヨシ",0
4,1000020122319,01,1,2018-04-03,2015-10-05,"印西市",,201,"千葉県","印西市","大森２３６４－２",,12,231,2701327,,,,,,,2015-10-05,1,"Inzai City","Chiba","2364-2,Omori, Inzai City",,"インザイシ",0
5,1000020122327,01,1,2018-04-03,2015-10-05,"白井市",,201,"千葉県","白井市","復１１２３",,12,232,2701422,,,,,,,2015-10-05,1,"Shiroi City","Chiba","1123 Fuku, Shiroi City ",,"シロイシ",0
6,1000020122335,01,1,2018-04-03,2015-10-05,"富里市",,201,"千葉県","富里市","七栄６５２－１",,12,233,2860221,,,,,,,2015-10-05,1,"Tomisato City","Chiba","652-1,Nanae, Tomisato City",,"トミサトシ",0
7,1000020122343,01,1,2018-04-03,2015-10-05,"南房総市",,201,"千葉県","南房総市","富浦町青木２８",,12,234,2992416,,,,,,,2015-10-05,1,"Minamiboso city","Chiba","28 Aoki,Tomiura-cho, Minamiboso city",,"ミナミボウソウシ",0
8,1000020122351,01,1,2018-04-03,2015-10-05,"匝瑳市",,201,"千葉県","匝瑳市","八日市場ハ７９３－２",,12,235,2892141,,,,,,,2015-10-05,1,"Sosa City","Chiba","793-2 Yokaichiba ha, Sosa shi",,"ソウサシ",0
9,1000020123226,01,1,2018-04-03,2015-10-05,"酒々井町",,201,"千葉県","印旛郡酒々井町","中央台４丁目１１",,12,322,2850922,,,,,,,2015-10-05,1,"Shisui Town","Chiba","4-11 Chuodai, Shisui machi Inba gun",,"シスイマチ",0
10,1000020123498,01,1,2018-04-03,2015-10-05,"東庄町",,201,"千葉県","香取郡東庄町","笹川い４７１３－１３１",,12,349,2890601,,,,,,,2015-10-05,1,"Tonosho Town","Chiba","4713-131,Sasagawai, Tonosho-machi Katori-gun",,"トウノシヨウマチ",0
11,1000020124109,01,1,2018-04-03,2015-10-05,"横芝光町",,201,"千葉県","山武郡横芝光町","宮川１１９０２",,12,410,2891727,,,,,,,2015-10-05,1,"Yokoshibahikari Town","Chiba","11902,Miyagawa, Yokoshibahikari-machi Sanbu-gun",,"ヨコシバヒカリマチ",0
12,1000020124249,01,1,2018-04-03,2015-10-05,"白子町",,201,"千葉県","長生郡白子町","関５０７４－２",,12,424,2994218,,,,,,,2015-10-05,1,"Shirako town","Chiba","5074-2,Seki, Shirako town,Chosei gun",,"シラコマチ",0
13,1000020124265,01,1,2018-04-03,2015-10-05,"長柄町",,201,"千葉県","長生郡長柄町","桜谷７１２",,12,426,2970218,,,,,,,2015-10-05,1,"Nagara town","Chiba","712 Sakuraya, Nagara-machi,Chosei-gun",,"ナガラマチ",0
14,1000020124273,01,1,2018-04-09,2015-10-05,"長南町",,201,"千葉県","長生郡長南町","長南２１１０",,12,427,2970121,,,,,,,2015-10-05,1,"Chonan Town","Chiba","2110,Chonan,Chonan machi, Chosei gun",,"チョウナンマチ",0
15,1000020128571,01,1,2018-04-03,2015-10-05,"君津郡市広域市町村圏事務組合",,201,"千葉県","木更津市","新田３丁目２－２７",,12,206,2920832,,,,,,,2015-10-05,1,"KIMITSUGUNSHIKOUIKISHICHOUSONKENJIMUKUMIAI","Chiba","3-2-27,Shinden, Kisarazu shi",,"キミツグンシコウイキシチョウソンケンジムクミアイ",0
16,1000020128902,01,1,2018-04-03,2015-10-05,"千葉県後期高齢者医療広域連合",,201,"千葉県","千葉市稲毛区","天台６丁目４－３",,12,103,2630016,,,,,,,2015-10-05,1,"Chiba prefecture wide area union for the medical care system for the elderly","Chiba","6-4-3,Tendai, Inage ku,Chiba shi",,"チバケンコウキコウレイシャイリョウコウイキレンゴウ",0
21821,2000020122301,01,1,2018-04-03,2015-10-05,"八街市",,201,"千葉県","八街市","八街ほ３５－２９",,12,230,2891115,,,,,,,2015-10-05,1,"Yachimata City","Chiba","Yachimata Ho35-29, Yachimata City",,"ヤチマタシ",0
21822,2000020124231,01,1,2018-04-09,2015-10-05,"長生村",,201,"千葉県","長生郡長生村","本郷１－７７",,12,423,2994345,,,,,,,2015-10-05,1,"Chosei Village","Chiba","1-77,Hongo,Chosei mura, Chosei gun",,"チョウセイムラ",0
21823,2000020128414,01,1,2018-04-03,2015-10-05,"夷隅環境衛生組合",,201,"千葉県","いすみ市","万木５",,12,238,2980111,,,,,,,2015-10-05,1,,,,,"イスミカンキョウエイセイクミアイ",0
21824,2000020128538,01,1,2018-04-03,2015-10-05,"千葉県競馬組合",,201,"千葉県","船橋市","若松１丁目２－１",,12,204,2730013,,,,,,,2015-10-05,1,"Chiba Horse Racing Association","Chiba","1-2-1,Wakamatsu, Funabashi shi",,"チバケンケイバクミアイ",0
21825,2000020128546,01,1,2018-04-09,2015-10-05,"匝瑳市ほか二町環境衛生組合",,201,"千葉県","匝瑳市","松山１０７",,12,235,2892152,,,,,,,2015-10-05,1,"Sosashihokanichoukankyoueiseikumiai","Chiba","107,Matsuyama, Sosa shi",,"ソウサシホカニチョウカンキョウエイセイクミアイ",0
21826,2000020128678,01,1,2018-04-03,2015-10-05,"香取広域市町村圏事務組合",,201,"千葉県","香取市","仁良３００－１",,12,236,2890407,,,,,,,2015-10-05,1,"Katorikouikishichousonkenjimukumiai","Chiba","300-1,Nira, Katori shi",,"カトリコウイキシチョウソンケンジムクミアイ",0
21827,2000020128686,01,1,2018-04-03,2015-10-05,"佐倉市八街市酒々井町消防組合",,201,"千葉県","佐倉市","大蛇町２８１",,12,212,2850043,,,,,,,2015-10-05,1,"Sakura City Yachimata City Shisui Town firefighting association","Chiba","281,Oojamachi, Sakura shi",,"サクラシヤチマタシシスイマチショウボウクミアイ",0
21828,2000020128694,01,1,2018-04-03,2015-10-05,"東総地区広域市町村圏事務組合",,201,"千葉県","旭市","ハの６１２－１",,12,215,2892521,,,,,,,2015-10-05,1,"Toso district municipality joint administration bloc office work association","Chiba","612-1,Hano, Asahi shi",,"トウソウチクコウイキシチョウソンケンジムクミアイ",0
43630,3000020123471,01,1,2018-04-03,2015-10-05,"多古町",,201,"千葉県","香取郡多古町","多古５８４",,12,347,2892241,,,,,,,2015-10-05,1,"Tako Town","Chiba","584 Tako, Tako-machi Katori-gun",,"タコマチ",0
43631,3000020124214,01,1,2018-04-09,2015-10-05,"一宮町",,201,"千葉県","長生郡一宮町","一宮２４５７",,12,421,2994301,,,,,,,2015-10-05,1,"Ichinomiya,machi","Chiba","2457,Ichinomiya,Ichinomiya machi, Chosei gun",,"イチノミヤマチ",0
