91196,5120001034071,12,0,2019-10-11,2019-10-07,北星ツアー株式会社,,301,北海道,札幌市清田区,真栄一条２丁目３３番１０号,,01,110,0040831,,,,,,,2015-10-05,1,,,,,ホクセイツアー,0
120157,1120001030421,21,0,2018-01-17,2018-01-10,大阪総合管理株式会社,,301,東京都,港区,赤坂２丁目１１番７号,,13,103,1070052,,,2018-01-10,01,,,2015-10-05,1,,,,,,0
120158,1120001032203,12,0,2019-08-30,2019-08-23,株式会社インディゾーン,,301,東京都,港区,浜松町２丁目７番１１号,,13,103,1050013,,,,,,,2015-10-05,1,,,,,インディゾーン,0
120159,1120001033382,01,0,2015-10-26,2015-10-05,株式会社Ｎハウスシステム,,301,東京都,港区,南青山２丁目１５番１９号３０５,,13,103,1070062,,,,,,,2015-10-05,1,,,,,,0
120160,1120001037235,12,0,2017-06-19,2017-06-14,株式会社ＫＥＹＡ,,301,東京都,武蔵野市,吉祥寺南町３丁目２８番６号,,13,203,1800003,,,,,,,2015-10-05,1,,,,,,0
241301,2120001034751,12,0,2018-04-09,2018-04-03,株式会社木村商店,,301,東京都,狛江市,東和泉１丁目１番２６号,,13,219,2010014,,,,,,,2015-10-05,1,,,,,キムラショウテン,0
241302,2120001039247,21,0,2019-01-17,2019-01-04,株式会社ＴＪホスピタリティ,,301,東京都,千代田区,一番町１３番地３ラウンドクロス一番町,,13,101,1020082,,,2019-01-04,11,1011201006057,平成３１年１月１日東京都千代田区一番町１３番地３ラウンドクロス一番町株式会社トラベルジャーナル（1011201006057）に合併し解散,2015-10-05,1,,,,,ティージェーホスピタリティ,0
241303,2120001039734,12,0,2015-12-22,2015-12-17,株式会社ナチュラル,,301,東京都,港区,赤坂６丁目３番１５号６Ｆ,,13,103,1070052,,,,,,,2015-10-05,1,,,,,,0
362188,3120001030147,01,1,2018-07-05,2015-10-05,ＯＳＪＢホールディングス株式会社,,301,東京都,江東区,豊洲５丁目６番５２号,,13,108,1350061,,,,,,,2015-10-05,1,,,,,オーエスジェイビーホールディングス,0
362189,3120001036128,12,0,2020-02-13,2020-02-10,株式会社パブリックインフォメーションスタイル,,301,東京都,三鷹市,上連雀９丁目４３番２号,,13,204,1810012,,,,,,,2015-10-05,1,,,,,パブリックインフォメーションスタイル,0
362190,3120001036714,71,0,2020-04-21,2020-04-01,ＪＦＥ商事鉄鋼建材株式会社,,301,東京都,千代田区,大手町２丁目７番１号,,13,101,1000004,,,,,,令和２年４月１日東京都千代田区大手町二丁目７番１号ＪＦＥ商事薄板建材株式会社（7010001038453）を合併,2015-10-05,1,,,,,ジェイエフイーショウジテッコウケンザイ,0
362191,3120001039213,01,1,2018-08-10,2015-10-05,富安株式会社,,301,東京都,墨田区,太平４丁目５番１５号,,13,107,1300012,,,,,,,2015-10-05,1,,,,,トミヤス,0
483218,4120001032150,11,0,2018-10-30,2018-10-24,伊澤タオル株式会社,,301,東京都,渋谷区,恵比寿西１丁目２６番６号,,13,113,1500021,,,,,,,2015-10-05,1,,,,,イザワタオル,0
483219,4120001034097,12,0,2018-08-31,2018-08-27,日本ベンチヤービジネスキヤピタル株式会社,,301,東京都,町田市,南つくし野３丁目１０－１３,,13,209,1940002,,,,,,,2015-10-05,1,,,,,ニホンベンチヤービジネスキヤピタル,0
