182307,9010001011730,01,0,2015-10-30,2015-10-05,株式会社ノーザンアタラクシア,,301,北海道,勇払郡安平町,早来北町４６番地１,,01,585,0591506,,,,,,,2015-10-05,1,,,,,,0
27579,4010001010464,12,0,2018-05-28,2018-05-17,株式会社アルフアジャパン,,301,茨城県,水戸市,元吉田町７３２番地の１,,08,201,3100836,,,,,,,2015-10-05,1,,,,,アルフアジャパン,0
73539,9010001016416,01,0,2015-10-30,2015-10-05,株式会社アリギリス,,301,茨城県,取手市,新町６丁目３４番８号,,08,217,3020024,,,,,,,2015-10-05,1,,,,,,0
15027,3010001016248,01,0,2015-10-30,2015-10-05,広相株式会社,,301,栃木県,日光市,平ケ崎３６４番地３,,09,206,3211262,,,,,,,2015-10-05,1,,,,,,0
15232,3010001015431,01,0,2015-10-30,2015-10-05,株式会社建設出版センター,,301,群馬県,みどり市,笠懸町阿左美８０９番地１３,,10,212,3792311,,,,,,,2015-10-05,1,,,,,,0
19,1010001010896,21,0,2020-02-19,2020-02-14,イー・エフ・ティ株式会社,,301,埼玉県,さいたま市岩槻区,大字高曽根３２５番地,,11,110,3390022,,,2020-02-14,01,,,2015-10-05,1,,,,,イーエフティ,0
20,1010001011804,01,0,2015-11-06,2015-10-05,株式会社エイチツーコーポレーション,,301,埼玉県,朝霞市,仲町１丁目６番３５号ＵＳＡＮＡハウス１０３,,11,227,3510006,,,,,,,2015-10-05,1,,,,,,0
21,1010001016299,12,0,2020-03-03,2020-02-26,株式会社高陵社書店,,301,埼玉県,比企郡小川町,大字角山３３６番地１,,11,343,3550316,,,,,,,2015-10-05,1,,,,,コウリョウシャショテン,0
22,1010001017504,01,1,2018-07-25,2015-10-05,株式会社サンケイスポーツランド,,301,埼玉県,三郷市,新和４丁目５２７番地,,11,237,3410034,,,,,,,2015-10-05,1,,,,,サンケイスポーツランド,0
23,1010001017669,12,0,2018-07-13,2018-07-10,株式会社サンコー,,301,埼玉県,越谷市,東越谷２丁目６番地２６,,11,222,3430023,,,,,,,2015-10-05,1,,,,,サンコー,0
24,1010001017735,01,1,2018-05-30,2015-10-05,サンデンキ株式会社,,301,埼玉県,新座市,野火止１丁目１１番１８号,,11,230,3520011,,,,,,,2015-10-05,1,,,,,サンデンキ,0
25204,2010001014888,12,1,2018-05-15,2017-11-17,株式会社キャラ,,301,埼玉県,越谷市,南越谷４丁目１１－３,,11,222,3430845,,,,,,,2015-10-05,1,,,,,キャラ,0
50236,3010001010903,12,0,2019-10-15,2019-10-09,株式会社イザキ,,301,埼玉県,三郷市,高州３丁目２６番２号,,11,237,3410037,,,,,,,2015-10-05,1,,,,,イザキ,0
50237,3010001016859,12,0,2019-07-10,2019-07-04,日本鋳鉄管株式会社,,301,埼玉県,久喜市,菖蒲町昭和沼１番地,,11,232,3460101,,,,,,,2015-10-05,1,,,,,ニッポンチュウテツカン,0
50238,3010001017650,12,0,2019-08-16,2019-08-07,株式会社野田実アソシエイツ,,301,埼玉県,戸田市,本町４丁目４番６号,,11,224,3350023,,,,,,,2015-10-05,1,,,,,ノダミノルアソシエイツ,0
75278,4010001014928,12,0,2019-08-23,2019-08-19,キリン建物株式会社,,301,埼玉県,さいたま市南区,大字太田窪２２５３番地７,,11,108,3360015,,,,,,,2015-10-05,1,,,,,キリンタテモノ,0
75279,4010001018821,12,1,2018-07-03,2016-06-30,エヌピー運輸関東株式会社,,301,埼玉県,草加市,青柳２丁目２番３０号,,11,221,3400002,,,,,,,2015-10-05,1,,,,,エヌピーウンユカントウ,0
100425,5010001011701,12,0,2016-05-09,2016-04-26,株式会社エーアイ・ビジネス,,301,埼玉県,川口市,原町３番１７－２０９号川口ハイデンス,,11,203,3320025,,,,,,,2015-10-05,1,,,,,,0
100426,5010001013557,12,0,2016-11-14,2016-11-08,株式会社神山製作所,,301,埼玉県,川越市,新宿町６丁目２３番地１９,,11,201,3501124,,,,,,,2015-10-05,1,,,,,,0
100427,5010001018655,01,0,2015-11-06,2015-10-05,島芳商事株式会社,,301,埼玉県,戸田市,中町２丁目１６番１号,,11,224,3350012,,,,,,,2015-10-05,1,,,,,,0
100428,5010001018820,12,1,2018-06-29,2016-10-11,日板産商株式会社,,301,埼玉県,草加市,松江４丁目３番３９号,,11,221,3400013,,,,,,,2015-10-05,1,,,,,ニチイタサンショウ,0
125278,6010001011964,12,0,2016-03-18,2016-03-15,エスアール総研株式会社,,301,埼玉県,さいたま市大宮区,寿能町１丁目１０７番地,,11,103,3300805,,,,,,,2015-10-05,1,,,,,,0
125279,6010001017664,01,0,2015-11-06,2015-10-05,株式会社サン工芸,,301,埼玉県,三郷市,高州４丁目６２番地２,,11,237,3410037,,,,,,,2015-10-05,1,,,,,,0
150274,7010001011740,21,0,2017-06-30,2017-06-20,株式会社エイ・アイ・テクノロジー,,301,埼玉県,上尾市,浅間台２丁目１７番地６,,11,219,3620073,,,2017-06-20,01,,,2015-10-05,1,,,,,,0
150275,7010001015436,12,0,2018-04-17,2018-04-13,株式会社建設技術センター,,301,埼玉県,さいたま市浦和区,前地３丁目１４番１２号,,11,107,3300053,,,,,,,2015-10-05,1,,,,,ケンセツギジュツセンター,0
175394,8010001011657,01,0,2015-11-06,2015-10-05,株式会社永晃,,301,埼玉県,新座市,大和田１丁目１番２７号,,11,230,3520004,,,,,,,2015-10-05,1,,,,,,0
175395,8010001015880,01,0,2015-11-06,2015-10-05,株式会社小林工科学,,301,埼玉県,八潮市,八潮４丁目２４番地１７,,11,234,3400815,,,,,,,2015-10-05,1,,,,,,0
175396,8010001019196,01,1,2020-01-31,2015-10-05,ジャパンスチールスグループ株式会社,,301,埼玉県,さいたま市西区,大字中野林６０２番地,,11,101,3310057,,,,,,,2015-10-05,1,,,,,ジャパンスチールスグループ,0
200370,9010001014411,12,0,2019-01-15,2019-01-10,株式会社共立鑑定所,,301,埼玉県,さいたま市大宮区,桜木町１丁目１１番地２,,11,103,3300854,,,,,,,2015-10-05,1,,,,,キョウリツカンテイショ,0
200371,9010001017686,01,1,2019-12-10,2015-10-05,サン・システム・サービス株式会社,,301,埼玉県,新座市,野火止３丁目１６番３号,,11,230,3520011,,,,,,,2015-10-05,1,,,,,サンシステムサービス,0
200372,9010001018940,12,0,2019-10-21,2019-10-11,主婦の友図書株式会社,,301,埼玉県,入間郡三芳町,みよし台１３－１０,,11,324,3540042,,,,,,,2015-10-05,1,,,,,シュフノトモトショ,0
22,1010001010186,12,0,2018-05-02,2018-04-27,株式会社アプス設計,,301,千葉県,千葉市花見川区,さつきが丘１丁目３４番３号棟２０７室,,12,102,2620014,,,,,,,2015-10-05,1,,,,,アプスセッケイ,0
23,1010001013321,12,0,2018-07-11,2018-07-06,オブラスインターナショナル株式会社,,301,千葉県,浦安市,明海５丁目３番Ａ－８０２号,,12,227,2790014,,,,,,,2015-10-05,1,,,,,オブラスインターナショナル,0
21834,2010001014649,12,0,2019-09-25,2019-09-19,株式会社協和製作所,,301,千葉県,千葉市稲毛区,稲毛東３丁目１７番５号,,12,103,2630031,,,,,,,2015-10-05,1,,,,,キョウワセイサクショ,0
21835,2010001015738,01,0,2015-11-06,2015-10-05,株式会社ゲイン,,301,千葉県,千葉市美浜区,稲毛海岸１丁目２番１２－１０４号,,12,106,2610005,,,,,,,2015-10-05,1,,,,,,0
21836,2010001016273,12,0,2015-10-26,2015-10-09,幸和物産株式会社,,301,千葉県,千葉市緑区,土気町１７０９番地２７,,12,105,2670061,,,,,,,2015-10-05,1,,,,,,0
21837,2010001017032,01,0,2015-11-06,2015-10-05,三洋化成品株式会社,,301,千葉県,印西市,松崎台１丁目４番地６,,12,231,2701338,,,,,,,2015-10-05,1,,,,,,0
21838,2010001018699,12,0,2016-06-24,2016-06-21,株式会社正善,,301,千葉県,千葉市花見川区,三角町７５番３号,,12,102,2620011,,,,,,,2015-10-05,1,,,,,,0
