22,1010701004082,01,1,2018-10-03,2015-10-05,株式会社品川合成製作所,,301,秋田県,横手市,平鹿町中吉田字上藤根１９２番地,,05,203,0130106,,,,,,,2015-10-05,1,,,,,シナガワゴウセイセイサクショ,0
18794,7010701004440,12,0,2018-11-19,2018-11-13,株式会社システム二十一,,301,秋田県,北秋田市,綴子字佐戸岱７９番地４７,,05,213,0183301,,,,,,,2015-10-05,1,,,,,システムニジュウイチ,0
6944,3010701009807,01,1,2018-06-28,2015-10-05,株式会社ＩＢＵＫＩ,,301,山形県,西村山郡河北町,谷地字真木１６０番地２,,06,321,9993511,,,,,,,2015-10-05,1,,,,,イブキ,0
44462,7010701008086,12,0,2018-09-10,2018-09-05,株式会社橋口製作所,,301,福島県,伊達郡川俣町,大字羽田字椚ノ内５８番地６,,07,308,9601408,,,,,,,2015-10-05,1,,,,,ハシグチセイサクショ,0
46030,6010701003484,12,0,2017-07-18,2017-07-11,株式会社コダマ,,301,茨城県,土浦市,大町４番７号,,08,203,3000038,,,,,,,2015-10-05,1,,,,,,0
7558,2010701007092,01,0,2015-10-30,2015-10-05,株式会社栃榮製作所,,301,栃木県,さくら市,喜連川５２６４－２,,09,214,3291412,,,,,,,2015-10-05,1,,,,,,0
30042,5010701003584,12,0,2020-04-15,2020-04-09,株式会社サンウェル,,301,栃木県,栃木市,富士見町４番３０号,,09,203,3280044,,,,,,,2015-10-05,1,,,,,サンウェル,0
30412,5010701002644,12,1,2018-08-30,2018-01-18,株式会社キューケン,,301,群馬県,邑楽郡板倉町,泉野２丁目４０－１７,,10,521,3740113,,,,,,,2015-10-05,1,,,,,キューケン,0
38061,6010701000655,12,0,2017-12-06,2017-12-01,新井工業株式会社,,301,群馬県,館林市,近藤町６２０番地３,,10,207,3740042,,,,,,,2015-10-05,1,,,,,,0
245,1010701008471,01,0,2015-11-06,2015-10-05,富士物産株式会社,,301,埼玉県,久喜市,葛梅３丁目２番４号,00015691,11,232,3400214,,,,,,,2015-10-05,1,,,,,,0
75507,4010701000509,12,0,2017-05-17,2017-05-11,株式会社浅野デザイン研究所,,301,埼玉県,川口市,芝２丁目１３番１１号,,11,203,3330866,,,,,,,2015-10-05,1,,,,,,0
75508,4010701000896,01,0,2015-11-06,2015-10-05,石田グラビヤ株式会社,,301,埼玉県,吉川市,大字中井７２番１号,,11,243,3420015,,,,,,,2015-10-05,1,,,,,,0
75509,4010701006258,12,1,2018-06-14,2017-12-05,株式会社テクノ,,301,埼玉県,さいたま市見沼区,大字南中丸３０７番地３,,11,104,3370041,,,,,,,2015-10-05,1,,,,,テクノ,0
100660,5010701006554,01,0,2015-11-06,2015-10-05,東京ベーダー株式会社,,301,埼玉県,白岡市,下野田１２１３番地１１,,11,246,3490223,,,,,,,2015-10-05,1,,,,,,0
125486,6010701006768,12,1,2019-11-21,2016-04-27,株式会社カリフール,,301,埼玉県,草加市,新栄４丁目１０００番地,,11,221,3400056,,,,,,,2015-10-05,1,,,,,カリフール,0
125487,6010701007469,21,0,2019-02-12,2019-01-18,日世メリーランドカップ株式会社,,301,埼玉県,東松山市,坂東山３番地,,11,212,3550067,,,2019-01-18,11,5120901013439,平成３１年１月１日大阪府茨木市宇野辺一丁目１番４７号日世株式会社（5120901013439）に合併し解散,2015-10-05,1,,,,,ニッセイメリーランドカップ,0
125488,6010701009234,01,1,2019-01-07,2015-10-05,松山産業株式会社,,301,埼玉県,久喜市,高柳１７５５番地,,11,232,3491125,,,,,,,2015-10-05,1,,,,,マツヤマサンギョウ,0
22092,2010701004916,12,0,2017-02-08,2017-02-03,株式会社スイタ工芸,,301,千葉県,浦安市,入船４丁目９番２２号,,12,227,2790012,,,,,,,2015-10-05,1,,,,,,0
109152,6010701004342,12,0,2019-09-11,2019-09-05,株式会社システム・アート,,301,千葉県,船橋市,山手２丁目７番９号,,12,204,2730045,,,,,,,2015-10-05,1,,,,,システムアート,0
109153,6010701005737,12,0,2019-06-20,2019-06-17,高橋産業株式会社,,301,千葉県,千葉市若葉区,野呂町４５６番地の２,,12,104,2650053,,,,,,,2015-10-05,1,,,,,タカハシサンギョウ,0
109154,6010701007320,12,0,2019-02-08,2019-02-05,日栄興業株式会社,,301,千葉県,千葉市中央区,松ケ丘町１８番地１,,12,101,2600807,,,,,,,2015-10-05,1,,,,,ニチエイコウギョウ,0
130881,7010701004168,12,0,2018-12-04,2018-11-29,株式会社シー・エム・シー,,301,千葉県,船橋市,湊町２丁目１３番１１－５０２号,,12,204,2730011,,,,,,,2015-10-05,1,,,,,シーエムシー,0
152623,8010701000166,12,1,2019-03-15,2018-02-27,株式会社アイダブリューインターナショナル,,301,千葉県,四街道市,大日１６２６番,,12,228,2840001,,,,,,,2015-10-05,1,,,,,アイダブリューインターナショナル,0
174493,9010701004736,12,0,2018-06-25,2018-06-20,昭和精機株式会社,,301,千葉県,長生郡長柄町,長柄山１５番地４,,12,426,2970234,,,,,,,2015-10-05,1,,,,,ショウワセイキ,0
44477,1010701000156,71,1,2018-04-12,2018-04-02,アイナックス稲本株式会社,,301,東京都,品川区,大崎５丁目１番１１号,,13,109,1410032,,,,,,平成３０年４月１日東京都品川区大崎五丁目１番１１号株式会社アイナックス稲本ホールディングス（3010001164947）を合併,2015-10-05,1,,,,,アイナックスイナモト,0
