605292,5330005010114,12,0,2020-01-28,2020-01-21,一般社団法人全国セミナー講師協会,,399,東京都,港区,浜松町２丁目２番１５号浜松町ダイヤビル２Ｆ,,13,103,1050013,,,,,,,2019-12-16,1,,,,,ゼンコクセミナーコウシキョウカイ,0
6870,1330005010002,01,0,2019-04-11,2019-04-08,特定非営利活動法人故郷復興熊本研究所,,399,熊本県,阿蘇郡西原村,大字宮山１２３番地１,,43,432,8612405,,,,,,,2019-04-08,1,,,,,フルサトフッコウクマモトケンキュウジョ,0
6871,1330005010010,01,0,2019-04-15,2019-04-10,一般社団法人Ｎｏ　Ｂｏｒｄｅｒ　Ｆａｃｔｏｒｙ,,399,熊本県,阿蘇郡南阿蘇村,大字河陰３７７７番地２,,43,433,8691411,,,,,,,2019-04-10,1,,,,,ノーボーダーファクトリー,0
6872,1330005010019,01,0,2019-04-26,2019-04-23,一般社団法人ドットリバー,,399,熊本県,人吉市,西間下町１３２番地１,,43,203,8680072,,,,,,,2019-04-23,1,,,,,ドットリバー,0
6873,1330005010027,01,0,2019-05-14,2019-05-09,医療法人優愛会,,399,熊本県,熊本市東区,下江津４丁目１番２１号,,43,102,8620960,,,,,,,2019-05-09,1,,,,,ユウアイカイ,0
6874,1330005010035,01,0,2019-06-13,2019-06-10,ＮＰＯ法人ＳＵＳＴＡＩＮＡＢＬＥ　ＣＯＭＭＵＮＥ,,399,熊本県,熊本市中央区,新市街１３番１０号,,43,101,8600803,,,,,,,2019-06-10,1,,,,,サステナブルコミューン,0
6875,1330005010043,01,0,2019-06-20,2019-06-17,一般社団法人ロハス南阿蘇たすけあい,,399,熊本県,阿蘇郡南阿蘇村,大字河陽４５５９番地,,43,433,8691404,,,,,,,2019-06-17,1,,,,,ロハスミナミアソタスケアイ,0
6876,1330005010051,01,0,2019-07-08,2019-07-03,一般社団法人熊本みらいエネルギー協会,,399,熊本県,熊本市南区,城南町今吉野１２９５番地,,43,104,8614211,,,,,,,2019-07-03,1,,,,,クマモトミライエネルギーキョウカイ,0
6877,1330005010068,12,0,2020-04-28,2020-04-23,一般社団法人熊本地震罹災者支援協会,,399,熊本県,熊本市西区,池田４丁目１２－６サンハースト５０１号,,43,103,8600082,,,,,,,2019-08-09,1,,,,,クマモトジシンリサイシャシエンキョウカイ,0
6878,1330005010076,01,0,2019-08-28,2019-08-23,医療法人社団静心会,,399,熊本県,熊本市東区,佐土原２丁目７番１号,,43,102,8620916,,,,,,,2019-08-23,1,,,,,セイシンカイ,0
6879,1330005010084,01,0,2019-09-20,2019-09-17,特定非営利活動法人くまもとあそびＬＡＢＯ,,399,熊本県,八代市,麦島東町９番８号リバーサイドビル２Ｆ,,43,202,8660051,,,,,,,2019-09-17,1,,,,,クマモトアソビラボ,0
6880,1330005010092,01,0,2019-10-10,2019-10-07,ＮＰＯ法人くまもと文化財プロジェクト,,399,熊本県,上益城郡嘉島町,大字上六嘉２０３５番地,,43,442,8613105,,,,,,,2019-10-07,1,,,,,クマモトブンカザイプロジェクト,0
6881,1330005010101,01,0,2019-11-08,2019-11-05,ＮＰＯ法人くまもと食育ひろば,,399,熊本県,熊本市中央区,出水５丁目１１番２５－１７号,,43,101,8620941,,,,,,,2019-11-05,1,,,,,クマモトショクイクヒロバ,0
6882,1330005010118,01,0,2020-01-14,2020-01-10,農事組合法人矢村の杜,,399,熊本県,阿蘇郡高森町,大字高森５０８番地,,43,428,8691602,,,,,,,2020-01-10,1,,,,,ヤムラノモリ,0
6883,1330005010134,01,0,2020-01-27,2020-01-27,一般社団法人Ｃｕｏｒｅ　ｒｉｃｃｏ,,399,熊本県,宇城市,松橋町松橋２８番８号,,43,213,8690502,,,,,,,2020-01-27,1,,,,,クオーレリッコ,0
6884,1330005010142,01,0,2020-02-06,2020-02-06,ＮＰＯ法人こどもサポートいぐさっこ,,399,熊本県,八代市,千丁町新牟田１４３４番地,,43,202,8694703,,,,,,,2020-02-06,1,,,,,コドモサポートイグサッコ,0
6885,1330005010150,01,0,2020-02-20,2020-02-20,一般社団法人日本歯科医学振興機構,,399,熊本県,熊本市中央区,国府３丁目１２番３０号,,43,101,8620949,,,,,,,2020-02-20,1,,,,,ニホンシカイガクシンコウキコウ,0
6886,1330005010159,01,0,2020-03-04,2020-03-04,医療法人合志アンビー歯科矯正歯科,,399,熊本県,合志市,竹迫２２９０－１,,43,216,8611114,,,,,,,2020-03-04,1,,,,,アンビーコウシコウシアンビーシカキョウセイシカ,0
6887,1330005010167,01,0,2020-03-27,2020-03-27,一般社団法人ＨＲＪａｐａｎ,,399,熊本県,熊本市中央区,南坪井町５番２７－１号,,43,101,8600848,,,,,,,2020-03-27,1,,,,,エイチアールジャパン,0
6888,1330005010175,01,0,2020-04-08,2020-04-08,一般社団法人熊本ｅスポーツ協会,,399,熊本県,熊本市中央区,上通町２番１７号びぷれす熊日会館７階,,43,101,8600845,,,,,,,2020-04-08,1,,,,,クマモトイースポーツキョウカイ,0
6889,1330005010183,01,0,2020-04-20,2020-04-20,医療法人やまのかみ,,399,熊本県,熊本市東区,山ノ神２丁目１４番５５号,,43,102,8620915,,,,,,,2020-04-20,1,,,,,ヤマノカミ,0
