3,1000020200000,01,1,2018-04-03,2015-10-05,"長野県",,201,"長野県","長野市","大字南長野字幅下６９２－２",,20,201,3800837,,,,,,,2015-10-05,1,"Nagano Prefecture","Nagano","692-2,Habashita,Minaminagano, Ngano City",,"ナガノケン",0
4,1000020202070,01,1,2018-04-03,2015-10-05,"須坂市",,201,"長野県","須坂市","大字須坂１５２８－１",,20,207,3820000,,,,,,,2015-10-05,1,"Suzaka city","Nagano","1528-1 Oaza Suzaka, Suzaka shi",,"スザカシ",0
5,1000020204307,01,1,2018-04-03,2015-10-05,"大桑村",,201,"長野県","木曽郡大桑村","大字長野２７７８",,20,430,3995503,,,,,,,2015-10-05,1,"Okuwa Village","Nagano","2778, Nagano, Okuwa mura, Kiso gun",,"オオクワムラ",0
6,1000020204323,01,1,2018-04-03,2015-10-05,"木曽町",,201,"長野県","木曽郡木曽町","福島２３２６－６",,20,432,3970001,,,,,,,2015-10-05,1,"Kiso machi","Nagano","2326-6, Kisogun Kisomachi",,"キソマチ",0
7,1000020204463,01,1,2018-04-03,2015-10-05,"麻績村",,201,"長野県","東筑摩郡麻績村","麻３８３７",,20,446,3997701,,,,,,,2015-10-05,1,"Omi village office","Nagano","3837th area, Omi-mura",,"オミムラ",0
8,1000020205214,01,1,2018-04-03,2015-10-05,"坂城町",,201,"長野県","埴科郡坂城町","大字坂城１００５０",,20,521,3890601,,,,,,,2015-10-05,1,"Sakaki Town","Nagano","10050,Sakaki, Sakaki-machi,Hanishina-gun",,"サカキマチ",0
9,1000020208175,01,1,2018-04-03,2015-10-05,"上田市東御市真田共有財産組合",,201,"長野県","上田市","真田町長７１７８－１",,20,203,3862201,,,,,,,2015-10-05,1,"Ueda City and Tomi City Sanada Common Property Association","Nagano","7178-1,Osa,Sanadamachi, Ueda shi",,"ウエダシトウミシサナダキョウユウザイサンクミアイ",0
10,1000020208183,01,1,2018-04-03,2015-10-05,"上田市長和町中学校組合",,201,"長野県","上田市","下武石１１１",,20,203,3860503,,,,,,,2015-10-05,1,"Ueda City and Nagawa Town Junior High School Association","Nagano","111,Shimotakeshi, Ueda shi",,"ウエダシナガワマチチュウガッコウクミアイ",0
11,1000020208191,01,1,2018-04-03,2015-10-05,"青木村及び上田市共有財産組合",,201,"長野県","小県郡青木村","大字田沢１１１",,20,349,3861601,,,,,,,2015-10-05,1,"Aoki Village and Ueda City Common Property Association","Nagano","111,Ooaza Tazawa, Aoki mura,Chiisagata gun",,"アオキムラオヨビウエダシキョウユウザイサンクミアイ",0
12,1000020209058,01,1,2018-04-03,2015-10-05,"佐久市・軽井沢町清掃施設組合",,201,"長野県","佐久市","中込２８８０",,20,217,3850051,,,,,,,2015-10-05,1,,,,,"サクシカルイザワマチセイソウシセツクミアイ",0
13,1000020209066,01,1,2018-04-03,2015-10-05,"南佐久環境衛生組合",,201,"長野県","南佐久郡佐久穂町","大字宿岩３０６",,20,309,3840612,,,,,,,2015-10-05,1,,,,,"ミナミサクカンキョウエイセイクミアイ",0
8009,2000020202029,01,1,2018-04-03,2015-10-05,"松本市",,201,"長野県","松本市","丸の内３－７",,20,202,3900873,,,,,,,2015-10-05,1,"Matsumoto City","Nagano","3-7,Marunouchi, Matsumoto shi",,"マツモトシ",0
8010,2000020202037,01,1,2018-04-03,2015-10-05,"上田市",,201,"長野県","上田市","大手１丁目１１－１６",,20,203,3860024,,,,,,,2015-10-05,1,"Ueda City","Nagano","1-11-16,Oote, Ueda shi",,"ウエダシ",0
8011,2000020202045,01,1,2018-04-03,2015-10-05,"岡谷市",,201,"長野県","岡谷市","幸町８－１",,20,204,3940029,,,,,,,2015-10-05,1,"Okaya City","Nagano","8-1,Saiwaicho, Okaya-shi",,"オカヤシ",0
8012,2000020202053,01,1,2018-04-03,2015-10-05,"飯田市",,201,"長野県","飯田市","大久保町２５３４",,20,205,3950053,,,,,,,2015-10-05,1,"iida city","Nagano","2534,ookubochou, Iida shi",,"イイダシ",0
8013,2000020202061,01,1,2018-04-03,2015-10-05,"諏訪市",,201,"長野県","諏訪市","高島１丁目２２－３０",,20,206,3920022,,,,,,,2015-10-05,1,"Suwa shi","Nagano","1-22-30,Takashima, Suwa shi",,"スワシ",0
8014,2000020202177,01,1,2018-04-03,2015-10-05,"佐久市",,201,"長野県","佐久市","中込３０５６",,20,217,3850051,,,,,,,2015-10-05,1,"Saku city","Nagano","3056,Nakagomi, Saku city",,"サクシ",0
8015,2000020202185,12,0,2019-09-13,2019-09-01,"千曲市",,201,"長野県","千曲市","杭瀬下２丁目１",,20,218,3870011,,,,,,,2015-10-05,1,"Chikuma City",,,,"チクマシ",0
8016,2000020202193,01,1,2018-04-03,2015-10-05,"東御市",,201,"長野県","東御市","県２８１－２",,20,219,3890517,,,,,,,2015-10-05,1,"Tomi City","Nagano","281-2,Agata, Tomi shi",,"トウミシ",0
8017,2000020203068,01,1,2018-04-03,2015-10-05,"南相木村",,201,"長野県","南佐久郡南相木村","３５２５－１",,20,306,3841211,,,,,,,2015-10-05,1,"Minamiaiki Village","Nagano","3525-1, Minamiaikimura",,"ミナミアイキムラ",0
8018,2000020203076,01,1,2018-04-03,2015-10-05,"北相木村",,201,"長野県","南佐久郡北相木村","２７４４",,20,307,3841201,,,,,,,2015-10-05,1,"kitaaiki village","Nagano","2477, kitaaiki mura",,"キタアイキムラ",0
8019,2000020203092,01,1,2018-04-03,2015-10-05,"佐久穂町",,201,"長野県","南佐久郡佐久穂町","大字高野町５６９",,20,309,3840613,,,,,,,2015-10-05,1,"Sakuhomachi","Nagano","569,Takanomachi, Sakuho machi",,"サクホマチ",0
8020,2000020204099,01,1,2018-04-03,2015-10-05,"平谷村",,201,"長野県","下伊那郡平谷村","３５４",,20,409,3950601,,,,,,,2015-10-05,1,"Hiraya mura","Nagano","354, Hiraya mura",,"ヒラヤムラ",0
8021,2000020205907,01,1,2018-04-03,2015-10-05,"飯綱町",,201,"長野県","上水内郡飯綱町","大字牟礼２７９５－１",,20,590,3891211,,,,,,,2015-10-05,1,"Iizuna Town","Nagano","2795-1, Mure, Iizuna machi, Kamiminochi gun",,"イイヅナマチ",0
8022,2000020208604,01,1,2018-04-16,2015-10-05,"穂高広域施設組合",,201,"長野県","安曇野市","穂高北穂高１５８９－２",,20,220,3998302,,,,,,,2015-10-05,1,"Hotaka Wide area Facilities Association","Nagano","1589-2,Kitahotaka,Hotaka, Azumino shi",,"ホタカコウイキシセツクミアイ",0
