31154,9410002002523,11,0,2018-07-03,2018-06-22,株式会社あおもりスカロテック産業,,301,青森県,東津軽郡平内町,大字小湊字小湊４７番地,,02,301,0393321,,,,,,,2015-10-05,1,,,,,アオモリスカロテックサンギョウ,0
20622,6410002000208,01,0,2015-10-30,2015-10-05,有限会社アトラス,,302,岩手県,岩手郡雫石町,七ツ森１１番地,,03,301,0200503,,,,,,,2015-10-05,1,,,,,,0
20623,6410002003425,12,1,2018-04-19,2018-04-02,有限会社東北キャリーサービス,,302,岩手県,奥州市,水沢上姉体２丁目１０番地１３号,,03,215,0230833,,,,,,,2015-10-05,1,,,,,,0
30882,9410002004296,01,0,2015-10-30,2015-10-05,有限会社アルファー,,302,岩手県,盛岡市,緑が丘４丁目１番５０号,,03,201,0200117,,,,,,,2015-10-05,1,,,,,,0
8105,1410002008899,21,0,2018-10-31,2018-10-24,有限会社五十嵐工務店,,302,宮城県,仙台市宮城野区,福室６丁目１６番５３号,,04,102,9830005,,,2018-10-24,01,,,2015-10-05,1,,,,,イガラシコウムテン,0
40244,5410002002213,01,0,2015-10-30,2015-10-05,有限会社仙恭商事,,302,宮城県,仙台市青葉区,西勝山５番６－３０７号,,04,101,9810953,,,,,,,2015-10-05,1,,,,,,0
40245,5410002007575,12,1,2018-07-02,2016-12-06,有限会社ひまわり,,302,宮城県,仙台市青葉区,川平２丁目１４番２号,,04,101,9810954,,,,,,,2015-10-05,1,,,,,ヒマワリ,0
40246,5410002008581,12,0,2018-06-14,2018-06-13,東北環境アセスメント有限会社,,302,宮城県,仙台市泉区,野村字仁平３番１,,04,105,9813124,,,,,,,2015-10-05,1,,,,,トウホクカンキョウアセスメント,0
56427,7410002007689,12,0,2017-11-01,2017-10-30,有限会社まるりん,,302,宮城県,仙台市泉区,長命ケ丘３丁目７番地の１０,,04,105,9813212,,,,,,,2015-10-05,1,,,,,,0
72676,9410002003810,12,0,2018-07-17,2018-07-09,有限会社ＴＯＣＨＩＡ,,302,宮城県,仙台市若林区,なないろの里２丁目２２番地の９,,04,103,9840017,,,,,,,2015-10-05,1,,,,,トチア,0
1004,1410002000014,01,0,2015-10-30,2015-10-05,有限会社橋本技建,,302,秋田県,秋田市,飯島字西袋２２６番地４１,,05,201,0110911,,,,,,,2015-10-05,1,,,,,,0
1005,1410002000047,01,0,2015-10-30,2015-10-05,ケー・エム・ケー有限会社,,302,秋田県,秋田市,中通２丁目６番１号,,05,201,0100001,,,,,,,2015-10-05,1,,,,,,0
1006,1410002000055,01,1,2018-10-22,2015-10-05,有限会社アイエスビー,,302,秋田県,秋田市,山王臨海町４番６号アナザーワン２１３号,,05,201,0100956,,,,,,,2015-10-05,1,,,,,アイエスビー,0
1007,1410002000071,01,0,2015-10-30,2015-10-05,有限会社相信興業,,302,秋田県,秋田市,仁井田字新中島９８９番地１,,05,201,0101423,,,,,,,2015-10-05,1,,,,,,0
1008,1410002000088,01,0,2015-10-30,2015-10-05,相場産業有限会社,,302,秋田県,秋田市,浜田字元中村９１番地,,05,201,0101654,,,,,,,2015-10-05,1,,,,,,0
1009,1410002000096,01,0,2015-10-30,2015-10-05,有限会社青柳,,302,秋田県,秋田市,土崎港東１丁目１番１０号,,05,201,0110942,,,,,,,2015-10-05,1,,,,,,0
1010,1410002000105,01,0,2015-10-30,2015-10-05,有限会社あいわ商店,,302,秋田県,秋田市,川尻みよし町１番２９号,,05,201,0100945,,,,,,,2015-10-05,1,,,,,,0
1011,1410002000113,01,0,2015-10-30,2015-10-05,有限会社アクア設計事務所,,302,秋田県,秋田市,御野場６丁目１３番６号,,05,201,0101424,,,,,,,2015-10-05,1,,,,,,0
1012,1410002000146,01,0,2015-10-30,2015-10-05,有限会社秋森運輸,,302,秋田県,秋田市,土崎港南１丁目１番６０号,,05,201,0110943,,,,,,,2015-10-05,1,,,,,,0
1013,1410002000162,01,0,2015-10-30,2015-10-05,有限会社アストンカンパニー,,302,秋田県,秋田市,山王１丁目９番１０号,,05,201,0100951,,,,,,,2015-10-05,1,,,,,,0
1014,1410002000170,01,0,2015-10-30,2015-10-05,有限会社旭川,,302,秋田県,秋田市,中通２丁目８番１号,,05,201,0100001,,,,,,,2015-10-05,1,,,,,,0
1015,1410002000179,01,0,2015-10-30,2015-10-05,アサヒ物産有限会社,,302,秋田県,秋田市,茨島７丁目３番１０号,00086488,05,201,0100065,,,,,,,2015-10-05,1,,,,,,0
1016,1410002000187,01,0,2015-10-30,2015-10-05,有限会社あさり,,302,秋田県,秋田市,楢山登町１１番１０号,,05,201,0100021,,,,,,,2015-10-05,1,,,,,,0
1017,1410002000195,01,0,2015-10-30,2015-10-05,有限会社安宅総業,,302,秋田県,秋田市,川尻新川町５番５号,,05,201,0100948,,,,,,,2015-10-05,1,,,,,,0
1018,1410002000204,01,0,2015-10-30,2015-10-05,有限会社アダマス,,302,秋田県,秋田市,将軍野桂町２１番６号,,05,201,0110934,,,,,,,2015-10-05,1,,,,,,0
