159676,8100002020441,01,0,2015-10-30,2015-10-05,有限会社エースエンジニアリング,,302,北海道,釧路市,南大通６丁目１番９号,,01,206,0850841,,,,,,,2015-10-05,1,,,,,,0
29978,4100002020429,12,0,2015-11-26,2015-11-17,スマート工業株式会社,,301,栃木県,宇都宮市,鶴田町６２１－５２,,09,201,3200851,,,,,,,2015-10-05,1,,,,,,0
120131,1100002020794,12,0,2016-07-26,2016-07-21,有限会社ティ・アイ・エス,,302,東京都,港区,白金台３丁目１６番１０－４０３号,,13,103,1080071,,,,,,,2015-10-05,1,,,,,,0
120132,1100002023013,01,1,2020-01-10,2015-10-05,株式会社ＫＳ賃貸カンパニー,,301,東京都,中野区,中央１丁目４０番６号,,13,114,1640011,,,,,,,2015-10-05,1,,,,,ケーエスチンタイカンパニー,0
120133,1100002024515,12,0,2018-02-16,2018-02-14,有限会社グローブプラニング,,302,東京都,板橋区,大和町１番３－１３０６号,,13,119,1730012,,,,,,,2015-10-05,1,,,,,,0
120134,1100002028400,12,0,2019-10-29,2019-10-24,有限会社すのはら,,302,東京都,世田谷区,上祖師谷２丁目３０番２号,,13,112,1570065,,,,,,,2015-10-05,1,,,,,スノハラ,0
241266,2100002020901,12,0,2017-10-16,2017-10-11,有限会社冨成商店,,302,東京都,北区,堀船１丁目１番２号飛鳥山ザ・ファーストタワー２５０１,,13,117,1140004,,,,,,,2015-10-05,1,,,,,,0
241267,2100002025000,12,0,2017-11-08,2017-11-06,有限会社ソーン設計事務所,,302,東京都,八王子市,大船町１８０番地１８,,13,201,1930935,,,,,,,2015-10-05,1,,,,,,0
241268,2100002025925,01,0,2015-10-28,2015-10-05,有限会社ＧＡＴＥ・ＲＥ,,302,東京都,台東区,小島２丁目１６番４号,,13,106,1110056,,,,,,,2015-10-05,1,,,,,,0
241269,2100002026923,01,0,2015-10-26,2015-10-05,有限会社ＫＡＫＵＷＡ,,302,東京都,港区,南青山４丁目１４番７号,,13,103,1070062,,,,,,,2015-10-05,1,,,,,,0
241270,2100002028077,21,0,2018-05-17,2018-05-11,有限会社クマノ,,302,東京都,中央区,日本橋３丁目７番７号、小村ビル２階,,13,102,1030027,,,2018-05-11,01,,,2015-10-05,1,,,,,,0
241271,2100002029959,21,0,2018-02-13,2018-02-07,株式会社エスアール商事,,301,東京都,港区,西新橋１丁目２２番１４－１００１号,,13,103,1050003,,,2018-02-07,01,,,2015-10-05,1,,,,,,0
362159,3100002027078,12,0,2016-10-03,2016-09-28,有限会社エムアールジェイ,,302,東京都,江東区,東雲１丁目９番３２－２９１３号,,13,108,1350062,,,,,,,2015-10-05,1,,,,,,0
362160,3100002029289,01,1,2018-09-28,2015-10-05,有限会社タク,,302,東京都,渋谷区,千駄ヶ谷３丁目１３－２２－５０５,,13,113,1510051,,,,,,,2015-10-05,1,,,,,タク,0
604613,5100002028371,21,0,2019-02-13,2019-02-07,株式会社昭和管財,,301,東京都,中央区,京橋３丁目９番２号宝国ビル６階,,13,102,1040031,,,2019-02-07,01,,,2015-10-05,1,,,,,ショウワカンザイ,0
725703,6100002025236,12,1,2019-09-02,2016-08-19,Ｌｉｆｅ　Ｓｔｙｌｅ　Ｐｒｏｄｕｃｅ有限会社,,302,東京都,世田谷区,駒沢２丁目４０番１０号,,13,112,1540012,,,,,,,2015-10-05,1,,,,,ライフスタイルプロデュース,0
847028,7100002028213,01,0,2015-10-30,2015-10-05,有限会社サンセイ,,302,東京都,調布市,菊野台１丁目２８番地６クレストコート調布つつじヶ丘１０１,,13,208,1820007,,,,,,,2015-10-05,1,,,,,,0
967875,8100002023659,01,0,2015-10-28,2015-10-05,有限会社重仁会結いの里ホーム,,302,東京都,大田区,西糀谷３丁目２番２３号,,13,111,1440034,,,,,,,2015-10-05,1,,,,,,0
139593,4100002027218,12,1,2019-10-21,2018-01-15,株式会社Ｆｌｏｗ　Ｓｏｌｕｔｉｏｎｓ,,301,神奈川県,横浜市中区,長者町３丁目８－１３,,14,104,2310033,,,,,,,2015-10-05,1,,,,,フロウソリューションズ,0
174443,5100002026409,12,1,2018-06-14,2017-08-22,株式会社サン商事,,301,神奈川県,逗子市,逗子５丁目３番３６号,,14,208,2490006,,,,,,,2015-10-05,1,,,,,サンショウジ,0
244486,7100002020442,12,0,2016-10-24,2016-10-17,有限会社清和会,,302,神奈川県,横浜市青葉区,しらとり台１０番地１５,,14,117,2270054,,,,,,,2015-10-05,1,,,,,,0
24297,7100002025912,12,0,2019-04-25,2019-04-18,有限会社シンキョー,,302,山梨県,笛吹市,石和町井戸１０８番地３,,19,211,4060045,,,,,,,2015-10-05,1,,,,,シンキョー,0
4598,1100002020027,01,0,2015-11-06,2015-10-05,有限会社サイトウ,,302,長野県,松本市,大手３丁目９番２４号,,20,202,3900874,,,,,,,2015-10-05,1,,,,,,0
4599,1100002020035,01,0,2015-11-06,2015-10-05,有限会社サンエヌ電機,,302,長野県,松本市,大字中山１５００番地５,,20,202,3900823,,,,,,,2015-10-05,1,,,,,,0
4600,1100002020051,01,0,2015-11-06,2015-10-05,有限会社栄商會,,302,長野県,松本市,埋橋１丁目１１番２５号,,20,202,3900813,,,,,,,2015-10-05,1,,,,,,0
4601,1100002020076,01,0,2015-11-06,2015-10-05,有限会社三誠工機,,302,長野県,松本市,高宮中１３番８号,,20,202,3900834,,,,,,,2015-10-05,1,,,,,,0
4602,1100002020092,01,0,2015-11-06,2015-10-05,有限会社サトー商会,,302,長野県,松本市,宮田６番１２号,,20,202,3990001,,,,,,,2015-10-05,1,,,,,,0
