91221,5380003004039,12,0,2017-12-12,2017-12-06,日本地所合同会社,,305,北海道,札幌市中央区,南二条西５丁目６番地１,,01,101,0600062,,,,,,,2017-06-08,1,,,,,,0
159710,8380003000415,12,0,2019-05-27,2019-05-21,鈴木合名会社,,303,北海道,札幌市中央区,宮の森二条１６丁目１１番２０－２０２号,,01,101,0640952,,,,,,,2015-10-05,1,,,,,スズキ,0
159711,8380003002213,01,0,2015-10-30,2015-10-05,合同会社アユン,,305,北海道,亀田郡七飯町,字大沼町３２２－３大沼レイクハウス２４５５号室,,01,337,0411354,,,,,,,2015-10-05,1,,,,,,0
17230,6380003003460,12,0,2018-09-14,2018-09-11,山久合同会社,,305,岩手県,盛岡市,若園町１１番１０号,,03,201,0200886,,,,,,,2015-10-05,1,,,,,ヤマキュウ,0
6283,3380003003397,12,0,2019-01-22,2019-01-18,株式会社エイムトレーディング,,301,秋田県,北秋田市,李岱字羽立５０番地５,,05,213,0184282,,,,,,,2015-10-05,1,,,,,エイムトレーディング,0
5838,1380003000017,01,0,2015-10-30,2015-10-05,今泉建設工業合資会社,,304,福島県,福島市,大町７１番地,,07,201,9608041,,,,,,,2015-10-05,1,,,,,,0
5839,1380003000033,01,1,2019-10-08,2015-10-05,合資会社斎藤洋服店,,304,福島県,福島市,大町５番１５号,,07,201,9608041,,,,,,,2015-10-05,1,,,,,サイトウヨウフクテン,0
5840,1380003000041,01,0,2015-10-30,2015-10-05,合資会社タンジ企画,,304,福島県,福島市,万世町３０番地２レストラン・ラブバード内,,07,201,9608033,,,,,,,2015-10-05,1,,,,,,0
5841,1380003000066,01,0,2015-10-30,2015-10-05,合資会社大槻電気工事店,,304,福島県,福島市,新浜町１番地,,07,201,9608022,,,,,,,2015-10-05,1,,,,,,0
5842,1380003000074,01,0,2015-10-30,2015-10-05,合資会社キクタ木型,,304,福島県,福島市,岡部字大旦１４７番地の２,,07,201,9608204,,,,,,,2015-10-05,1,,,,,,0
5843,1380003000082,01,0,2015-10-30,2015-10-05,合資会社エムケイコーポレーション,,304,福島県,福島市,森合字台１７番地の１,,07,201,9608003,,,,,,,2015-10-05,1,,,,,,0
5844,1380003000090,01,0,2015-10-30,2015-10-05,合資会社エフピーアンドコンサル,,304,福島県,福島市,南矢野目字清水前２番地２号,,07,201,9600112,,,,,,,2015-10-05,1,,,,,,0
5845,1380003000157,01,0,2015-10-30,2015-10-05,合資会社佐徳酒店,,304,福島県,伊達市,広前３５番地,,07,213,9600419,,,,,,,2015-10-05,1,,,,,,0
5846,1380003000165,01,0,2015-10-30,2015-10-05,合資会社旭特殊洗淨材研究所,,304,福島県,福島市,天神町５番地,,07,201,9608001,,,,,,,2015-10-05,1,,,,,,0
5847,1380003000173,01,0,2015-10-30,2015-10-05,合資会社佐々木商店,,304,福島県,福島市,大字福島字陣場町６番地,,07,201,9600000,,,,,,,2015-10-05,1,,,,,,0
5848,1380003000181,01,0,2015-10-30,2015-10-05,合資会社須藤編物機械製作所,,304,福島県,福島市,北五老内町６１番地,,07,201,9608131,,,,,,,2015-10-05,1,,,,,,0
5849,1380003000198,01,0,2015-10-30,2015-10-05,合資会社村上商店,,304,福島県,福島市,早稲町１番地,,07,201,9608044,,,,,,,2015-10-05,1,,,,,,0
5850,1380003000314,01,0,2015-10-30,2015-10-05,鈴木商事合資会社,,304,福島県,伊達郡川俣町,字中丁５１番地,,07,308,9601456,,,,,,,2015-10-05,1,,,,,,0
