8208,2180003020141,12,0,2019-09-24,2019-09-18,Ｎｉｈｏｎ　Ｌｏｃａｌ　Ｃｏｎｎｅｃｔ合同会社,,305,宮城県,仙台市太白区,柳生２丁目１０番地の２シャイン仙台柳生第１－１０５,,04,104,9811106,,,,,,,2019-07-08,1,,,,,ニホンローカルコネクト,0
483649,4180003020148,12,0,2019-12-05,2019-12-02,合同会社ＨｙＫｅｒｙ　ｂｏｒｎ　ｈａｐｐｙ,,305,東京都,八王子市,元横山町３丁目９－３,,13,201,1920063,,,,,,,2019-07-05,1,,,,,ハイケリーボーンハッピー,0
726174,6180003020286,12,0,2019-11-18,2019-11-12,合同会社多治見ソーラーパーク,,305,東京都,中央区,明石町５番１３－５１９号,,13,102,1040044,,,,,,,2019-08-19,1,,,,,タジミソーラーパーク,0
36071,6180003020294,12,0,2019-12-06,2019-12-04,ＫＩＳＭＡＴ　ＫＩＲＡＮ　ＥＮＴＥＲＰＲＩＳＥＳ合同会社,,305,岐阜県,岐阜市,西荘２丁目７番１４号,,21,201,5008362,,,,,,,2019-08-26,1,,,,,キスマトキランエンタープライゼス,0
74954,6180003020897,12,0,2020-05-27,2020-05-21,合同会社ＭＪＧＨ　Ｔｒａｄｉｎｇ,,305,静岡県,浜松市南区,飯田町２９８番地,,22,134,4350028,,,,,,,2020-02-27,1,,,,,エムジェイジーエイチトレーディング,0
18608,1180003020002,01,0,2019-05-23,2019-05-20,合同会社ＬＳＣ,,305,愛知県,名古屋市港区,川西通２丁目３番地,,23,111,4550073,,,,,,,2019-05-20,1,,,,,エルエスシー,0
18609,1180003020010,01,0,2019-05-24,2019-05-21,合資会社ＭＡＫＯＴＯ,,304,愛知県,一宮市,木曽川町黒田字山９４番１,,23,203,4930001,,,,,,,2019-05-21,1,,,,,マコト,0
18610,1180003020019,01,0,2019-05-30,2019-05-27,合同会社ｚｏｏ,,305,愛知県,名古屋市天白区,原１丁目１２０９番地,,23,116,4680015,,,,,,,2019-05-27,1,,,,,ズー,0
18611,1180003020027,01,0,2019-05-30,2019-05-27,合同会社ＯＭＯＩ,,305,愛知県,春日井市,大留町５丁目５番地４,,23,206,4870024,,,,,,,2019-05-27,1,,,,,オモイ,0
18612,1180003020035,01,0,2019-06-06,2019-06-03,Ｄｅｂｕｔ合同会社,,305,愛知県,名古屋市緑区,鳴海町字細根４番地の１５ユニーブル鳴海セゾン２号館３０２号,,23,114,4580827,,,,,,,2019-06-03,1,,,,,デビュー,0
18613,1180003020043,01,0,2019-06-06,2019-06-03,アイテオ合同会社,,305,愛知県,名古屋市北区,元志賀町２丁目２５番地,,23,103,4620044,,,,,,,2019-06-03,1,,,,,アイテオ,0
18614,1180003020051,01,0,2019-06-13,2019-06-10,合同会社ＩＣＣなごや,,305,愛知県,名古屋市中村区,稲葉地本通２丁目３１番地飯田ビル２階,,23,105,4530057,,,,,,,2019-06-10,1,,,,,アイシーシーナゴヤ,0
18615,1180003020068,01,0,2019-06-13,2019-06-10,ＩＬＭＡＲＩＮＥＮ合同会社,,305,愛知県,名古屋市天白区,平針１丁目１３０７番地,,23,116,4680011,,,,,,,2019-06-10,1,,,,,イルマリネン,0
18616,1180003020076,01,0,2019-06-14,2019-06-11,合同会社あいか,,305,愛知県,名古屋市北区,如意５丁目２２６番地,,23,103,4620007,,,,,,,2019-06-11,1,,,,,アイカ,0
18617,1180003020084,01,0,2019-06-17,2019-06-12,貴友宝合同会社,,305,愛知県,名古屋市南区,豊１丁目５番１８号,,23,112,4570863,,,,,,,2019-06-12,1,,,,,タカトモタカラ,0
18618,1180003020092,01,0,2019-06-25,2019-06-20,大庭組合同会社,,305,愛知県,あま市,甚目寺須原８５－５,,23,237,4901111,,,,,,,2019-06-20,1,,,,,オオバグミ,0
18619,1180003020118,01,0,2019-07-01,2019-06-26,合同会社山藤興業,,305,愛知県,東海市,富木島町伏見２丁目２番地４第２じんのビル３０１,,23,222,4760012,,,,,,,2019-06-26,1,,,,,ヤマフジコウギョウ,0
18620,1180003020126,01,0,2019-07-04,2019-07-01,合同会社奥哲維事務所,,305,愛知県,一宮市,奥町字郷浦１９番地１,,23,203,4910201,,,,,,,2019-07-01,1,,,,,オクテツユキジムショ,0
18621,1180003020134,01,0,2019-07-04,2019-07-01,合同会社Ｅｖｅｒ　Ｇｒｅｅｎ,,305,愛知県,名古屋市千種区,池下１丁目４番１５号川辺３１８ビル５Ａ,,23,101,4640067,,,,,,,2019-07-01,1,,,,,エバーグリーン,0
18622,1180003020150,01,0,2019-07-10,2019-07-05,合同会社光華,,305,愛知県,名古屋市守山区,大永寺町８番地,,23,113,4630087,,,,,,,2019-07-05,1,,,,,コウカ,0
18623,1180003020159,01,0,2019-07-16,2019-07-10,ＯＦＦＩＣＥ　ＯＳＡＷＡ合同会社,,305,愛知県,名古屋市港区,秋葉１丁目９１番地,,23,111,4550857,,,,,,,2019-07-10,1,,,,,オフィスオオサワ,0
18624,1180003020167,01,0,2019-07-17,2019-07-11,ＴＯＭＯＨＩ　ＪＡＰＡＮ合同会社,,305,愛知県,名古屋市名東区,社が丘４丁目７０１番地ドミール平池Ｂ２０６号,,23,115,4650051,,,,,,,2019-07-11,1,,,,,トモヒジャパン,0
18625,1180003020175,01,0,2019-07-19,2019-07-16,合同会社オデッセイ,,305,愛知県,名古屋市西区,則武新町１丁目３１番１６号,,23,104,4510051,,,,,,,2019-07-16,1,,,,,オデッセイ,0
