100332,4160005003152,01,1,2018-07-02,2015-10-05,特定非営利活動法人日本相談支援専門員協会,,399,埼玉県,東松山市,大字高坂１０５６番地１,,11,212,3550047,,,,,,,2015-10-05,1,,,,,ニホンソウダンシエンセンモンインキョウカイ,0
968232,8160005009360,01,0,2015-10-26,2015-10-05,特定非営利活動法人アウトドアライフデザイン開発機構,,399,東京都,中央区,京橋２丁目５番３号西村ビル３階,,13,102,1040031,,,,,,,2015-10-05,1,,,,,,0
1089199,9160005007339,21,0,2019-09-20,2019-09-18,特定非営利活動法人Ｍｏｔｈｅｒ　Ｇｒａｃｅ　ｏｆ　Ｌｙｒａ,,399,東京都,葛飾区,東新小岩２丁目６番１８－８０７号,,13,122,1240023,,,2019-09-18,01,,,2015-10-05,1,,,,,マザーグレースオブリラ,0
12456,5160005009594,11,0,2017-09-28,2017-09-15,特定非営利活動法人医療ヘリサポートセンター,,399,福井県,小浜市,高塚第６６番２０号若狭ヘリポート内北陸航空株式会社内,,18,204,9170014,,,,,,,2015-10-05,1,,,,,,0
26989,2160005005729,12,0,2018-08-29,2018-08-27,協同組合ＴＯＹＯ　ＷＯＲＬＤＩＮＧ,,399,愛知県,名古屋市熱田区,神宮２丁目２番７号渡辺ビル２Ｆ,,23,109,4560031,,,,,,,2015-10-05,1,,,,,トーヨーワールディング,0
3175,1160005000012,01,0,2015-11-13,2015-10-05,財団法人滋賀県福祉医療費助成基金,,399,滋賀県,大津市,京町４丁目３番２８号,,25,201,5200044,,,,,,,2015-10-05,1,,,,,,0
3176,1160005000020,01,1,2018-06-14,2015-10-05,一般社団法人滋賀県保育協議会,,399,滋賀県,大津市,京町４丁目３番２８号,,25,201,5200044,,,,,,,2015-10-05,1,,,,,シガケンホイクキョウギカイ,0
3177,1160005000029,01,0,2015-11-13,2015-10-05,滋賀県農業協同組合連合会労働組合,,399,滋賀県,大津市,京町４丁目３番５号,,25,201,5200044,,,,,,,2015-10-05,1,,,,,,0
3178,1160005000045,01,0,2015-11-13,2015-10-05,社団法人自求館道場,,399,滋賀県,大津市,坂本本町１４１９番地の１,,25,201,5200116,,,,,,,2015-10-05,1,,,,,,0
3179,1160005000094,01,1,2018-07-10,2015-10-05,公益社団法人滋賀県私立病院協会,,399,滋賀県,大津市,真野１丁目１２番３０号,,25,201,5200232,,,,,,,2015-10-05,1,,,,,シガケンシリツビョウインキョウカイ,0
3180,1160005000103,01,1,2018-06-06,2015-10-05,一般社団法人滋賀県電業協会,,399,滋賀県,大津市,大江７丁目７番３７号,,25,201,5202141,,,,,,,2015-10-05,1,,,,,シガケンデンギョウキョウカイ,0
3181,1160005000128,01,1,2018-05-02,2015-10-05,公益財団法人大津市国際親善協会,,399,滋賀県,大津市,浜大津４丁目１番１号,,25,201,5200047,,,,,,,2015-10-05,1,,,,,オオツシコクサイシンゼンキョウカイ,0
3182,1160005000136,01,1,2019-06-25,2015-10-05,公益財団法人河本文教福祉振興会,,399,滋賀県,大津市,におの浜１丁目１番３号,,25,201,5200801,,,,,,,2015-10-05,1,,,,,カワモトブンキョウフクシシンコウカイ,0
3183,1160005000177,12,1,2018-04-25,2018-03-15,一般財団法人滋賀県私学退職金財団,,399,滋賀県,大津市,中央３丁目１番８号,,25,201,5200043,,,,,,,2015-10-05,1,,,,,シガケンシガクタイショクキンザイダン,0
3184,1160005000210,01,0,2015-11-13,2015-10-05,共和木材協同組合,,399,滋賀県,大津市,下阪本１丁目４３番１５号,,25,201,5200105,,,,,,,2015-10-05,1,,,,,,0
3185,1160005000219,21,0,2020-01-22,2020-01-21,瀬田町商業協同組合,,399,滋賀県,大津市,瀬田２丁目１番１号,,25,201,5202134,,,2020-01-21,21,,,2015-10-05,1,,,,,,0
3186,1160005000243,01,1,2020-03-19,2015-10-05,大津酒販協同組合,,399,滋賀県,大津市,富士見台１４番８号,,25,201,5200846,,,,,,,2015-10-05,1,,,,,オオツシュハンキョウドウクミアイ,0
3187,1160005000251,21,0,2019-07-11,2019-07-01,大津洋服商工業協同組合,,399,滋賀県,大津市,中央３丁目２番３２号,,25,201,5200043,,,2019-07-01,01,,,2015-10-05,1,,,,,オオツヨウフクショウコウギョウ,0
3188,1160005000268,01,0,2015-11-13,2015-10-05,協同組合滋賀県建設事務管理センター,,399,滋賀県,大津市,中央３丁目１番８号,,25,201,5200043,,,,,,,2015-10-05,1,,,,,,0
3189,1160005000284,01,1,2020-01-14,2015-10-05,滋賀自販協同組合,,399,滋賀県,大津市,梅林１丁目３番１０号,,25,201,5200051,,,,,,,2015-10-05,1,,,,,シガジハン,0
3190,1160005000326,01,1,2018-06-20,2015-10-05,医療法人石場診療所,,399,滋賀県,大津市,石場９番６号,,25,201,5200805,,,,,,,2015-10-05,1,,,,,イシバシンリョウショ,0
3191,1160005000334,01,1,2018-07-06,2015-10-05,医療法人社団加藤内科胃腸科,,399,滋賀県,大津市,神領２丁目３９番３号,,25,201,5202132,,,,,,,2015-10-05,1,,,,,カトウナイカイチョウカ,0
3192,1160005000342,01,1,2018-10-19,2015-10-05,医療法人社団井上医院,,399,滋賀県,大津市,一里山４丁目２９番３３号,,25,201,5202153,,,,,,,2015-10-05,1,,,,,イノウエイイン,0
3193,1160005000350,01,0,2015-11-13,2015-10-05,医療法人楽寿会,,399,滋賀県,大津市,雄琴６丁目１１番８号,,25,201,5200101,,,,,,,2015-10-05,1,,,,,,0
