2,1000013050386,01,1,2018-04-02,2015-10-05,"伊達簡易裁判所",,101,"北海道","伊達市","末永町４７－１０",,01,233,0520021,,,,,,,2015-10-05,1,"Date Summary Court","Hokkaido","47-10, Suenagacho, Date shi",,"ダテカンイサイバンショ",0
3,1000013050394,01,1,2018-04-02,2015-10-05,"八雲簡易裁判所",,101,"北海道","二海郡八雲町","末広町１８４",,01,346,0493112,,,,,,,2015-10-05,1,"Yakumo Summary Court","Hokkaido","184, Suehirocho, Yakumo cho, Futami gun",,"ヤクモカンイサイバンショ",0
4,1000013050403,01,1,2018-04-02,2015-10-05,"留萌簡易裁判所",,101,"北海道","留萌市","沖見町２丁目",,01,212,0770037,,,,,,,2015-10-05,1,"Rumoi Summary Court","Hokkaido","2, Okimicho, Rumoi shi",,"ルモイカンイサイバンショ",0
5,1000013050411,01,1,2018-04-02,2015-10-05,"遠軽簡易裁判所",,101,"北海道","紋別郡遠軽町","一条通北２丁目３－２５",,01,555,0990403,,,,,,,2015-10-05,1,"Engaru Summary Court","Hokkaido","2-3-25, 1jodorikita, Engaru cho, Mombetsu gun",,"エンガルカンイサイバンショ",0
22798,2000013050385,01,1,2018-04-02,2015-10-05,"室蘭簡易裁判所",,101,"北海道","室蘭市","日の出町１丁目１８－２９",,01,205,0500081,,,,,,,2015-10-05,1,"Muroran Summary Court","Hokkaido","1-18-29, Hinodecho, Muroran shi",,"ムロランカンイサイバンショ",0
22799,2000013050393,01,1,2018-04-02,2015-10-05,"松前簡易裁判所",,101,"北海道","松前郡松前町","字建石４８",,01,331,0491501,,,,,,,2015-10-05,1,"Matsumae Summary Court","Hokkaido","48, Aza Tateishi, Matsumae cho, Matsumae gun",,"マツマエカンイサイバンショ",0
22800,2000013050402,01,1,2018-04-02,2015-10-05,"中頓別簡易裁判所",,101,"北海道","枝幸郡中頓別町","字中頓別１６６－５",,01,513,0985551,,,,,,,2015-10-05,1,"Nakatombetsu Summary Court","Hokkaido","166-5, Aza Nakatombetsu, Nakatombetsu cho, Esashi gun",,"ナカトンベツカンイサイバンショ",0
22801,2000013050410,01,1,2018-04-02,2015-10-05,"北見簡易裁判所",,101,"北海道","北見市","寿町４丁目７－３６",,01,208,0900065,,,,,,,2015-10-05,1,"Kitami Summary Court","Hokkaido","4-7-36, Kotobukicho, Kitami shi",,"キタミカンイサイバンショ",0
45551,3000013050384,01,1,2018-04-02,2015-10-05,"滝川簡易裁判所",,101,"北海道","滝川市","大町１丁目６－１３",,01,225,0730022,,,,,,,2015-10-05,1,"Takikawa Summary Court","Hokkaido","1-6-13, Omachi, Takikawa shi",,"タキカワカンイサイバンショ",0
45552,3000013050392,01,1,2018-04-02,2015-10-05,"函館簡易裁判所",,101,"北海道","函館市","上新川町１－８",,01,202,0400031,,,,,,,2015-10-05,1,"Hakodate Summary Court","Hokkaido","1-8, Kamishinkawacho, Hakodate shi",,"ハコダテカンイサイバンショ",0
45553,3000013050401,01,1,2018-04-02,2015-10-05,"紋別簡易裁判所",,101,"北海道","紋別市","潮見町１丁目５－４８",,01,219,0940006,,,,,,,2015-10-05,1,"Mombetsu Summary Court","Hokkaido","1-5-48, Shiomicho, Mombetsu shi",,"モンベツカンイサイバンショ",0
68344,4000013050383,01,1,2018-04-02,2015-10-05,"夕張簡易裁判所",,101,"北海道","夕張市","末広１丁目９２－１６",,01,209,0680411,,,,,,,2015-10-05,1,"Yubari Summary Court","Hokkaido","1-92-16, Suehiro, Yubari shi",,"ユウバリカンイサイバンショ",0
68345,4000013050391,01,1,2018-04-02,2015-10-05,"岩内簡易裁判所",,101,"北海道","岩内郡岩内町","字高台１９２－１",,01,402,0450013,,,,,,,2015-10-05,1,"Iwanai Summary Court","Hokkaido","192-1, Aza Takadai, Iwanai cho, Iwanai gun",,"イワナイカンイサイバンショ",0
68346,4000013050400,01,1,2018-04-02,2015-10-05,"名寄簡易裁判所",,101,"北海道","名寄市","西四条南９丁目",,01,221,0960014,,,,,,,2015-10-05,1,"Nayoro Summary Court","Hokkaido","9, Nishi4jo Minami, Nayoro shi",,"ナヨロカンイサイバンショ",0
68347,4000013050409,01,1,2018-04-02,2015-10-05,"網走簡易裁判所",,101,"北海道","網走市","台町２丁目２－１",,01,211,0930031,,,,,,,2015-10-05,1,"Abashiri Summary Court","Hokkaido","2-2-1, Daimachi, Abashiri shi",,"アバシリカンイサイバンショ",0
91052,5000013050382,01,1,2018-04-02,2015-10-05,"岩見沢簡易裁判所",,101,"北海道","岩見沢市","四条東４丁目",,01,210,0680004,,,,,,,2015-10-05,1,"Iwamizawa Summary Court","Hokkaido","4, 4jo Higashi, Iwamizawa shi",,"イワミザワカンイサイバンショ",0
91053,5000013050390,01,1,2018-04-02,2015-10-05,"小樽簡易裁判所",,101,"北海道","小樽市","花園５丁目１－１",,01,203,0470024,,,,,,,2015-10-05,1,"Otaru Summary Court","Hokkaido","5-1-1, Hanazono, Otaru shi",,"オタルカンイサイバンショ",0
91054,5000013050399,01,1,2018-04-02,2015-10-05,"富良野簡易裁判所",,101,"北海道","富良野市","弥生町２－５５",,01,229,0760018,,,,,,,2015-10-05,1,"Furano Summary Court","Hokkaido","2-55, Yayoicho, Furano shi",,"フラノカンイサイバンショ",0
91055,5000013050408,01,1,2018-04-02,2015-10-05,"本別簡易裁判所",,101,"北海道","中川郡本別町","柳町４",,01,646,0893313,,,,,,,2015-10-05,1,"Hombetsu Summary Court","Hokkaido","4, Yanagimachi, Hombetsu cho, Nakagawa gun",,"ホンベツカンイサイバンショ",0
113887,6000013050381,01,1,2018-04-02,2015-10-05,"札幌簡易裁判所",,101,"北海道","札幌市中央区","大通西１２丁目",,01,101,0600042,,,,,,,2015-10-05,1,"Sapporo Summary Court","Hokkaido","12, Odorinishi, Chuo ku, Sapporo shi",,"サッポロカンイサイバンショ",0
113888,6000013050398,01,1,2018-04-02,2015-10-05,"深川簡易裁判所",,101,"北海道","深川市","二条１－４",,01,228,0740002,,,,,,,2015-10-05,1,"Fukagawa Summary Court","Hokkaido","1-4, 2jo, Fukagawa shi",,"フカガワカンイサイバンショ",0
113889,6000013050407,01,1,2018-04-02,2015-10-05,"帯広簡易裁判所",,101,"北海道","帯広市","東八条南９丁目１",,01,207,0800808,,,,,,,2015-10-05,1,"Obihiro Summary Court","Hokkaido","9-1, Higashi8jo Minami, Obihiro shi",,"オビヒロカンイサイバンショ",0
136744,7000013050389,01,1,2018-04-02,2015-10-05,"静内簡易裁判所",,101,"北海道","日高郡新ひだか町","静内こうせい町２丁目１－１０",,01,610,0560005,,,,,,,2015-10-05,1,"Shizunai Summary Court","Hokkaido","2-1-10, Shizunaikoseicho, Shinhidaka cho, Hidaka gun",,"シズナイカンイサイバンショ",0
136745,7000013050397,01,1,2018-04-02,2015-10-05,"旭川簡易裁判所",,101,"北海道","旭川市","花咲町４丁目",,01,204,0700901,,,,,,,2015-10-05,1,"Asahikawa Summary Court","Hokkaido","4, Hanasakicho , Asahikawa shi",,"アサヒカワカンイサイバンショ",0
