22796,2000012140055,01,1,2018-04-02,2015-10-05,"釧路地方検察庁",,101,"北海道","釧路市","柏木町５－７",,01,206,0850824,,,,,,,2015-10-05,1,"Kushiro District Prosecutors Office","Hokkaido","5-7, Kashiwagi cho, Kushiro shi",,"クシロチホウケンサツチョウ",0
45549,3000012140054,01,1,2018-04-02,2015-10-05,"旭川地方検察庁",,101,"北海道","旭川市","花咲町４丁目",,01,204,0700901,,,,,,,2015-10-05,1,"Asahikawa District Prosecutors Office","Hokkaido","4, Hanasaki cho , Asahikawa shi",,"アサヒカワチホウケンサツチョウ",0
68341,4000012140053,01,1,2018-04-02,2015-10-05,"函館地方検察庁",,101,"北海道","函館市","上新川町１－１３",,01,202,0400031,,,,,,,2015-10-05,1,"Hakodate District Prosecutors Office","Hokkaido","1-13, Kamishinkawa cho, Hakodate shi",,"ハコダテチホウケンサツチョウ",0
91048,5000012140052,01,1,2018-04-02,2015-10-05,"札幌地方検察庁",,101,"北海道","札幌市中央区","大通西１２丁目",,01,101,0600042,,,,,,,2015-10-05,1,"Sapporo District Prosecutors Office","Hokkaido","12, Odorinishi, Chuo ku, Sapporo shi",,"サッポロチホウケンサツチョウ",0
182259,9000012140008,01,1,2018-04-02,2015-10-05,"札幌高等検察庁",,101,"北海道","札幌市中央区","大通西１２丁目",,01,101,0600042,,,,,,,2015-10-05,1,"Sapporo High Prosecutors Office","Hokkaido","12, Odorinishi, Chuo ku, Sapporo shi",,"サッポロコウトウケンサツチョウ",0
19464,6000012140051,01,1,2018-04-02,2015-10-05,"青森地方検察庁",,101,"青森県","青森市","長島１丁目３－２５",,02,201,0300861,,,,,,,2015-10-05,1,"Aomori District Prosecutors Office","Aomori","1-3-25, Nagashima, Aomori shi",,"アオモリチホウケンサツチョウ",0
27462,9000012140049,01,1,2018-04-02,2015-10-05,"盛岡地方検察庁",,101,"岩手県","盛岡市","内丸８－２０",,03,201,0200023,,,,,,,2015-10-05,1,"Morioka District Prosecutors Office","Iwate","8-20, Uchimaru, Morioka shi",,"モリオカチホウケンサツチョウ",0
1,1000012140007,01,1,2018-04-02,2015-10-05,"仙台高等検察庁",,101,"宮城県","仙台市青葉区","片平１丁目３－１",,04,101,9800812,,,,,,,2015-10-05,1,"Sendai High Prosecutors Office","Miyagi","1-3-1, Katahira, Aoba ku, Sendai shi",,"センダイコウトウケンサツチョウ",0
16210,3000012140046,01,1,2018-04-02,2015-10-05,"仙台地方検察庁",,101,"宮城県","仙台市青葉区","片平１丁目３－１",,04,101,9800812,,,,,,,2015-10-05,1,"Sendai District Prosecutors Office","Miyagi","1-3-1, Katahira, Aoba ku, Sendai shi",,"センダイチホウケンサツチョウ",0
18781,7000012140050,01,1,2018-04-02,2015-10-05,"秋田地方検察庁",,101,"秋田県","秋田市","山王７丁目１－２",,05,201,0100951,,,,,,,2015-10-05,1,"Akita District Prosecutors Office","Akita","7-1-2, Sannou, Akita shi",,"アキタチホウケンサツチョウ",0
