22781,3700150020047,12,0,2019-11-26,2019-10-19,群馬県病院企業年金基金,,499,群馬県,前橋市,本町２丁目２－１２,,10,201,3710023,,,,,,,2015-10-09,1,,,,,グンマケンビヨウインキギヨウネンキンキキン,0
22782,3700150020055,21,0,2019-10-08,2019-03-31,群馬県国民年金基金,,499,群馬県,前橋市,本町１丁目４番４号損保ジャパン日本興亜前橋ビル５階,,10,201,3710023,,,2019-03-31,31,,,2015-10-09,1,,,,,グンマケンコクミンネンキンキキン,0
22783,3700150020063,01,1,2018-06-07,2015-10-09,群馬県拓友協会,,499,群馬県,前橋市,新前橋町１３－１２群馬県社会福祉総合センタ－　内,,10,201,3710843,,,,,,,2015-10-09,1,,,,,グンマケンタクユウキヨウカイ,0
22784,3700150020245,01,1,2018-06-07,2015-10-09,第二八幡学童クラブ,,499,群馬県,高崎市,八幡町１７９－１八幡小学校内,,10,202,3700884,,,,,,,2015-10-09,1,,,,,ダイニヤワタガクドウクラブ,0
22785,3700150020303,01,1,2018-06-07,2015-10-09,松義台地土地改良区,,499,群馬県,安中市,松井田町新堀２４５,,10,211,3790221,,,,,,,2015-10-09,1,,,,,マツギダイチトチカイリヨウク,0
22786,3700150020336,01,1,2018-06-08,2015-10-09,長野堰土地改良区,,499,群馬県,高崎市,請地町１３,,10,202,3700067,,,,,,,2015-10-09,1,,,,,ナガノセキトチカイリヨウク,0
22787,3700150020484,01,1,2018-06-08,2015-10-09,利根沼田葬儀事業組合,,499,群馬県,沼田市,上沼須町５０２,,10,206,3780011,,,,,,,2015-10-09,1,,,,,トネヌマタソウギジギヨウクミアイ,0
22788,3700150020501,01,1,2018-06-08,2015-10-09,追貝平土地改良区,,499,群馬県,沼田市,利根町追貝８３５,,10,206,3780303,,,,,,,2015-10-09,1,,,,,オツカイダイラトチカイリヨウク,0
22789,3700150020526,01,1,2018-06-08,2015-10-09,桐生市役所　職員労働組合連合会,,499,群馬県,桐生市,織姫町１－１,,10,203,3760024,,,,,,,2015-10-09,1,,,,,キリユウシヤクシヨシヨクインロウドウクミアイレンゴウカイ,0
22790,3700150020542,01,1,2018-06-08,2015-10-09,群馬県立桐生高等学校同窓会,,499,群馬県,桐生市,美原町１－３９,,10,203,3760025,,,,,,,2015-10-09,1,,,,,グンマケンリツキリユウコウトウガツコウドウソウカイ,0
22791,3700150020641,01,1,2018-06-08,2015-10-09,館林市職員共済会,,499,群馬県,館林市,城町１－１（館林市役所内）,,10,207,3740018,,,,,,,2015-10-09,1,,,,,タテバヤシシヨクインキヨウサイカイ,0
22792,3700150020699,01,1,2018-06-08,2015-10-09,千代田町舞木土地区画整理組合,,499,群馬県,邑楽郡千代田町,大字赤岩１８９５－１チヨダマチヤクバナイ,,10,523,3700503,,,,,,,2015-10-09,1,,,,,チヨダマチマイギトチクカクセイリクミアイ,0
30362,4700150020005,01,1,2018-06-12,2015-10-09,群馬県園芸協会,,499,群馬県,前橋市,亀里町１３１０,,10,201,3792147,,,,,,,2015-10-09,1,,,,,グンマケンエンゲイキヨウカイ,0
30363,4700150020013,01,1,2018-06-12,2015-10-09,天狗岩堰土地改良区,,499,群馬県,前橋市,新前橋町１４－４０,,10,201,3710843,,,,,,,2015-10-09,1,,,,,テングイワセキトチカイリヨウク,0
30364,4700150020054,01,1,2018-06-12,2015-10-09,群馬銀行健康保険組合,,499,群馬県,前橋市,元総社町１９４,,10,201,3710846,,,,,,,2015-10-09,1,,,,,グンマギンコウケンコウホケンクミアイ,0
30365,4700150020129,01,1,2018-06-12,2015-10-09,いせさき演劇観賞会,,499,群馬県,伊勢崎市,昭和町３９９３,,10,204,3720014,,,,,,,2015-10-09,1,,,,,イセサキエンゲイカンシヨウカイ,0
30366,4700150020186,01,1,2018-06-12,2015-10-09,群馬県下水道協会,,499,群馬県,高崎市,高松町３５－１,,10,202,3700829,,,,,,,2015-10-09,1,,,,,グンマケンゲスイドウキヨウカイ,0
30367,4700150020260,01,1,2018-06-12,2015-10-09,堤ケ岡学童保育クラブ,,499,群馬県,高崎市,棟高町２５５３－１,,10,202,3703521,,,,,,,2015-10-09,1,,,,,ツツミガオカガクドウホイククラブ,0
30368,4700150020327,01,1,2018-06-12,2015-10-09,群馬中部土地改良区,,499,群馬県,高崎市,箕郷町富岡４８０－２,,10,202,3703115,,,,,,,2015-10-09,1,,,,,グンマチユウブトチカイリヨウク,0
30369,4700150020335,01,1,2018-06-12,2015-10-09,高崎西部土地改良区,,499,群馬県,高崎市,片岡町２丁目２３－１２高崎農協片岡支所内,,10,202,3700862,,,,,,,2015-10-09,1,,,,,タカサキセイブトチカイリヨウク,0
30370,4700150020343,01,1,2018-06-12,2015-10-09,春日松原堰土地改良区,,499,群馬県,高崎市,中里見町４５０,,10,202,3703344,,,,,,,2015-10-09,1,,,,,カスガマツバラゼキトチカイリヨウク,0
30371,4700150020368,01,1,2018-06-12,2015-10-09,土と火の里工芸会,,499,群馬県,藤岡市,上日野２２４０,,10,209,3750047,,,,,,,2015-10-09,1,,,,,ツチトヒノサトコウゲイカイ,0
30372,4700150020401,01,1,2018-06-12,2015-10-09,富岡シルクブランド協議会,,499,群馬県,富岡市,富岡１－１,,10,210,3702316,,,,,,,2015-10-09,1,,,,,トミオカシルクブランドキヨウギカイ,0
30373,4700150020450,01,1,2018-06-12,2015-10-09,美野原土地改良区,,499,群馬県,吾妻郡中之条町,大字五反田４５７６－２,,10,421,3770432,,,,,,,2015-10-09,1,,,,,ミノハラトチカイリヨウク,0
30374,4700150020500,01,1,2018-06-12,2015-10-09,沼田平土地改良区,,499,群馬県,沼田市,久屋原町２２１,,10,206,3780005,,,,,,,2015-10-09,1,,,,,ヌマタダイラトチカイリヨウク,0
30375,4700150020541,01,1,2018-06-25,2015-10-09,群馬県繊維工業技術振興会,,499,群馬県,桐生市,相生町５丁目４６－１群馬県繊維工業試験場内,,10,203,3760011,,,,,,,2015-10-09,1,,,,,グンマケンセンイコウギヨウギジユツシンコウカイ,0
30376,4700150020558,01,1,2018-06-12,2015-10-09,第１３区放課後児童会第２広沢なかよしクラブ,,499,群馬県,桐生市,広沢町４丁目２０４４－２,,10,203,3760013,,,,,,,2015-10-09,1,,,,,ダイジユウサンクホウカゴジドウカイダイニヒロサワナカヨシクラブ,0
30377,4700150020566,01,1,2018-06-12,2015-10-09,ミツバ企業年金基金,,499,群馬県,桐生市,錦町２丁目２－１４,,10,203,3760023,,,,,,,2015-10-09,1,,,,,ミツバキギヨウネンキンキキン,0
30378,4700150020599,01,1,2018-06-12,2015-10-09,邑楽町職員労働組合,,499,群馬県,邑楽郡邑楽町,大字中野２５７０－１,,10,525,3700603,,,,,,,2015-10-09,1,,,,,オウラマチシヨクインロウドウクミアイ,0
30379,4700150020616,01,1,2018-06-12,2015-10-09,群馬県立館林美術館友の会,,499,群馬県,館林市,日向町２００３,,10,207,3740076,,,,,,,2015-10-09,1,,,,,グンマケンリツタテバヤシビジユツカントモノカイ,0
30380,4700150020640,01,1,2018-06-12,2015-10-09,世良田土地改良区,,499,群馬県,太田市,新田金井町２９,,10,205,3700341,,,,,,,2015-10-09,1,,,,,セラダトチカイリヨウク,0
30381,4700150020649,01,1,2018-06-12,2015-10-09,館林市農業再生協議会,,499,群馬県,館林市,城町１－１館林市役所　農業振興課　内,,10,207,3740018,,,,,,,2015-10-09,1,,,,,タテバヤシシノウギヨウサイセイキヨウギカイ,0
30382,4700150020673,01,1,2018-06-12,2015-10-09,尾島東部土地区画整理組合,,499,群馬県,太田市,粕川町５２０,,10,205,3700421,,,,,,,2015-10-09,1,,,,,オジマトウブトチクカクセイリクミアイ,0
30383,4700150020681,01,1,2018-06-12,2015-10-09,岡登堰土地改良区,,499,群馬県,太田市,藪塚町１２６５,,10,205,3792301,,,,,,,2015-10-09,1,,,,,オカノボリゼキトチカイリヨウク,0
38016,5700150020012,01,1,2018-06-13,2015-10-09,大正用水土地改良区,,499,群馬県,前橋市,大手町３丁目１２番１３号,,10,201,3710026,,,,,,,2015-10-09,1,,,,,タイシヨウヨウスイトチカイリヨウク,0
38017,5700150020037,01,1,2018-06-13,2015-10-09,富士見北橘土地改良区,,499,群馬県,前橋市,富士見町田島２４０,,10,201,3710114,,,,,,,2015-10-09,1,,,,,フジミホツキツトチカイリヨウク,0
38018,5700150020045,01,1,2018-06-13,2015-10-09,群馬県トラック事業厚生年金基金,,499,群馬県,前橋市,野中町５９５,,10,201,3792166,,,,,,,2015-10-09,1,,,,,グンマケントラツクジギヨウコウセイネンキンキキン,0
38019,5700150020053,01,1,2018-06-04,2015-10-09,中部酪農ヘルパー組合,,499,群馬県,前橋市,粕川町稲里取切　２４０－２,,10,201,3710207,,,,,,,2015-10-09,1,,,,,チユウブラクノウヘルパークミアイ,0
38020,5700150020144,12,1,2018-06-13,2016-12-01,あら町会,,499,群馬県,高崎市,あら町２－４,,10,202,3700831,,,,,,,2015-10-09,1,,,,,アラマチカイ,0
38021,5700150020251,01,1,2018-06-13,2015-10-09,高崎市菅谷高畑土地区画整理組合,,499,群馬県,高崎市,高松町３５－１,,10,202,3700829,,,,,,,2015-10-09,1,,,,,タカサキシスガヤタカハタトチクカクセイリクミアイ,0
38022,5700150020284,01,1,2018-06-13,2015-10-09,宮沢小学校区児童クラブ,,499,群馬県,高崎市,宮沢町１１００－１,,10,202,3703338,,,,,,,2015-10-09,1,,,,,ミヤザワシヨウガツコウクジドウクラブ,0
38023,5700150020326,01,1,2018-06-13,2015-10-09,安中磯部土地改良区,,499,群馬県,安中市,安中１丁目２３－１３,,10,211,3790116,,,,,,,2015-10-09,1,,,,,アンナカイソベトチカイリヨウク,0
38024,5700150020342,01,1,2018-06-13,2015-10-09,関東いすゞ健康保険組合,,499,群馬県,高崎市,宮原町１番地２１,,10,202,3701202,,,,,,,2015-10-09,1,,,,,カントウイスズケンコウホケンクミアイ,0
38025,5700150020350,01,1,2018-06-13,2015-10-09,八幡学童クラブ,,499,群馬県,高崎市,八幡町１７９－１八幡小学校　内,,10,202,3700884,,,,,,,2015-10-09,1,,,,,ヤワタガクドウクラブ,0
38026,5700150020391,01,1,2018-06-13,2015-10-09,群馬県立富岡実業高等学校ＰＴＡ,,499,群馬県,富岡市,富岡４５１群馬県立富岡実業高等学校内,,10,210,3702316,,,,,,,2015-10-09,1,,,,,グンマケンリツトミオカジツギヨウコウトウガツコウピーテーエー,0
38027,5700150020400,12,0,2018-12-21,2018-11-29,富岡市国際交流協会,,499,群馬県,富岡市,富岡１１５１－１,,10,210,3702316,,,,,,,2015-10-09,1,,,,,トミオカシコクサイコウリユウキヨウカイ,0
38028,5700150020433,11,1,2018-06-13,2016-05-18,嬬恋村ツーリズム推進協議会,,499,群馬県,吾妻郡嬬恋村,大字大前１１０,,10,425,3771612,,,,,,,2015-10-09,1,,,,,ツマゴイムラツーリズムスイシンキヨウギカイ,0
38029,5700150020458,01,1,2018-06-13,2015-10-09,赤城北ろく土地改良区,,499,群馬県,利根郡昭和村,大字糸井６６５２,,10,448,3791203,,,,,,,2015-10-09,1,,,,,アカギホクロクトチカイリヨウク,0
38030,5700150020482,01,1,2018-06-13,2015-10-09,利根沼田デーリィヘルパー組合,,499,群馬県,利根郡川場村,大字生品６－１,,10,444,3780113,,,,,,,2015-10-09,1,,,,,トネヌマタデーリイヘルパークミアイ,0
38031,5700150020557,01,1,2018-06-13,2015-10-09,第１３区放課後児童会第１広沢なかよしクラブ,,499,群馬県,桐生市,広沢町４丁目２０４４－２,,10,203,3760013,,,,,,,2015-10-09,1,,,,,ダイジユウサンクホウカゴジドウカイダイイチヒロサワナカヨシクラブ,0
38032,5700150020565,01,1,2018-06-13,2015-10-09,ミツバ健康保険組合,,499,群馬県,桐生市,錦町２丁目２－１４,,10,203,3760023,,,,,,,2015-10-09,1,,,,,ミツバケンコウホケンクミアイ,0
38033,5700150020672,01,1,2018-06-13,2015-10-09,渡良瀬川中央土地改良区連合,,499,群馬県,太田市,鳥山下町４０２－１,,10,205,3730063,,,,,,,2015-10-09,1,,,,,ワタラセガワチユウオウトチカイリヨウクレンゴウ,0
45572,6700150020028,01,1,2018-06-14,2015-10-09,群馬県金融広報委員会,,499,群馬県,前橋市,大手町２丁目６－１４,,10,201,3710026,,,,,,,2015-10-09,1,,,,,グンマケンキンユウコウホウイインカイ,0
45573,6700150020036,01,1,2018-06-14,2015-10-09,群馬県自動車販売企業年金基金,,499,群馬県,前橋市,野中町５６４,,10,201,3792166,,,,,,,2015-10-09,1,,,,,グンマケンジドウシヤハンバイキギヨウネンキンキキン,0
45574,6700150020127,01,1,2018-06-14,2015-10-09,サンデン健康保険組合,,499,群馬県,伊勢崎市,寿町２０,,10,204,3720052,,,,,,,2015-10-09,1,,,,,サンデンケンコウホケンクミアイ,0
45575,6700150020135,01,1,2018-06-14,2015-10-09,学童保育所　ひまわり教室,,499,群馬県,伊勢崎市,境下武士８５３－２５,,10,204,3700126,,,,,,,2015-10-09,1,,,,,ガクドウホイクシヨヒマワリキヨウシツ,0
45576,6700150020143,01,1,2018-06-14,2015-10-09,赤城西麓土地改良区,,499,群馬県,渋川市,赤城町津久田４２０４－７,,10,208,3791103,,,,,,,2015-10-09,1,,,,,アカギセイロクトチカイリヨウク,0
45577,6700150020176,01,1,2018-06-14,2015-10-09,群馬県ライフル射撃協会,,499,群馬県,高崎市,倉渕町三ノ倉４９７,,10,202,3703402,,,,,,,2015-10-09,1,,,,,グンマケンライフルシヤゲキキヨウカイ,0
45578,6700150020226,01,1,2018-06-14,2015-10-09,西部酪農センターヘルパー利用組合,,499,群馬県,安中市,下秋間湯ノ木８４４,,10,211,3790104,,,,,,,2015-10-09,1,,,,,セイブラクノウセンターヘルパーリヨウクミアイ,0
45579,6700150020234,01,1,2018-06-14,2015-10-09,高崎市立高崎経済大学附属高等学校　父母の会,,499,群馬県,高崎市,浜川町１６５０－１,,10,202,3700081,,,,,,,2015-10-09,1,,,,,タカサキシリツタカサキケイザイダイガクフゾクコウトウガツコウフボノカイ,0
45580,6700150020283,01,1,2018-06-14,2015-10-09,下里見小学校区放課後児童クラブ,,499,群馬県,高崎市,下里見町４２８－１,,10,202,3703343,,,,,,,2015-10-09,1,,,,,シモサトミシヨウガツコウクホウカゴジドウクラブ,0
45581,6700150020341,01,1,2018-06-14,2015-10-09,関東信越税理士会　高崎支部,,499,群馬県,高崎市,問屋町３丁目１０－３,,10,202,3700006,,,,,,,2015-10-09,1,,,,,カントウシンエツゼイリシカイタカサキシブ,0
45582,6700150020358,01,1,2018-06-14,2015-10-09,南八幡ふれあい推進会議,,499,群馬県,高崎市,山名町１５５,,10,202,3701213,,,,,,,2015-10-09,1,,,,,ミナミヤワタフレアイスイシンカイギ,0
45583,6700150020408,21,0,2019-07-05,2018-03-31,丹生湖整備委員会,,499,群馬県,富岡市,下丹生４５９－２,,10,210,3702462,,,2018-03-31,31,,,2015-10-09,1,,,,,ニユウコセイビイインカイ,0
45584,6700150020416,12,0,2019-12-17,2019-01-01,東吾妻町職員組合,,499,群馬県,吾妻郡東吾妻町,大字原町１０４６,,10,429,3770801,,,,,,,2015-10-09,1,,,,,ヒガシアガツママチシヨクインクミアイ,0
45585,6700150020473,01,1,2018-06-14,2015-10-09,高原千葉村協力会,,499,群馬県,利根郡みなかみ町,相俣２３２５,,10,449,3791404,,,,,,,2015-10-09,1,,,,,コウゲンチバムラキヨウリヨクカイ,0
45586,6700150020515,01,1,2018-06-14,2015-10-09,阿左美沼土地改良区,,499,群馬県,みどり市,笠懸町阿左美２８９０－１,,10,212,3792311,,,,,,,2015-10-09,1,,,,,アザミヌマトチカイリヨウク,0
45587,6700150020639,01,1,2018-06-14,2015-10-09,西部学童保育所保護者会,,499,群馬県,邑楽郡明和町,須賀２４９－１,,10,522,3700717,,,,,,,2015-10-09,1,,,,,セイブガクドウホイクシヨホゴシヤカイ,0
53198,7700150020010,01,1,2018-06-18,2015-10-09,全日本自治団体労働組合　群馬県本部,,499,群馬県,前橋市,大渡町２丁目３－４５,,10,201,3710854,,,,,,,2015-10-09,1,,,,,ゼンニホンジチダンタイロウドウクミアイグンマケンホンブ,0
53199,7700150020043,01,1,2018-06-18,2015-10-09,群馬県自動車販売健康保険組合,,499,群馬県,前橋市,野中町５６４,,10,201,3792166,,,,,,,2015-10-09,1,,,,,グンマケンジドウシヤハンバイケンコウホケンクミアイ,0
53200,7700150020068,21,1,2018-06-18,2017-03-31,前橋勤労女性支援協会,,499,群馬県,前橋市,岩神町３丁目１－１,,10,201,3710035,,,2017-03-31,31,,,2015-10-09,1,,,,,マエバシキンロウジヨセイシエンキヨウカイ,0
53201,7700150020191,01,1,2018-07-03,2015-10-09,群馬県理学療法士協会・作業療法士会・言語聴覚士会連絡協議会,,499,群馬県,前橋市,大渡町１丁目１０－７,,10,201,3710854,,,,,,,2015-10-09,1,,,,,グンマケンリガクリヨウホウシカイサギヨウリヨウホウシカイゲンゴチヨウカクシカイレンラクキヨウギカイ,0
53202,7700150020225,01,1,2018-06-18,2015-10-09,セントラルヒルズ高崎管理組合,,499,群馬県,高崎市,新田町４－２,,10,202,3700833,,,,,,,2015-10-09,1,,,,,セントラルヒルズタカサキカンリクミアイ,0
53203,7700150020373,01,1,2018-06-18,2015-10-09,藤岡市ボランティアネットワ－クセンタ－　運営委員会,,499,群馬県,藤岡市,藤岡１４８５,,10,209,3750024,,,,,,,2015-10-09,1,,,,,フジオカシボランテイアネツトワークセンターウンエイイインカイ,0
53204,7700150020381,01,1,2018-06-18,2015-10-09,藤岡土地改良区,,499,群馬県,藤岡市,藤岡１８４８－２３,,10,209,3750024,,,,,,,2015-10-09,1,,,,,フジオカトチカイリヨウク,0
53205,7700150020489,12,0,2020-04-23,2020-04-01,生品区,,499,群馬県,利根郡川場村,大字生品１１６２,,10,444,3780113,,,,,,,2015-10-09,1,,,,,ナマシナク,0
53206,7700150020506,12,0,2019-07-30,2019-05-07,利根沼田農業委員会協議会,,499,群馬県,沼田市,下之町８８８,,10,206,3780044,,,,,,,2015-10-09,1,,,,,トネヌマタノウギヨウイインカイキヨウギカイ,0
53207,7700150020539,01,1,2018-06-18,2015-10-09,黒保根やまびこ会,,499,群馬県,桐生市,黒保根町下田沢９１－４,,10,203,3760144,,,,,,,2015-10-09,1,,,,,クロホネヤマビコカイ,0
53208,7700150020571,11,1,2018-06-18,2015-12-21,大間々用水土地改良区,,499,群馬県,みどり市,大間々町大間々１５４９,,10,212,3760101,,,,,,,2015-10-09,1,,,,,オオママヨウスイトチカイリヨウク,0
53209,7700150020654,01,1,2018-06-18,2015-10-09,東部学童保育所保護者会,,499,群馬県,邑楽郡明和町,千津井３１４,,10,522,3700705,,,,,,,2015-10-09,1,,,,,トウブガクドウホイクシヨホゴシヤカイ,0
53210,7700150020687,01,1,2018-06-18,2015-10-09,藪塚台地土地改良区,,499,群馬県,太田市,藪塚町１８６７－７,,10,205,3792301,,,,,,,2015-10-09,1,,,,,ヤブヅカダイチトチカイリヨウク,0
60784,8700150020018,01,1,2018-06-18,2015-10-09,広瀬桃木両用水土地改良区,,499,群馬県,前橋市,昭和町１丁目２番７号,,10,201,3710034,,,,,,,2015-10-09,1,,,,,ヒロセモモノキリヨウヨウスイトチカイリヨウク,0
60785,8700150020026,01,1,2018-06-18,2015-10-09,前橋市母子寡婦会,,499,群馬県,前橋市,日吉町２丁目１７－１０前橋市総合福祉会館３階,,10,201,3710017,,,,,,,2015-10-09,1,,,,,マエバシシボシカフカイ,0
60786,8700150020050,11,1,2018-06-18,2016-10-01,群馬製造業関連企業年金基金,,499,群馬県,前橋市,表町２丁目２－６前橋ファーストビル８階,,10,201,3710024,,,,,,,2015-10-09,1,,,,,グンマセイゾウギヨウカンレンキギヨウネンキンキキン,0
60787,8700150020356,01,1,2018-06-18,2015-10-09,安中市職員厚生会,,499,群馬県,安中市,安中１丁目２３－１３,,10,211,3790116,,,,,,,2015-10-09,1,,,,,アンナカシシヨクインコウセイカイ,0
60788,8700150020380,12,0,2020-01-10,2019-11-19,中村堰土地改良区,,499,群馬県,藤岡市,森５３７－１,,10,209,3750004,,,,,,,2015-10-09,1,,,,,ナカムラゼキトチカイリヨウク,0
60789,8700150020397,01,1,2018-06-18,2015-10-09,富岡市役所職員労働組合,,499,群馬県,富岡市,富岡１４６０－１,,10,210,3702316,,,,,,,2015-10-09,1,,,,,トミオカシヤクシヨシヨクインロウドウクミアイ,0
60790,8700150020414,01,1,2018-06-18,2015-10-09,酪農家手作りアイス工房じぇら２１,,499,群馬県,富岡市,富岡２６３８－１,,10,210,3702316,,,,,,,2015-10-09,1,,,,,ラクノウカテヅクリアイスコウボウジエラニジユウイチ,0
60791,8700150020430,11,0,2018-05-29,2017-12-13,高山村役場職員組合,,499,群馬県,吾妻郡高山村,大字中山２８５６－１,,10,428,3770702,,,,,,,2015-10-09,1,,,,,タカヤマムラヤクバシヨクインクミアイ,0
60792,8700150020579,01,1,2018-06-18,2015-10-09,桐生西ロータリークラブ,,499,群馬県,桐生市,堤町３丁目５－２３,,10,203,3760042,,,,,,,2015-10-09,1,,,,,キリユウニシロータリークラブ,0
60793,8700150020678,01,1,2018-06-18,2015-10-09,邑楽土地改良区,,499,群馬県,邑楽郡板倉町,大字海老瀬６１２２,,10,521,3740111,,,,,,,2015-10-09,1,,,,,オウラトチカイリヨウク,0
60794,8700150020686,01,1,2018-06-18,2015-10-09,待矢場両堰土地改良区,,499,群馬県,太田市,鳥山下町４０２－１,,10,205,3730063,,,,,,,2015-10-09,1,,,,,マチヤバリヨウゼキトチカイリヨウク,0
68363,9700150020009,01,1,2018-06-19,2015-10-09,健康保険組合連合会群馬連合会,,499,群馬県,前橋市,紅雲町１丁目７－１２,,10,201,3710025,,,,,,,2015-10-09,1,,,,,ケンコウホケンクミアイレンゴウカイグンマレンゴウカイ,0
68364,9700150020017,01,1,2018-06-19,2015-10-09,坂東大堰土地改良区連合,,499,群馬県,前橋市,昭和町１丁目２－７,,10,201,3710034,,,,,,,2015-10-09,1,,,,,バンドウオオゼキトチカイリヨウクレンゴウ,0
68365,9700150020041,01,1,2018-06-19,2015-10-09,群馬県食品産業協議会,,499,群馬県,前橋市,江木町１０８５,,10,201,3710002,,,,,,,2015-10-09,1,,,,,グンマケンシヨクヒンサンギヨウキヨウギカイ,0
68366,9700150020108,01,1,2018-05-25,2015-10-09,境シルバ－人材センタ－,,499,群馬県,伊勢崎市,境３１５－１伊勢崎市境勤労協センター内,,10,204,3700124,,,,,,,2015-10-09,1,,,,,サカイシルバージンザイセンター,0
68367,9700150020330,01,1,2018-06-19,2015-10-09,太陽誘電健康保険組合,,499,群馬県,高崎市,栄町８－１,,10,202,3700841,,,,,,,2015-10-09,1,,,,,タイヨウユウデンケンコウホケンクミアイ,0
68368,9700150020388,01,1,2018-06-19,2015-10-09,甘楽富岡蚕桑研究会,,499,群馬県,富岡市,中高瀬６６０,,10,210,3702333,,,,,,,2015-10-09,1,,,,,カンラトミオカサンソウケンキユウカイ,0
68369,9700150020413,01,1,2018-06-19,2015-10-09,甘楽多野用水土地改良区,,499,群馬県,富岡市,七日市７２９－１,,10,210,3702343,,,,,,,2015-10-09,1,,,,,カンラタノヨウスイトチカイリヨウク,0
