159672,8060001022427,12,0,2020-05-01,2020-04-23,株式会社サンス・エクリール,,301,北海道,札幌市中央区,南三条東１丁目７,,01,101,0600053,,,,,,,2015-10-05,1,,,,,サンスエクリール,0
182390,9060001025040,01,0,2015-10-30,2015-10-05,株式会社ＡＬＦＡ　ＩＮＴＥＲＮＡＴＩＯＮＡＬ　ＥＮＴＥＲＰＲＩＣＥＳ,,301,北海道,河東郡音更町,字豊田西２線１１番１,,01,631,0800561,,,,,,,2015-10-05,1,,,,,,0
59,1060001023233,01,0,2015-10-30,2015-10-05,株式会社デアデルマーレ,,301,宮城県,気仙沼市,長磯船原５９番地１０マイキャッスルＢ号室,,04,205,9880222,,,,,,,2015-10-05,1,,,,,,0
40340,6060001027691,21,0,2018-09-28,2018-09-18,株式会社ブロッサム,,301,宮城県,仙台市青葉区,立町１６番２８号芳賀興産ビル３０７,,04,101,9800822,,,2018-09-18,01,,,2015-11-13,1,,,,,ブロッサム,0
48451,7060001026321,11,0,2018-09-10,2018-09-03,ＢＬＯＯＭ株式会社,,301,宮城県,仙台市泉区,高森４丁目２－５３９,,04,105,9813203,,,,,,,2015-10-05,1,,,,,ブルーム,0
64612,9060001023606,12,0,2015-11-24,2015-11-18,株式会社ＪＦＡ,,301,宮城県,柴田郡大河原町,大谷字町向１９９番地３,,04,321,9891201,,,,,,,2015-10-05,1,,,,,,0
91,1060001022383,12,0,2020-02-07,2020-02-04,ホープグリーン株式会社,,301,福島県,東白川郡棚倉町,大字瀬ケ野字戸沢１６６番地,,07,481,9636153,,,,,,,2015-10-05,1,,,,,ホープグリーン,0
7485,2060001024528,21,0,2016-06-24,2016-06-20,株式会社Ｘｉ,,301,福島県,郡山市,長者３丁目３番４号,,07,203,9638017,,,2016-06-20,01,,,2015-10-05,1,,,,,,0
14926,3060001023462,21,0,2019-10-28,2019-10-11,株式会社サンライズ,,301,福島県,伊達郡川俣町,大字小神字正道１１－６,,07,308,9601407,,,2019-10-11,01,,,2015-10-05,1,,,,,,0
37067,6060001024895,01,0,2015-10-30,2015-10-05,株式会社アムダック建設,,301,福島県,いわき市,小名浜字隼人４１－７,,07,204,9718101,,,,,,,2015-10-05,1,,,,,,0
37068,6060001026826,01,0,2015-10-30,2015-10-05,株式会社ＥＸＥＮＥＸＴ,,301,福島県,喜多方市,慶徳町豊岡字本町２８７４番地１,,07,208,9660922,,,,,,,2015-10-05,1,,,,,,0
44494,7060001020381,01,1,2018-06-06,2015-10-05,株式会社サイトウ,,301,福島県,二本松市,箕輪１丁目１３６番地１,,07,210,9640052,,,,,,,2015-10-05,1,,,,,サイトウ,0
51917,8060001027178,12,0,2020-05-27,2020-05-22,株式会社ＭＹＳコーポレーション,,301,福島県,郡山市,大槻町字上西田６６番地の１０,,07,203,9630201,,,,,,,2015-10-05,1,,,,,エムワイエスコーポレーション,0
59271,9060001022748,12,0,2020-04-27,2020-04-15,株式会社コンテッサ,,301,福島県,白河市,新白河２丁目４３番２,,07,205,9610856,,,,,,,2015-10-05,1,,,,,コンテッサ,0
59272,9060001024926,12,0,2019-03-18,2019-03-13,株式会社アルファプラス,,301,福島県,白河市,豊地清水久保５８番地１０,,07,205,9610005,,,,,,,2015-10-05,1,,,,,アルファプラス,0
59273,9060001025585,12,0,2019-08-26,2019-08-08,株式会社パイプマン,,301,福島県,いわき市,江名字走出１７３番地,,07,204,9700311,,,,,,,2015-10-05,1,,,,,パイプマン,0
9118,1060001021575,12,0,2017-10-30,2017-10-25,株式会社Ｗｉｌｌ,,301,茨城県,古河市,東諸川６８番地４タウンハウス東諸川１０１,,08,204,3060124,,,,,,,2015-10-05,1,,,,,,0
9119,1060001023282,01,0,2015-10-30,2015-10-05,株式会社ＡＢＢＡＳ　ＴＲＡＤＩＮＧ,,301,茨城県,筑西市,布川８３７番地１,,08,227,3080846,,,,,,,2015-10-05,1,,,,,,0
18253,2060001023439,12,0,2019-02-12,2019-02-07,株式会社旭日,,301,茨城県,日立市,東多賀町５丁目６番８号,,08,202,3160004,,,,,,,2015-10-05,1,,,,,アサヒ,0
18254,2060001023967,01,1,2020-02-05,2015-10-05,株式会社ＴＦＰ,,301,茨城県,牛久市,中央１丁目５番地４,,08,219,3001234,,,,,,,2015-10-05,1,,,,,ティエフピー,0
18255,2060001027308,12,0,2019-03-04,2019-02-28,株式会社ＣＨＡＵＤＨＲＹ　ＴＲＡＤＩＮＧ,,301,茨城県,結城市,大字大木２４０３番地４４,,08,207,3070031,,,,,,,2015-10-05,1,,,,,チョードリートレーディング,0
27505,3060001022753,11,0,2019-07-09,2019-07-01,株式会社リレン,,301,茨城県,石岡市,大砂１０３８１番地６,,08,205,3150009,,,,,,,2015-10-05,1,,,,,リレン,0
27506,3060001028247,12,0,2017-07-10,2017-07-05,星の宮運輸株式会社,,301,茨城県,小美玉市,西郷地１６８４番地１,,08,236,3190102,,,,,,,2016-05-13,1,,,,,,0
36770,4060001021647,12,1,2019-05-29,2016-04-25,株式会社ＺＥＥ　ＳＨＡＮ　ＴＲＡＤＥＲ,,301,茨城県,筑西市,門井１５１７番地１,,08,227,3091107,,,,,,,2015-10-05,1,,,,,ジーシャントレダー,0
36771,4060001022769,12,0,2015-12-08,2015-12-03,Ｌｅｅｎａ　ａｎｄ　Ｌｕｎａ　Ｉｎｔｅｒｎａｔｉｏｎａｌ株式会社,,301,茨城県,筑西市,玉戸１３０９番地５５大吉亭１０１,,08,227,3080847,,,,,,,2015-10-05,1,,,,,,0
36772,4060001023882,01,0,2015-10-30,2015-10-05,株式会社水戸クリーンサービス,,301,茨城県,水戸市,桜川１丁目５番２９号,,08,201,3100801,,,,,,,2015-10-05,1,,,,,,0
36773,4060001025441,12,0,2018-11-15,2018-11-13,株式会社エスイーシー,,301,茨城県,古河市,駒羽根３１９番地１,,08,204,3060221,,,,,,,2015-10-05,1,,,,,エスイーシー,0
36774,4060001027017,12,0,2018-07-12,2018-07-09,株式会社プライムロジ,,301,茨城県,古河市,上片田８３９－７,,08,204,3060128,,,,,,,2015-10-05,1,,,,,プライムロジ,0
45935,5060001022264,21,0,2018-08-22,2018-08-13,英進商事株式会社,,301,茨城県,水戸市,中河内町前田９２４番地,,08,201,3100002,,,2018-08-13,11,2010001182644,平成３０年８月３日東京都中央区日本橋二丁目２番２０号株式会社一六商事東日本（2010001182644）に合併し解散,2015-10-05,1,,,,,,0
45936,5060001024698,01,0,2015-10-30,2015-10-05,株式会社ＤＲＥＡＭ　ＳＴＲＥＥＴ,,301,茨城県,古河市,上大野１５８１番地１,,08,204,3060201,,,,,,,2015-10-05,1,,,,,,0
45937,5060001027313,12,0,2019-07-05,2019-07-03,株式会社ティジーイノベーション,,301,茨城県,筑西市,蓮沼１５７８番地１,,08,227,3091115,,,,,,,2015-10-05,1,,,,,ティジーイノベーション,0
55092,6060001021827,12,0,2016-01-29,2016-01-26,株式会社ウィッグランド,,301,茨城県,結城市,大字田間１４７５番地,,08,207,3070044,,,,,,,2015-10-05,1,,,,,,0
55093,6060001022305,12,0,2018-10-16,2018-10-11,株式会社トウエイシンダイ,,301,茨城県,筑西市,茂田３３１番地１,,08,227,3080811,,,,,,,2015-10-05,1,,,,,トウエイシンダイ,0
55094,6060001022313,01,0,2015-10-30,2015-10-05,美建興業株式会社,,301,茨城県,結城市,大字結城１１４８９番地２,,08,207,3070001,,,,,,,2015-10-05,1,,,,,,0
55095,6060001022503,01,0,2015-10-30,2015-10-05,株式会社ミナギ技研,,301,茨城県,古河市,大和田３３６番地１,,08,204,3060111,,,,,,,2015-10-05,1,,,,,,0
