3,1000020230006,01,1,2018-04-05,2015-10-05,"愛知県",,201,"愛知県","名古屋市中区","三の丸３丁目１－２",,23,106,4600001,,,,,,,2015-10-05,1,"Aichi Prefectural Government","Aichi","3-1-2 Sannomaru, Naka-ku, Nagoya",,"アイチケン",0
4,1000020232068,01,1,2018-04-05,2015-10-05,"春日井市",,201,"愛知県","春日井市","鳥居松町５丁目４４番地",,23,206,4860844,,,,,,,2015-10-05,1,"Kasugai City","Aichi","5-44 Toriimatsu-cho, Kasugai City",,"カスガイシ",0
5,1000020232076,01,1,2018-04-05,2015-10-05,"豊川市",,201,"愛知県","豊川市","諏訪１丁目１",,23,207,4420068,,,,,,,2015-10-05,1,"Toyokawa City","Aichi","1-1,Suwa, Toyokawa shi",,"トヨカワシ",0
6,1000020232084,01,1,2018-04-05,2015-10-05,"津島市",,201,"愛知県","津島市","立込町２丁目２１",,23,208,4960044,,,,,,,2015-10-05,1,"Tsushima City","Aichi","2-21 Tatekomi-cho, Tsushima shi ",,"ツシマシ",0
7,1000020232092,01,1,2018-04-05,2015-10-05,"碧南市",,201,"愛知県","碧南市","松本町２８",,23,209,4470878,,,,,,,2015-10-05,1,"Hekinan City","Aichi","28 Matsumoto-machi, Hekinan city",,"ヘキナンシ",0
8,1000020233421,01,1,2018-04-05,2015-10-05,"豊山町",,201,"愛知県","西春日井郡豊山町","大字豊場字新栄２６０",,23,342,4800202,,,,,,,2015-10-05,1,"Toyoyama Town","Aichi","260,Aza Shinei,Oaza Toyoba , Toyoyama-cho,Nishikasugai-gun",,"トヨヤマチヨウ",0
9,1000020234460,01,1,2018-04-05,2015-10-05,"美浜町",,201,"愛知県","知多郡美浜町","大字河和字北田面１０６",,23,446,4702406,,,,,,,2015-10-05,1,"Mihama Town","Aichi","106 Kitadamen, Kowa, Mihama cho, Chita gun",,"ミハマチョウ",0
10,1000020238511,01,1,2018-04-05,2015-10-05,"小牧岩倉衛生組合",,201,"愛知県","小牧市","大字野口２８８１－９",,23,219,4850806,,,,,,,2015-10-05,1,"Komaki Iwakura Public Health Union","Aichi","2881-9,Noguchi, Komaki-shi",,"コマキイワクラエイセイクミアイ",0
11,1000020238635,01,1,2018-04-05,2015-10-05,"北名古屋水道企業団",,201,"愛知県","北名古屋市","薬師寺山浦１－１",,23,234,4810005,,,,,,,2015-10-05,1,"Kitanagoya Waterworks Bureau","Aichi","1-1,Yamaura,Yakushiji, Kitanagoya shi",,"キタナゴヤスイドウキギョウダン",0
12,1000020238643,01,1,2018-04-05,2015-10-05,"尾張市町交通災害共済組合",,201,"愛知県","清須市","西田中白山８８",,23,233,4520933,,,,,,,2015-10-05,1,"Owarishichokotsusaigaikyosaikumiai","Aichi","88,nishitanaka,hakusan, kiyosushi",,"オワリシチョウコウツウサイガイキョウサイクミアイ",0
13,1000020238651,01,1,2018-04-05,2015-10-05,"新城北設楽交通災害共済組合",,201,"愛知県","新城市","字東入船６－１",,23,221,4411383,,,,,,,2015-10-05,1,"Shinshiro Kitashitara Traffic Disaster Mutual Relief Association","Aichi","6-1 Azahigashiirihune, Shinshiro",,"シンシロキタシタラコウツウサイガイキョウサイクミアイ",0
14,1000020238791,01,1,2018-04-05,2015-10-05,"海部南部消防組合",,201,"愛知県","海部郡飛島村","大宝５丁目１８２",,23,427,4901438,,,,,,,2015-10-05,1,"Amananbu Fire Department","Aichi","Odakara 5-182, Ama gun Tobishima mura ",,"アマナンブショウボウクミアイ",0
26790,2000020232050,01,1,2018-04-05,2015-10-05,"半田市",,201,"愛知県","半田市","東洋町２丁目１",,23,205,4750817,,,,,,,2015-10-05,1,"Handa City","Aichi","2-1,Toyo-cho, Handa shi",,"ハンダシ",0
26791,2000020232190,01,1,2018-04-05,2015-10-05,"小牧市",,201,"愛知県","小牧市","堀の内３丁目１",,23,219,4850046,,,,,,,2015-10-05,1,"Komaki City","Aichi","3-1 Horinouchi, Komaki-shi",,"コマキシ",0
26792,2000020234419,01,1,2018-04-05,2015-10-05,"阿久比町",,201,"愛知県","知多郡阿久比町","大字卯坂字殿越５０",,23,441,4702212,,,,,,,2015-10-05,1,"Agui Town","Aichi","50,tonokoshi,usaka , Agui cho,Chita gun",,"アグイチョウ",0
26793,2000020234427,01,1,2018-04-05,2015-10-05,"東浦町",,201,"愛知県","知多郡東浦町","大字緒川字政所２０",,23,442,4702102,,,,,,,2015-10-05,1,"Higashiura Town Office","Aichi","20 Mandokoro, Ogawa, Higashiura cho, Chita gun",,"ヒガシウラチョウ",0
26794,2000020234451,01,1,2018-04-12,2015-10-05,"南知多町",,201,"愛知県","知多郡南知多町","大字豊浜字貝ケ坪１８",,23,445,4703412,,,,,,,2015-10-05,1,"Minamichita Town","Aichi","18 Kaigatsubo, Toyohama, Minamichita cho, Chita gun",,"ミナミチタチョウ",0
26795,2000020238015,01,1,2018-04-05,2015-10-05,"名古屋港管理組合",,201,"愛知県","名古屋市港区","港町１－１１",,23,111,4550033,,,,,,,2015-10-05,1,"Nagoya Port Authority","Aichi","1-11, Minato-machi, , Minato-ku, Nagoya",,"ナゴヤコウカンリクミアイ",0
26796,2000020238023,01,1,2018-04-05,2015-10-05,"愛知県競馬組合",,201,"愛知県","名古屋市港区","泰明町１丁目１",,23,111,4550069,,,,,,,2015-10-05,1,"Aichi Horse racing association","Aichi","1-1,Taimei cho, Minato ku,Nagoya shi",,"アイチケンケイバクミアイ",0
26797,2000020238031,01,1,2018-04-05,2015-10-05,"名古屋競輪組合",,201,"愛知県","名古屋市中村区","中村町字高畑６８",,23,105,4530053,,,,,,,2015-10-05,1,"Nagoya Bicycle Racing Association","Aichi","68,aza takahata,Nakamura cho, Nakamura ku,Nagoya shi",,"ナゴヤケイリンクミアイ",0
26798,2000020238171,01,1,2018-04-05,2015-10-05,"海部南部広域事務組合",,201,"愛知県","弥富市","神戸３丁目２５",,23,235,4901405,,,,,,,2015-10-05,1,"South Ama Wide Area Association","Aichi","3-25,kando, yatomi shi",,"アマナンブコウイキジムクミアイ",0
26799,2000020238295,01,1,2018-04-05,2015-10-05,"知多中部広域事務組合",,201,"愛知県","半田市","東洋町１丁目６",,23,205,4750817,,,,,,,2015-10-05,1,"Central Chita Wide Area Association","Aichi","Toyocho 1-6, Handa shi",,"チタチュウブコウイキジムクミアイ",0
26800,2000020238741,01,1,2018-04-05,2015-10-05,"北名古屋衛生組合",,201,"愛知県","北名古屋市","九之坪五反地８０",,23,234,4810041,,,,,,,2015-10-05,1,"KitanagoyaSanitationAssociation","Aichi","80,Kunotsubogotanji, Kitanagoya shi",,"キタナゴヤエイセイクミアイ",0
26801,2000020239046,01,1,2018-04-05,2015-10-05,"海部地区急病診療所組合",,201,"愛知県","津島市","莪原町字郷西３７",,23,208,4960011,,,,,,,2015-10-05,1,"Ama Emergency Clinic Association","Aichi","37 , gounishi , Baibara cho, Tushima shi",,"アマチクキュウビョウシンリョウジョクミアイ",0
26802,2000020239054,01,1,2018-04-05,2015-10-05,"春日井小牧看護専門学校管理組合",,201,"愛知県","春日井市","八田町２丁目３８－１",,23,206,4860849,,,,,,,2015-10-05,1,"Kasugai-Komaki Nursing College","Aichi","2-38-1,Hatta, Kasugai City",,"カスガイコマキカンゴセンモンガッコウカンリクミアイ",0
26803,2000020239178,01,1,2018-04-05,2015-10-05,"知多北部広域連合",,201,"愛知県","東海市","荒尾町西廻間２－１",,23,222,4760003,,,,,,,2015-10-05,1,"Chitahokubu Wide Area Union","Aichi","2-1,Nishihazama,Arao machi, Tokai shi",,"チタホクブコウイキレンゴウ",0
53631,3000020231002,01,1,2018-04-05,2015-10-05,"名古屋市",,201,"愛知県","名古屋市中区","三の丸３丁目１－１",,23,106,4600001,,,,,,,2015-10-05,1,"City of Nagoya","Aichi","1-1, Sannomaru 3-chome, Naka-ku, Nagoya",,"ナゴヤシ",0
53632,3000020232017,01,1,2018-04-05,2015-10-05,"豊橋市",,201,"愛知県","豊橋市","今橋町１番地",,23,201,4400801,,,,,,,2015-10-05,1,"TOYOHASHI CITY","Aichi","1 IMAHASHI-CHO, TOYOHASHI",,"トヨハシシ",0
53633,3000020232025,01,1,2018-04-05,2015-10-05,"岡崎市",,201,"愛知県","岡崎市","十王町２丁目９番地",,23,202,4440034,,,,,,,2015-10-05,1,"Okazaki City Hall","Aichi","2-9, Juo-cho, Okazaki shi",,"オカザキシ",0
53634,3000020232033,01,1,2018-04-05,2015-10-05,"一宮市",,201,"愛知県","一宮市","本町２丁目５－６",,23,203,4910859,,,,,,,2015-10-05,1,"Ichinomiya City","Aichi","2-5-6,Honmachi, Ichinomiya shi",,"イチノミヤシ",0
53635,3000020232041,01,1,2018-04-05,2015-10-05,"瀬戸市",,201,"愛知県","瀬戸市","追分町６４－１",,23,204,4890803,,,,,,,2015-10-05,1,"Seto City","Aichi","64-1 Oiwake-cho, Seto city",,"セトシ",0
53636,3000020232149,01,1,2018-04-05,2015-10-05,"蒲郡市",,201,"愛知県","蒲郡市","旭町１７－１",,23,214,4430045,,,,,,,2015-10-05,1,"Gamagori City","Aichi","17-1,Asahimachi, Gamagori shi",,"ガマゴオリシ",0
53637,3000020232157,01,1,2018-04-05,2015-10-05,"犬山市",,201,"愛知県","犬山市","大字犬山字東畑３６",,23,215,4840081,,,,,,,2015-10-05,1,"Inuyama City","Aichi","36, Higashihata Inuyama Inuyamashi",,"イヌヤマシ",0
53638,3000020232165,01,1,2018-04-05,2015-10-05,"常滑市",,201,"愛知県","常滑市","新開町４丁目１",,23,216,4790837,,,,,,,2015-10-05,1,"Tokoname City","Aichi","4-1 Shinkai-cho, Tokoname-shi ",,"トコナメシ",0
53639,3000020232173,01,1,2018-04-05,2015-10-05,"江南市",,201,"愛知県","江南市","赤童子町大堀９０",,23,217,4838221,,,,,,,2015-10-05,1,"Konan City","Aichi","90 Obori Akadoji-cho , Konan-shi",,"コウナンシ",0
53640,3000020232289,01,1,2018-04-05,2015-10-05,"岩倉市",,201,"愛知県","岩倉市","栄町１丁目６６",,23,228,4820022,,,,,,,2015-10-05,1,"Iwakura City","Aichi","1-66,Sakae machi , Iwakura shi",,"イワクラシ",0
53641,3000020232297,01,1,2018-04-05,2015-10-05,"豊明市",,201,"愛知県","豊明市","新田町子持松１－１",,23,229,4701112,,,,,,,2015-10-05,1,"Toyoake City Hall","Aichi","1-1 Komochimatsu Shinden, Toyoake shi",,"トヨアケシ",0
53642,3000020238121,01,1,2018-04-05,2015-10-05,"岡崎市額田郡模範造林組合",,201,"愛知県","岡崎市","十王町２丁目９番地",,23,202,4440034,,,,,,,2015-10-05,1,"Okazaki City and Nukata County Model Forest Association","Aichi","2-9,Juo-cho, Okazaki shi",,"オカザキシヌカタグンモハンゾウリンクミアイ",0
53643,3000020238708,01,1,2018-04-05,2015-10-05,"海部東部消防組合",,201,"愛知県","あま市","七宝町遠島十坪１１９－１",,23,237,4970002,,,,,,,2015-10-05,1,"Amatobu Fire Department","Aichi","119-1,totsubo,toshima,shippocho, Ama ctiy",,"アマトウブショウボウクミアイ",0
53644,3000020238724,01,1,2018-04-05,2015-10-05,"尾三消防組合",,201,"愛知県","愛知郡東郷町","大字諸輪字曙１８",,23,302,4700151,,,,,,,2015-10-05,1,"BisanFireDepartment","Aichi","18,Akebono,Morowa, Togo cho Aichi gun",,"ビサンショウボウクミアイ",0
53645,3000020238848,01,1,2018-04-05,2015-10-05,"尾張東部火葬場管理組合",,201,"愛知県","小牧市","大字大草２００３－１",,23,219,4850802,,,,,,,2015-10-05,1,"Owari tobu seien crematory","Aichi","2003-1 Okusa, Komaki City",,"オワリトウブカソウジョウカンリクミアイ",0
53646,3000020238872,01,1,2018-04-05,2015-10-05,"尾三衛生組合",,201,"愛知県","愛知郡東郷町","大字諸輪字百々５１－２３",,23,302,4700151,,,,,,,2015-10-05,1,"Bisaneisei kumiai","Aichi","51-23 Aza Dodo Oaza Morowa , Togo-cho  Aichi-Gun ",,"ビサンエイセイクミアイ",0
53647,3000020238988,01,1,2018-04-05,2015-10-05,"知北平和公園組合",,201,"愛知県","大府市","桜木町５丁目１１８",,23,223,4740044,,,,,,,2015-10-05,1,"Chihoku Peace Park Association","Aichi","5-118,Sakuragi-cho, Obu City",,"チホクヘイワコウエンクミアイ",0
53648,3000020238996,01,1,2018-04-05,2015-10-05,"五条広域事務組合",,201,"愛知県","清須市","阿原向北５５",,23,233,4520901,,,,,,,2015-10-05,1,"Gojoukouikijimukumiai","Aichi","55, Awara Mukoukita, Kiyosu shi",,"ゴジョウコウイキジムクミアイ",0
80421,4000020232131,01,1,2018-04-05,2015-10-05,"西尾市",,201,"愛知県","西尾市","寄住町下田２２",,23,213,4450073,,,,,,,2015-10-05,1,"NISHIO City","Aichi","22 Shimoda, Yorizumi cho, Nishio shi",,"ニシオシ",0
80422,4000020232271,01,1,2018-04-05,2015-10-05,"高浜市",,201,"愛知県","高浜市","青木町４丁目１－２",,23,227,4441325,,,,,,,2015-10-05,1,"Takahama City","Aichi","4-1-2 Aoki-cho, Takahama",,"タカハマシ",0
80423,4000020233617,01,1,2018-04-12,2015-10-05,"大口町",,201,"愛知県","丹羽郡大口町","下小口７丁目１５５",,23,361,4800144,,,,,,,2015-10-05,1,"Oguchi Town","Aichi","7-155, Shimooguchi, Oguchi-cho, Niwa-gun",,"オオグチチヨウ",0
80424,4000020233625,01,1,2018-04-05,2015-10-05,"扶桑町",,201,"愛知県","丹羽郡扶桑町","大字高雄字天道３３０",,23,362,4800102,,,,,,,2015-10-05,1,"Fuso Town","Aichi","330 Tendo Takao, Fuso-cho Niwa-gun",,"フソウチョウ",0
80425,4000020238376,01,1,2018-04-05,2015-10-05,"東部知多衛生組合",,201,"愛知県","知多郡東浦町","大字森岡字葭野４１",,23,442,4702101,,,,,,,2015-10-05,1,"Tobuchita Sanitary Association","Aichi","41,Ooaza morioka aza yoshino, Chitagun higashiura cho",,"トウブチタエイセイクミアイ",0
80426,4000020238384,01,1,2018-04-05,2015-10-05,"衣浦衛生組合",,201,"愛知県","碧南市","広見町１丁目１－１",,23,209,4470067,,,,,,,2015-10-05,1,"Kinuura Sanitation Association","Aichi","1-1-1,Hiromi machi, Hekinan shi",,"キヌウラエイセイクミアイ",0
80427,4000020238970,01,1,2018-04-05,2015-10-05,"知多南部消防組合",,201,"愛知県","知多郡美浜町","大字河和字南橘田１０６－１２６",,23,446,4702404,,,,,,,2015-10-05,1,"Chitananbu Fire Department","Aichi","106-126 Minamikitta Kouwa, Mihama cho, Chita gun",,"チタナンブショウボウクミアイ",0
80428,4000020239267,01,1,2018-04-05,2015-10-05,"丹羽広域事務組合",,201,"愛知県","丹羽郡大口町","河北２丁目２３",,23,361,4800121,,,,,,,2015-10-05,1,"Niwa Wide Area Association","Aichi","2-23, Kogita, Oguchi cho,Niwa gun",,"ニワコウイキジムクミアイ",0
80429,4000020239283,01,1,2018-04-12,2015-10-05,"衣浦東部広域連合",,201,"愛知県","刈谷市","小垣江町西高根２０４－１",,23,210,4480813,,,,,,,2015-10-05,1,"Kinuuratohbu Wide Area Union","Aichi","204-1,Nishitakane,Ogakie cho, Kariya",,"キヌウラトウブコウイキレンゴウ",0
80430,4000020239291,01,1,2018-04-05,2015-10-05,"西春日井広域事務組合",,201,"愛知県","北名古屋市","井瀬木狭場１５",,23,234,4810014,,,,,,,2015-10-05,1,"Nishikasugai Wide Area Association","Aichi","15,hasaba,isegi, kitanagoyashi ",,"ニシカスガイコウイキジムクミアイ",0
107350,5000020232106,01,1,2018-04-05,2015-10-05,"刈谷市",,201,"愛知県","刈谷市","東陽町１丁目１",,23,210,4480842,,,,,,,2015-10-05,1,"Kariya City","Aichi","1-1,Toyo-cho, Kariya-shi",,"カリヤシ",0
107351,5000020232114,01,1,2018-04-05,2015-10-05,"豊田市",,201,"愛知県","豊田市","西町３丁目６０",,23,211,4710025,,,,,,,2015-10-05,1,"Toyota City","Aichi","3-60 Nishi-machi, Toyota city",,"トヨタシ",0
107352,5000020232122,01,1,2018-04-05,2015-10-05,"安城市",,201,"愛知県","安城市","桜町１８－２３",,23,212,4460041,,,,,,,2015-10-05,1,"City of Anjo","Aichi","18-23 , Sakura-machi, Anjo shi",,"アンジョウシ",0
107353,5000020232238,01,1,2018-04-05,2015-10-05,"大府市",,201,"愛知県","大府市","中央町５丁目７０番地",,23,223,4740025,,,,,,,2015-10-05,1,"Obu City","Aichi","5-70 Chuo-cho, Obu City",,"オオブシ",0
107354,5000020232246,01,1,2018-04-05,2015-10-05,"知多市",,201,"愛知県","知多市","緑町１",,23,224,4780047,,,,,,,2015-10-05,1,"Chita City","Aichi","1, Midorimachi, Chita shi",,"チタシ",0
107355,5000020232254,01,1,2018-04-05,2015-10-05,"知立市",,201,"愛知県","知立市","広見３丁目１",,23,225,4720044,,,,,,,2015-10-05,1,"Chiryu City","Aichi","3-1 Hiromi, Chiryu-shi",,"チリュウシ",0
