3,1000020212202,01,1,2018-04-05,2015-10-05,"下呂市",,201,"岐阜県","下呂市","森９６０",,21,220,5092202,,,,,,,2015-10-05,1,"Gero city","Gifu","960,mori, Gero shi",,"ゲロシ",0
4,1000020213811,01,1,2018-04-05,2015-10-05,"神戸町",,201,"岐阜県","安八郡神戸町","大字神戸１１１１",,21,381,5032305,,,,,,,2015-10-05,1,"godo","Gifu","1111,godo, godocho",,"ゴウドチヨウ",0
5,1000020215015,01,1,2018-04-05,2015-10-05,"坂祝町",,201,"岐阜県","加茂郡坂祝町","取組４６－１８",,21,501,5050075,,,,,,,2015-10-05,1,"Sakahogi Town","Gifu","Torikumi46-18, Kamo gun Sakahogi cho",,"サカホギチヨウ",0
6,1000020215023,01,1,2018-04-05,2015-10-05,"富加町",,201,"岐阜県","加茂郡富加町","滝田１５１１",,21,502,5013305,,,,,,,2015-10-05,1,"Tomika Town","Gifu","1511,Takida, Tomika cho",,"トミカチヨウ",0
7,1000020215031,01,1,2018-04-05,2015-10-05,"川辺町",,201,"岐阜県","加茂郡川辺町","中川辺１５１８－４",,21,503,5090304,,,,,,,2015-10-05,1,"Kawabe Town","Gifu","1518-4  Nakakawabe, Kamo gun Kawabe cho",,"カワベチヨウ",0
8,1000020216046,01,1,2018-04-05,2015-10-05,"白川村",,201,"岐阜県","大野郡白川村","大字鳩谷５１７",,21,604,5015629,,,,,,,2015-10-05,1,,,,,"シラカワムラ",0
9,1000020218430,01,1,2018-04-05,2015-10-05,"揖斐川水防事務組合",,201,"岐阜県","揖斐郡揖斐川町","上南方１－１",,21,401,5010603,,,,,,,2015-10-05,1,"Ibigawasuiboujimukumiai","Gifu","1-1 Kamiminamigata, Ibi gun Ibigawa cho",,"イビガワスイボウジムクミアイ",0
10,1000020218901,01,1,2018-04-05,2015-10-05,"可茂消防事務組合",,201,"岐阜県","美濃加茂市","加茂川町３丁目７－７",,21,211,5050044,,,,,,,2015-10-05,1,"Kamoshouboujimukumiai","Gifu","3-7-7 Kamogawacho, Minokamo shi",,"カモショウボウジムクミアイ",0
11,1000020219321,01,1,2018-04-05,2015-10-05,"岐阜地域児童発達支援センター組合",,201,"岐阜県","岐阜市","長良１２７８－１",,21,201,5020071,,,,,,,2015-10-05,1,"Gifuchiikijidohattatsushiensentakumiai","Gifu","1278-1 Nagara, Gifu shi",,"ギフチイキジドウハッタツシエンセンタークミアイ",0
7212,2000020218405,01,1,2018-04-05,2015-10-05,"大垣輪中水防事務組合",,201,"岐阜県","大垣市","丸の内２丁目２９",,21,202,5030888,,,,,,,2015-10-05,1,"Ogakiwajuusuiboujimukumiai","Gifu","2-29 Marunouchi, Ogaki shi",,"オオガキワジュウスイボウジムクミアイ",0
