2,1000020140007,01,1,2018-04-03,2015-10-05,"神奈川県",,201,"神奈川県","横浜市中区","日本大通１",,14,104,2310021,,,,,,,2015-10-05,1,"Kanagawa Prefectural Government","Kanagawa","1 Nihon-odori, Naka ku, Yokohama City",,"カナガワケン",0
3,1000020141500,01,1,2018-04-03,2015-10-05,"相模原市",,201,"神奈川県","相模原市中央区","中央２丁目１１－１５",,14,152,2520239,,,,,,,2015-10-05,1,"Sagamihara City","Kanagawa","2-11-15,Chuo,Chuo ku, Sagamihara shi",,"サガミハラシ",0
4,1000020142069,01,1,2018-04-03,2015-10-05,"小田原市",,201,"神奈川県","小田原市","荻窪３００",,14,206,2500042,,,,,,,2015-10-05,1,"Odawara City","Kanagawa","300,Ogikubo, Odawara",,"オダワラシ",0
5,1000020142077,01,1,2018-04-03,2015-10-05,"茅ヶ崎市",,201,"神奈川県","茅ヶ崎市","茅ヶ崎１丁目１－１",,14,207,2530041,,,,,,,2015-10-05,1,"Chigasaki City","Kanagawa","1-1-1, Chigasaki, Chigasaki city",,"チガサキシ",0
6,1000020142085,01,1,2018-04-03,2015-10-05,"逗子市",,201,"神奈川県","逗子市","逗子５丁目２－１６",,14,208,2490006,,,,,,,2015-10-05,1,"Zushi City","Kanagawa","zushi5-2-16, Zushi shi",,"ズシシ",0
7,1000020148041,01,1,2018-04-03,2015-10-05,"南足柄市外二ケ市町組合",,201,"神奈川県","南足柄市","関本４４０",,14,217,2500105,,,,,,,2015-10-05,1,"Minamiashigara City and Two Other City and Town Association","Kanagawa","440,Sekimoto, Minamiashigara shi",,"ミナミアシガラシホカニカシチョウクミアイ",0
8,1000020148181,01,1,2018-04-03,2015-10-05,"高座清掃施設組合",,201,"神奈川県","海老名市","本郷１－１",,14,215,2430417,,,,,,,2015-10-05,1,"Kouzaseisoushisetsukumiai","Kanagawa","1-1,Hongou, Ebina City",,"コウザセイソウシセツクミアイ",0
34936,2000020142051,01,1,2018-04-03,2015-10-05,"藤沢市",,201,"神奈川県","藤沢市","朝日町１－１",,14,205,2510054,,,,,,,2015-10-05,1,"Fujisawa City","Kanagawa","1-1 Asahi cho, Fujisawa",,"フジサワシ",0
34937,2000020143413,01,1,2018-04-12,2015-10-05,"大磯町",,201,"神奈川県","中郡大磯町","東小磯１８３",,14,341,2550004,,,,,,,2015-10-05,1,"Oiso Town","Kanagawa","183 Higashikoiso, Naka gun Oiso machi",,"オオイソマチ",0
34938,2000020143421,01,1,2018-04-03,2015-10-05,"二宮町",,201,"神奈川県","中郡二宮町","二宮９６１",,14,342,2590123,,,,,,,2015-10-05,1,"Ninomiya machi","Kanagawa","961 Ninomiya, Ninomiya machi,Naka gun",,"ニノミヤマチ",0
34939,2000020143669,01,1,2018-04-03,2015-10-05,"開成町",,201,"神奈川県","足柄上郡開成町","延沢７７３",,14,366,2580026,,,,,,,2015-10-05,1,"Kaisei machi","Kanagawa","773,Nobusawa, Kaisei machi,Ashigarakami gun",,"カイセイマチ",0
